,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
CBR2_pos,83.0,0.014873974127707482,-0.9442511206362619,0.018220618306441665,CBR2,Carbonyl reductase [NADPH] 1,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * prostaglandin E2(1-) [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * prostaglandin F2alpha(1-) [c]
CBR1",CBR1,Eicosanoid metabolism,1.1.1.197,4.0
CDIPTr_neg,7.0,1.2041811510374454e-06,-2.5341577118476324,4.997725740280054e-06,CDIPTr,phosphatidylinositol synthase (Homo sapiens),"1.00 * CDP-diacylglycerol(2-) [c] + 1.00 * myo-inositol [c] --> 1.00 * proton [c] + 1.00 * CMP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c]
CDIPT",CDIPT,Glycerophospholipid metabolism,2.7.8.11,4.0
CDIPTr_pos,27.0,2.4622340774383347e-05,-1.7290261446205186,4.4217083170751245e-05,CDIPTr,phosphatidylinositol synthase (Homo sapiens),"1.00 * CDP-diacylglycerol(2-) [c] + 1.00 * myo-inositol [c] --> 1.00 * proton [c] + 1.00 * CMP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c]
CDIPT",CDIPT,Glycerophospholipid metabolism,2.7.8.11,4.0
CDS_pos,27.0,2.4622340774383347e-05,-1.7290261446205146,4.4217083170751245e-05,CDS,phosphatidate cytidylyltransferase,"1.00 * proton [c] + 1.00 * phosphatidate(2-) [c] + 1.00 * CTP [c] --> 1.00 * Diphosphate [c] + 1.00 * CDP-diacylglycerol(2-) [c]
CDS1; CDS2",CDS1; CDS2,Glycerophospholipid metabolism,2.7.7.41,4.0
CDSm_pos,2.0,5.327479067501192e-07,-2.5529550725060437,4.852858114338167e-06,CDSm,phosphatidate cytidylyltransferase,"1.00 * proton [m] + 1.00 * CTP [m] + 1.00 * phosphatidate(2-) [m] --> 1.00 * Diphosphate [m] + 1.00 * CDP-diacylglycerol(2-) [m]
CDS1; CDS2",CDS1; CDS2,Glycerophospholipid metabolism,2.7.7.41,4.0
CERK_pos,3.0,6.283575377477422e-07,-2.799499656055447,4.852858114338167e-06,CERK,Ceramide kinase,"1.00 * ATP [c] + 1.00 * N-acylsphingosine [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * ceramide 1-phosphate(2-) [c]
CERK",CERK,Sphingolipid metabolism,2.7.1.138,4.0
CHLPCTD_pos,31.0,4.297192229158306e-05,-1.759540854541764,7.386098224616753e-05,CHLPCTD,choline phosphate cytididyltransferase,"1.00 * proton [c] + 1.00 * CTP [c] + 1.00 * choline phosphate(1-) [c] --> 1.00 * Diphosphate [c] + 1.00 * CDPcholine [c]
PCYT1A; PCYT1B",PCYT1A; PCYT1B,Glycerophospholipid metabolism,2.7.7.15,4.0
CHLP_pos,30.0,3.744139161695498e-05,-1.8402439213921795,6.486059254856342e-05,CHLP,choline phosphate phosphatase,"1.00 * Water [c] + 1.00 * choline phosphate(1-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Choline [c]
PHOSPHO1",PHOSPHO1,Glycerophospholipid metabolism,2.7.7.15,0.0
CHOLD2m_pos,4.0,7.403996756761338e-07,-2.585735222511272,4.852858114338167e-06,CHOLD2m,"choline dehydrogenase (FAD acceptor), mitochondrial","1.00 * Flavin adenine dinucleotide oxidized [m] + 1.00 * Choline [m] --> 1.00 * Flavin adenine dinucleotide reduced [m] + 1.00 * betaine aldehyde [m]
CHDH",CHDH,"Glycine, serine, alanine and threonine metabolism",1.1.99.1,4.0
CHSTEROLSULT_pos,9.0,1.657232153123406e-06,-2.414599074801914,5.233632385362613e-06,CHSTEROLSULT,steroid sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * cholesterol [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * cholesterol sulfate [c]
SULT1A1; SULT2B1",SULT1A1; SULT2B1,Steroid metabolism,2.8.2.2,4.0
CHTNASEe_pos,106.0,0.08606728811237435,-0.5249115502197338,0.09679042564768656,CHTNASEe,"chitinase, extracellular","2.00 * Water [e] + 1.00 * chitin [e] --> 3.00 * N-acetyl-D-glucosamine [e]
CHIL5",CHIL5,Aminosugar metabolism,3.2.1.14,4.0
CITL_pos,27.0,2.4622340774383347e-05,-1.5445048454154815,4.4217083170751245e-05,CITL,Citrate lyase,"1.00 * Citrate [c] --> 1.00 * acetate [c] + 1.00 * Oxaloacetate [c]
CLYBL",CLYBL,Other,4.1.3.6,0.0
CK_pos,148.0,0.7142823537989498,-0.12484188848497556,0.7277193485733854,CK,ATP Creatine kinase,"1.00 * ATP [m] + 1.00 * creatine [m] --> 1.00 * ADP [m] + 1.00 * N-phosphocreatinate(2-) [m]
CKMT1; CKMT2",CKMT1; CKMT2,Urea cycle,2.7.3.2,4.0
CKc_neg,148.0,0.7142823537989498,-0.12484188848497556,0.7277193485733854,CKc,ATP Creatine kinase (c),"1.00 * ATP [c] + 1.00 * creatine [c] --> 1.00 * ADP [c] + 1.00 * N-phosphocreatinate(2-) [c]
CKB; CKM",CKB; CKM,Urea cycle,2.7.3.2,4.0
CORE2GTg_pos,12.0,2.6560461936498363e-06,-2.467635248492182,7.3601567323133256e-06,CORE2GTg,"Core 2 acetylglucosaminyltransferase, Golgi apparatus","1.00 * T antigen (core 1) [g] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 2 [g]
GCNT1; GCNT3; GCNT4",GCNT1; GCNT3; GCNT4,O-glycan synthesis,2.4.1.102,0.0
CORE3GTg_pos,12.0,2.6560461936498363e-06,-2.408862741030033,7.3601567323133256e-06,CORE3GTg,"Core 3 beta-GlcNAc-transferase, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 3 [g]
B3GNT6",B3GNT6,O-glycan synthesis,2.4.1.147,0.0
CORE4GTg_pos,12.0,2.6560461936498363e-06,-2.408862741030033,7.3601567323133256e-06,CORE4GTg,"Core 4 beta6-GalNAc-transferase, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Core 3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 4 [g]
GCNT3",GCNT3,O-glycan synthesis,2.4.1.148,0.0
CORE6GTg_pos,21.0,1.0373009309962239e-05,-2.20937681933418,2.0963325525272298e-05,CORE6GTg,"Core 6 beta-GlcNAc-transferase A, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 6 [g]
GCNT1",GCNT1,O-glycan synthesis,2.4.1.102,0.0
CSNATm_pos,8.0,1.413351011099607e-06,-2.5065756457930357,4.997725740280054e-06,CSNATm,"carnitine O-aceyltransferase, mitochondrial","1.00 * Coenzyme A [m] + 1.00 * O-acetylcarnitine [m] --> 1.00 * Acetyl-CoA [m] + 1.00 * L-Carnitine [m]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_neg,33.0,5.6440346457884884e-05,-1.7402175111939993,9.546923261122774e-05,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_pos,33.0,5.6440346457884884e-05,-1.7402175111939993,9.546923261122774e-05,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSm_pos,1.0,4.5124337237472066e-07,-3.1940465947619527,4.852858114338167e-06,CSm,citrate synthase,"1.00 * Water [m] + 1.00 * Acetyl-CoA [m] + 1.00 * Oxaloacetate [m] --> 1.00 * proton [m] + 1.00 * Coenzyme A [m] + 1.00 * Citrate [m]
CSL",CSL,Citric acid cycle,4.1.3.7,0.0
CYSGLTH_neg,77.0,0.008628130702045713,-0.9049363212780669,0.010744267639054101,CYSGLTH,Glutathione:cystine oxidoreductase,"1.00 * L-cystine [c] + 2.00 * Reduced glutathione [c] --> 2.00 * L-cysteine [c] + 1.00 * Oxidized glutathione [c]
No genes",,Methionine and cysteine metabolism,1.8.4.4,4.0
CYSO_pos,25.0,1.852998601250972e-05,-1.7288651669868806,3.4293805048331836e-05,CYSO,cysteine oxidase,"1.00 * O2 [c] + 1.00 * L-cysteine [c] --> 2.00 * proton [c] + 1.00 * 3-Sulfino-L-alanine [c]
CDO1",CDO1,Taurine and hypotaurine metabolism,1.13.11.20,4.0
CYSTGL_pos,2.0,5.327479067501192e-07,-3.46596112550852,4.852858114338167e-06,CYSTGL,cystathionine g-lyase,"1.00 * Water [c] + 1.00 * L-cystathionine [c] --> 1.00 * Ammonium [c] + 1.00 * 2-Oxobutanoate [c] + 1.00 * L-cysteine [c]
CTH",CTH,Methionine and cysteine metabolism,4.4.1.1,4.0
CYSTS_pos,2.0,5.327479067501192e-07,-3.46596112550852,4.852858114338167e-06,CYSTS,cystathionine beta-synthase,"1.00 * L-homocysteine [c] + 1.00 * L-serine [c] --> 1.00 * Water [c] + 1.00 * L-cystathionine [c]
CBS",CBS,Methionine and cysteine metabolism,4.2.1.22,4.0
CYTK10_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK10,"cytidylate kinase (CMP,dGTP)","1.00 * CMP [c] + 1.00 * dGTP [c] --> 1.00 * CDP [c] + 1.00 * dGDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK10_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK10,"cytidylate kinase (CMP,dGTP)","1.00 * CMP [c] + 1.00 * dGTP [c] --> 1.00 * CDP [c] + 1.00 * dGDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK10n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK10n,"cytidylate kinase (CMP,dGTP),nuclear","1.00 * CMP [n] + 1.00 * dGTP [n] --> 1.00 * CDP [n] + 1.00 * dGDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK10n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK10n,"cytidylate kinase (CMP,dGTP),nuclear","1.00 * CMP [n] + 1.00 * dGTP [n] --> 1.00 * CDP [n] + 1.00 * dGDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK11,"cytidylate kinase (dCMP,dGTP)","1.00 * dGTP [c] + 1.00 * dCMP [c] --> 1.00 * dGDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK11,"cytidylate kinase (dCMP,dGTP)","1.00 * dGTP [c] + 1.00 * dCMP [c] --> 1.00 * dGDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK11n,"cytidylate kinase (dCMP,dGTP),nuclear","1.00 * dGTP [n] + 1.00 * dCMP [n] --> 1.00 * dGDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK11n,"cytidylate kinase (dCMP,dGTP),nuclear","1.00 * dGTP [n] + 1.00 * dCMP [n] --> 1.00 * dGDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12_neg,34.0,6.458954806893046e-05,-1.708045544894386,0.00010824535010249095,CYTK12,"cytidylate kinase (dCMP,dCTP)","1.00 * dCMP [c] + 1.00 * dCTP [c] --> 2.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK12,"cytidylate kinase (dCMP,dCTP)","1.00 * dCMP [c] + 1.00 * dCTP [c] --> 2.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK12n,"cytidylate kinase (dCMP,dCTP),nuclear","1.00 * dCMP [n] + 1.00 * dCTP [n] --> 2.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK12n,"cytidylate kinase (dCMP,dCTP),nuclear","1.00 * dCMP [n] + 1.00 * dCTP [n] --> 2.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13_neg,34.0,6.458954806893046e-05,-1.708045544894386,0.00010824535010249095,CYTK13,"cytidylate kinase (dCMP,dATP)","1.00 * dATP [c] + 1.00 * dCMP [c] --> 1.00 * dADP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK13,"cytidylate kinase (dCMP,dATP)","1.00 * dATP [c] + 1.00 * dCMP [c] --> 1.00 * dADP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK13n,"cytidylate kinase (dCMP,dATP),nuclear","1.00 * dCMP [n] + 1.00 * dATP [n] --> 1.00 * dCDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK13n,"cytidylate kinase (dCMP,dATP),nuclear","1.00 * dCMP [n] + 1.00 * dATP [n] --> 1.00 * dCDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14_neg,224.0,0.04322093203214055,0.7687988594085569,0.05084718642653121,CYTK14,"cytidylate kinase (dCMP,UTP)","1.00 * UTP [c] + 1.00 * dCMP [c] --> 1.00 * UDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14_pos,224.0,0.04322093203214055,0.7687988594085569,0.05084718642653121,CYTK14,"cytidylate kinase (dCMP,UTP)","1.00 * UTP [c] + 1.00 * dCMP [c] --> 1.00 * UDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK14n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * dCMP [n] + 1.00 * UTP [n] --> 1.00 * dCDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK14n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * dCMP [n] + 1.00 * UTP [n] --> 1.00 * dCDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK1n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK1n,"cytidylate kinase (CMP),nuclear","1.00 * ATP [n] + 1.00 * CMP [n] --> 1.00 * CDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK1n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK1n,"cytidylate kinase (CMP),nuclear","1.00 * ATP [n] + 1.00 * CMP [n] --> 1.00 * CDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK2n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK2n,"cytidylate kinase (dCMP),nuclear","1.00 * ATP [n] + 1.00 * dCMP [n] --> 1.00 * dCDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK2n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK2n,"cytidylate kinase (dCMP),nuclear","1.00 * ATP [n] + 1.00 * dCMP [n] --> 1.00 * dCDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK3n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK3n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * dCMP [n] --> 1.00 * CDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK3n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK3n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * dCMP [n] --> 1.00 * CDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK4n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK4n,"cytidylate kinase (dCMP,GTP),nuclear","1.00 * dCMP [n] + 1.00 * GTP [n] --> 1.00 * dCDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK4n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK4n,"cytidylate kinase (dCMP,GTP),nuclear","1.00 * dCMP [n] + 1.00 * GTP [n] --> 1.00 * dCDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK5,cytidylate kinase (dCMP),"1.00 * CTP [c] + 1.00 * dCMP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5_pos,34.0,6.458954806893046e-05,-1.708045544894386,0.00010824535010249095,CYTK5,cytidylate kinase (dCMP),"1.00 * CTP [c] + 1.00 * dCMP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK5n,"cytidylate kinase (CMP),nuclear","1.00 * CMP [n] + 1.00 * GTP [n] --> 1.00 * CDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK5n,"cytidylate kinase (CMP),nuclear","1.00 * CMP [n] + 1.00 * GTP [n] --> 1.00 * CDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK6,"cytidylate kinase (CMP,CTP)","1.00 * CMP [c] + 1.00 * CTP [c] --> 2.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6_pos,34.0,6.458954806893046e-05,-1.708045544894386,0.00010824535010249095,CYTK6,"cytidylate kinase (CMP,CTP)","1.00 * CMP [c] + 1.00 * CTP [c] --> 2.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK6n,"cytidylate kinase (CMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * CMP [n] --> 2.00 * CDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK6n,"cytidylate kinase (CMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * CMP [n] --> 2.00 * CDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7_neg,224.0,0.04322093203214055,0.7687988594085569,0.05084718642653121,CYTK7,"cytidylate kinase (CMP,UTP)","1.00 * CMP [c] + 1.00 * UTP [c] --> 1.00 * UDP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7_pos,224.0,0.04322093203214055,0.7687988594085569,0.05084718642653121,CYTK7,"cytidylate kinase (CMP,UTP)","1.00 * CMP [c] + 1.00 * UTP [c] --> 1.00 * UDP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK7n,"cytidylate kinase (CMP,UTP),nuclear","1.00 * CMP [n] + 1.00 * UTP [n] --> 1.00 * CDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK7n,"cytidylate kinase (CMP,UTP),nuclear","1.00 * CMP [n] + 1.00 * UTP [n] --> 1.00 * CDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8_neg,34.0,6.458954806893046e-05,-1.708045544894386,0.00010824535010249095,CYTK8,"cytidylate kinase (CMP,dATP)","1.00 * dATP [c] + 1.00 * CMP [c] --> 1.00 * dADP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK8,"cytidylate kinase (CMP,dATP)","1.00 * dATP [c] + 1.00 * CMP [c] --> 1.00 * dADP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK8n,"cytidylate kinase (CMP,dATP),nuclear","1.00 * CMP [n] + 1.00 * dATP [n] --> 1.00 * CDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK8n,"cytidylate kinase (CMP,dATP),nuclear","1.00 * CMP [n] + 1.00 * dATP [n] --> 1.00 * CDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK9_neg,34.0,6.458954806893046e-05,-1.708045544894386,0.00010824535010249095,CYTK9,"cytidylate kinase (CMP,dCTP)","1.00 * CMP [c] + 1.00 * dCTP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK9_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK9,"cytidylate kinase (CMP,dCTP)","1.00 * CMP [c] + 1.00 * dCTP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK9n_neg,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK9n,"cytidylate kinase (CMP,dCTP),nuclear","1.00 * CMP [n] + 1.00 * dCTP [n] --> 1.00 * CDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK9n_pos,312.0,1.413351011099607e-06,2.4388653832786895,4.997725740280054e-06,CYTK9n,"cytidylate kinase (CMP,dCTP),nuclear","1.00 * CMP [n] + 1.00 * dCTP [n] --> 1.00 * CDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
D3AIBTm_neg,159.0,0.9872999187963021,0.1042055524092055,0.9897044485546954,D3AIBTm,"D-3-Amino-isobutanoate:pyruvate aminotransferase, mitochondrial","1.00 * pyruvate [m] + 1.00 * D-3-Amino-isobutanoate [m] --> 1.00 * 2-methyl-3-oxopropanoate [m] + 1.00 * L-alanine [m]
AGXT2",AGXT2,Pyrimidine catabolism,2.6.1.40,4.0
D3AIBTm_pos,159.0,0.9872999187963021,0.1042055524092055,0.9897044485546954,D3AIBTm,"D-3-Amino-isobutanoate:pyruvate aminotransferase, mitochondrial","1.00 * pyruvate [m] + 1.00 * D-3-Amino-isobutanoate [m] --> 1.00 * 2-methyl-3-oxopropanoate [m] + 1.00 * L-alanine [m]
AGXT2",AGXT2,Pyrimidine catabolism,2.6.1.40,4.0
DADA_pos,8.0,1.413351011099607e-06,-3.1307582778265477,4.997725740280054e-06,DADA,Deoxyadenosine deaminase,"1.00 * Water [c] + 1.00 * proton [c] + 1.00 * 2-deoxyadenosine [c] --> 1.00 * Ammonium [c] + 1.00 * Deoxyinosine [c]
ADA",ADA,Nucleotide interconversion,3.5.4.4,4.0
DADAe_pos,6.0,1.0249638777286962e-06,-3.227663787762753,4.852858114338167e-06,DADAe,"Deoxyadenosine deaminase, extracellular","1.00 * proton [e] + 1.00 * Water [e] + 1.00 * 2-deoxyadenosine [e] --> 1.00 * Ammonium [e] + 1.00 * Deoxyinosine [e]
ADA",ADA,Nucleotide interconversion,3.5.4.4,4.0
DADNK_pos,16.0,4.913985671500474e-06,-2.340367660201383,1.129521501706773e-05,DADNK,deoxyadenosine kinase,"1.00 * ATP [c] + 1.00 * 2-deoxyadenosine [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * dAMP(2-) [c]
No genes",,Nucleotide interconversion,2.7.1.76,4.0
DAGK_hs_neg,31.0,4.297192229158306e-05,-1.7606584058869432,7.386098224616753e-05,DAGK_hs,Diacylglycerol phosphate kinase (homo sapiens),"1.00 * ATP [c] + 1.00 * diglyceride [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * phosphatidate(2-) [c]
DGKA; DGKB; DGKD; DGKE; DGKG; DGKH; DGKI; DGKQ; DGKZ",DGKA; DGKB; DGKD; DGKE; DGKG; DGKH; DGKI; DGKQ; DGKZ,Glycerophospholipid metabolism,2.7.1.107,4.0
