	WT-DHA-d_S143_L007_R1_001
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15942.703010626234
OCTDECE1CRNe_pos	15942.703010626232
ODECOAtx_neg	22.88442037956721
ODECOAtx_pos	0.0
OIVD1m_pos	10538.961522920883
OIVD2m_pos	12092.019495438262
OIVD3m_pos	9542.949278905739
OLEICFATPtc_pos	4319.569424422554
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.496934053800335
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	20108.12009737287
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15755.446059906231
OMHPALTD_neg	0.0
OMHPALTD_pos	30241.00963093527
OMPDC_pos	10240.917560334661
ONPTHLte_neg	7.496934053800334
ONPTHLte_pos	0.0
OPAHir_pos	5922.458572387861
ORETNF2_pos	1515.8187956424988
ORETNF_pos	1498.0535679996456
ORETNtn2_neg	0.0
ORETNtn2_pos	1515.8187956424983
ORETNtn_neg	0.0
ORETNtn_pos	1498.0535679996458
ORNALArBATtc_pos	1249.2697586522086
ORNDC_pos	11831.103016725874
ORNLEUrBATtc_pos	1249.2697586522086
ORNTArm_neg	9773.293183427768
ORNTArm_pos	26.69847194351929
ORNt3m_neg	369.19039219380335
ORNt3m_pos	369.19039219380335
ORNt4m_neg	369.19039219380335
ORNt4m_pos	369.19039219380335
ORNtiDF_pos	1163.7737681470044
OROTGLUt_neg	3977.7491588240914
OROTGLUt_pos	2166.9965740816965
ORPT_neg	10240.917560334661
ORPT_pos	0.0
OXAHCOtex_pos	957.4944494058868
OXAtp_pos	12525.253990949977
P45011A1m_pos	61646.54355800212
P45011B11m_pos	54761.96403880926
P45011B12m_pos	52230.38808200793
P45011B21m_pos	53753.89390048232
P45017A1r_pos	55077.6854437936
P45017A2r_pos	55077.685443793576
P45017A3r_pos	55077.685443793576
P45017A4r_pos	55077.685443793576
P45019A1r_pos	51996.149768742216
P45019A2r_pos	52100.70919282628
P4501B1r_pos	51159.398670101786
P45021A1r_pos	54761.96403880925
P45021A2r_pos	52230.38808200792
P45027A11m_pos	65572.55787602586
P45027A12m_pos	7437.464049127614
P45027A13m_pos	7437.464049127614
P45027A14m_pos	66570.24145069552
P45027A15m_pos	7261.454097307626
P45027A16m_pos	7430.2480900008895
P45027A1m_pos	2166.8379952788437
P4502A6_pos	7.496934053800335
P4502C18_pos	7.918721323993263
P4502C19_pos	7.496934053800335
P4502C8_pos	7.4969340538003335
P4502C92_pos	7.496934053800334
P4502C93_pos	7.4969340538003335
P4502C94_pos	7.496934053800334
P4502C9_pos	7.496934053800335
P4502D6_pos	7.496934053800334
P4502E1_pos	14.215604101393673
P4502F1_pos	7.4969340538003335
P45039A1r_pos	54526.502865129274
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.496934053800334
P4503A7r_pos	52770.09441660247
P45046A1r_pos	54526.502865129274
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.972029253265186
P4504F81r_pos	0.0
P4507A1r_pos	11558.869420683583
P4507B11r_pos	54560.6485642476
P4507B12r_pos	54251.76230867991
P4508B11r_pos	65742.05110345472
P4508B13r_pos	65572.55787602588
P450LTB4r_pos	0.0
P450SCC1m_neg	2166.8379952788437
P450SCC1m_pos	56255.95560278696
P5CDm_pos	1186.0836058995446
P5CR_pos	501.010285278841
P5CRm_pos	706.160404377323
P5CRxm_pos	539.2773065393571
PACCOAL_pos	19012.50860769746
PAFH_pos	4268.04323403438
PAFHe_pos	6636.460126192972
PAFS_pos	4268.04323403438
PAFt_neg	6639.514694355875
PAFt_pos	6.946453044385695
PAIL45P_HStn_neg	6823.885639234684
PAIL45P_HStn_pos	7975.466475408782
PAIL4P_HStn_neg	4932.821603731955
PAIL4P_HStn_pos	5488.4724927435345
PAIL_HStn_neg	7962.882614197256
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8700.857166674507
PAN4PP_pos	4148.789934927734
PAN4PPe_pos	5745.959392179821
PAPStg_neg	0.0
PAPStg_pos	39035.26807363562
PAPtg_pos	39035.26807363563
PA_HSter_neg	5566.692506035615
PA_HSter_pos	0.0
PA_HStg_neg	5566.692506035615
PA_HStg_pos	0.0
PA_HStn_neg	17366.864767590276
PA_HStn_pos	0.0
PCFLOPm_pos	10065.640151488637
PCHOLHSTDe_pos	10625.929523631452
PCHOLP_hs_pos	750.3688529707794
PCHOLPg_hs_pos	5566.692506035615
PCHOLPm_hs_pos	13615.988583052389
PCHOLPr_hs_pos	5566.692506035615
PCHOL_HSter_neg	5767.4971064353795
PCHOL_HSter_pos	5566.692506035615
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5566.692506035615
PCLAD_pos	47.86772034228387
PCREATtmdiffir_pos	3641.1493352747343
PCRNtc_pos	4995.569792633152
PCRNtm_pos	1747.674955598773
PCm_pos	5519.825958037241
PCt_pos	12266.629958759835
PDE1_pos	3376.5464164195446
PDE1g_pos	0.0
PDE4_pos	3357.4327435768073
PDE4g_pos	0.0
PDE4n_pos	11050.072873630072
PDHm_pos	6699.918599439325
PDX5PO_pos	4124.264786540316
PDXPP_pos	3854.092197199316
PEAMNO_pos	19012.50860769744
PECDCHe_pos	5071.0910239727355
PECGCHLe_pos	14498.997511334539
PECGONCOATr_pos	0.0
PECTCHLe_pos	15489.25411292428
PEFLIP_pos	4152.82062792345
PEFLIPm_pos	4402.420717004877
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5789.088989141764
PEPCKm_pos	8705.96479305297
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.496934053800334
PERILLYLte_pos	0.0
PEROXx_pos	47.63532497599127
PETHCT_pos	4175.817874830151
PETOHMm_hs_pos	10065.640151488637
PETOHMr_hs_pos	5767.4971064353795
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4402.420717004877
PE_HStm_pos	10065.640151488637
PEt_neg	4152.82062792345
PEt_pos	3325.0
PFK26_pos	3318.8943544939148
PFK_pos	623.6065939353063
PGCD_pos	3665.5130911410392
PGDI_neg	2.465404316311412
PGDI_pos	136.39965054827695
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.183620601545389
PGISr_pos	164.0401927650436
PGI_neg	5021.621190225581
PGI_pos	5812.8121360690375
PGK_neg	3661.1719308921074
PGK_pos	5017.407271733563
PGLYCP_pos	0.0
PGLYCt_neg	13622.802116753935
PGLYCt_pos	225.9500365604871
PGL_pos	6567.182654338772
PGLc_pos	32206.071289810083
PGLer_pos	11276.279361134759
PGMT_neg	3793.244993023917
PGMT_pos	5220.3116190644305
PGM_neg	3647.957571679115
PGM_pos	8201.251141186105
PGPPT_pos	13622.802116753935
PGPP_hs_pos	13622.802116753935
PGS_pos	121.47855512165972
PGSr_pos	164.0401927650436
PHACCOAGLNAC_pos	19012.50860769746
PHCDm_pos	402.96670373751044
PHCHGSm_neg	0.0
PHCHGSm_pos	1352.9667037375107
PHEACGLNt_neg	0.0
PHEACGLNt_pos	19012.508607697455
PHEATB0tc_pos	1475.507385799523
PHEMEe_pos	327.9019048380466
PHEMEt_pos	327.9019048380466
PHEMEtm_neg	0.0
PHEMEtm_pos	14775.61237760034
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	292.81853390736
PHEt4_pos	423.6101693429604
PHEtec_neg	423.6101693429604
PHEtec_pos	499.2714064150166
PHEyLATthc_pos	754.4356925735149
PHYCBOXL_pos	19012.50860769744
PHYHx_pos	47.63532497599128
PHYQt_pos	4969.397147648271
PHYTt_neg	0.0
PHYTt_pos	47.63532497599126
PI345P3P_pos	3370.306363595698
PI345P3Pn_pos	9980.584779625531
PI345P5P_pos	3413.0312695511757
PI345P5Pn_pos	10758.022407530283
PI34P3Pn_pos	10758.022407530283
PI34P4Pn_pos	10758.022407530283
PI34P5K_pos	3413.031269551176
PI34P5Kn_pos	10758.022407530283
PI3P3Pn_pos	3080.618562506218
PI3P4K_pos	8057.337240362033
PI3P4Kn_pos	10758.022407530283
PI3P5K_pos	3812.0932829663984
PI45P3K_pos	3370.3063635956983
PI45P3Kn_pos	9980.584779625535
PI45P4P_pos	4162.882614197258
PI45P5P_pos	3399.3521146434678
PI45P5Pn_pos	3800.0
PI45PLC_pos	8857.909960770943
PI45PLCn_pos	0.0
PI4P3K_pos	6939.592396814662
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10758.022407530281
PI4P5K_pos	3399.3521146434673
PI4P5Kn_pos	9824.169711433782
PI4PLC_pos	7423.146613697533
PI4PLCn_pos	18046.08412066816
PI4PP_pos	4162.882614197258
PI5P3K_pos	3412.500418446818
PI5P3Ker_pos	0.0
PI5P4K_pos	4162.882614197258
PI5P4Kn_pos	10212.22689181644
PIACGT_pos	51.94110663358052
PIK3_pos	4144.488103506412
PIK3er_pos	7764.362621135812
PIK3n_pos	10657.05659174168
PIK4_pos	4162.882614197258
PIK4n_pos	10600.2840721991
PIK5_pos	4544.080968025993
PIK5n_pos	10212.22689181644
PIPLC_pos	3819.278076676622
PIPLCn_pos	18676.116897317068
PIt7_neg	545.0139915979157
PIt7_pos	548.5150704936236
PIt8_neg	368.5698660225854
PIt8_pos	545.0139915979157
PIt9_neg	1093.9175879729821
PIt9_pos	1093.9175879729821
PIter_neg	378.27576162648313
PIter_pos	2026.091920542161
PItg_pos	6356.835406270522
PItn_neg	4361.942819617342
PItn_pos	6042.463020428754
PItx_neg	4580.068456517166
PItx_pos	0.0
PLA2_2_pos	10220.215668052022
PLA2_2e_pos	11751.265775825428
PLA2_pos	0.0
PMANM_neg	17355.538243932086
PMANM_pos	0.0
PMEVKc_pos	20459.4839336983
PMEVKx_pos	18492.570230061752
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	34625.128569077824
PMTCOAFABP1tc_pos	13811.364919583411
PMTCOAtx_neg	3124.398020946407
PMTCOAtx_pos	5264.398361151532
PNP_neg	8043.158666906309
PNP_pos	0.0
PNTEH_pos	14467.642424367628
PNTEHe_pos	6194.0479955859855
PNTK_pos	14445.277674715036
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4307.738074472381
PNTOt5le_pos	4327.277644380471
PNTOte_neg	2073.766991438133
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3360.469967326964
PPA_pos	5912.149017108276
PPAer_pos	8882.339440184345
PPAm_pos	3565.2251364653926
PPAn_pos	13941.890542727067
PPAt_pos	1611.8290643050127
PPAtm_pos	6022.810492341138
PPBNGS_pos	14775.61237760033
PPCDC_pos	4027.8167293745837
PPCOACm_pos	4249.1670844286555
PPCOAOm_pos	12727.894294839429
PPD2CSPp_pos	49.50529283144993
PPDOx_pos	1048.260521206385
PPDOy_pos	425.9489270118489
PPItm_neg	6030.69842913599
PPItm_pos	3921.075345411016
PPItr_neg	2026.091920542161
PPItr_pos	2026.091920542161
PPItx_neg	6862.856728336084
PPItx_pos	4580.068456517166
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4629.1858462445025
PPM_pos	3073.8838817711
PPNCL3_pos	14445.277674715035
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14775.612377600335
PPPGOm_pos	14775.61237760033
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20620.02650037471
PRASCS_neg	0.0
PRASCS_pos	20620.02650037471
PRDX_pos	6722.0407843431885
PRDXl_pos	12115.032318553162
PRFGS_pos	20620.026500374715
PRGNLONESULT_pos	7845.207348324893
PRGNLONEtm_neg	61646.543558002144
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	55077.685443793576
PRGSTRNt_neg	61646.54355800212
PRGSTRNt_pos	6.274901566140139
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.635324975991274
PRISTCOAtcx_pos	4969.397147648271
PRISTCOAtx_neg	7256.514383634884
PRISTCOAtx_pos	4969.397147648271
PRISTtx_neg	49.60011756560021
PRISTtx_pos	7256.514383634884
PRO1x_pos	501.010285278841
PRO1xm_pos	539.2773065393571
PROAKGOX1r_pos	0.0
PROD2_pos	1451.0102852788411
PROD2m_pos	4213.903924855071
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1456.3889908640394
PRODt2r_pos	1456.3889908640394
PROGLYPEPT1tc_pos	9524.827725915273
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9524.827725915275
PROIMINOtc_pos	1524.294577059077
PROSTGD2t_neg	700.063544979046
PROSTGD2t_pos	700.063544979046
PROSTGE1t3_pos	3833.103732593249
PROSTGE1t_neg	700.063544979046
PROSTGE1t_pos	700.063544979046
PROSTGE2t2_neg	415.282767746407
PROSTGE2t2_pos	417.3281891573663
PROSTGE2t3_pos	3750.6731516897094
PROSTGE2t_neg	417.3281891573663
PROSTGE2t_pos	415.282767746407
PROSTGF2t_neg	562.0883718639379
PROSTGF2t_pos	562.0883718639379
PROSTGH2t_neg	1474.0660128882848
PROSTGH2t_pos	1474.0660128882848
PROSTGI2t_neg	1474.0660128882848
PROSTGI2t_pos	1474.0660128882848
PROSTGI2tr_neg	164.0401927650436
PROSTGI2tr_pos	6.183620601545389
PRO_Dtde_neg	1456.3889908640394
PRO_Dtde_pos	1456.3889908640394
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	445.5569287718326
PROt2r_pos	863.0922787945944
PROt4_2_r_neg	1022.214079138055
PROt4_2_r_pos	1133.6913297312308
PROt4_pos	445.5569287718326
PRPNCOAHYDm_pos	12721.89697029966
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4295.045222694544
PRPPS_pos	3961.4035821737552
PSDm_hs_pos	18653.104405895207
PSERT_pos	3665.5130911410392
PSFLIP_pos	4402.420717004876
PSFLIPm_pos	18653.104405895207
PSP_L_pos	3665.5130911410392
PSSA1_hs_neg	750.3688529707794
PSSA1_hs_pos	4236.374992459378
PSSA2_hs_neg	16204.6758632392
PSSA2_hs_pos	4175.817874830149
PSYGCHe_pos	13770.544598510673
PSYTCHe_pos	14913.449057690248
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4402.420717004876
PSt3_pos	6.4799418501702215
PTCRTD_neg	14620.983377192402
PTCRTD_pos	15.262052392340289
PTDCACRNCPT1_pos	29.396545289201118
PTDCACRNCPT2_pos	29.396545289201118
PTDCACRNt_pos	29.396545289201118
PTDCAt_neg	0.0
PTDCAt_pos	29.396545289201107
PTE2x_pos	0.0
PTE3x_pos	6829.654183485086
PTE4x_pos	6862.8567283360835
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3345.3343663195683
PTPATe_neg	13419.128750817337
PTPATe_pos	22646.437558514455
PTRCAT1_pos	0.0
PTRCOX1_pos	12589.312967641376
PUNP1_neg	6168.8253922998165
PUNP1_pos	3074.8737788924777
PUNP2_neg	6808.147495316366
PUNP2_pos	5323.438327238479
PUNP3_neg	7931.1065454147965
PUNP3_pos	1587.799033226208
PUNP4_neg	7758.286583949009
PUNP4_pos	6317.8764094167445
PUNP5_neg	4804.329893183548
PUNP5_pos	3767.238388703845
PUNP6_neg	0.0
PUNP6_pos	7264.004112991636
PUNP7_neg	1587.799033226208
PUNP7_pos	3954.260641513055
PVD3_neg	11015.515820289016
PVD3_pos	77178.36029649292
PYAM5POr_pos	4124.264786540317
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3854.092197199318
PYDAMtr_neg	0.0
PYDAMtr_pos	10223.788775278817
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8035.642177673022
PYDXK_pos	3854.092197199316
PYDXNK_pos	3854.092197199316
PYDXNtr_neg	0.0
PYDXNtr_pos	9270.720503979794
PYDXPP_pos	3854.0921971993175
PYDXtr_neg	0.0
PYDXtr_pos	7919.695963423448
PYK_pos	425.28774637337864
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8088.617164410559
PYNP2r_pos	5146.116608389527
PYRt2m_neg	1331.035583442936
PYRt2m_pos	1331.035583442936
PYRt2p_neg	2678.515162348139
PYRt2p_pos	2678.515162348139
PYRt2r_neg	513.5018626666047
PYRt2r_pos	513.5018626666047
Q10H2e_neg	0.0
Q10H2e_pos	5602.636201626272
QUILSYN_pos	0.0
RADH2_pos	837.8637530122754
RADH3_pos	967.4740546967183
RADH4_pos	950.2851470503747
RADH_pos	838.0096927014192
RAHY_pos	1636.4327376873991
RAI1_neg	2232.5661132985965
RAI1_pos	2232.5661132985965
RAI2_neg	2232.5661132985965
RAI2_pos	2232.5661132985965
RAI3_neg	950.2851470503746
RAI3_pos	1226.5437956424987
RAI4_neg	1708.6687956424983
RAI4_pos	1690.9035679996457
RAtn3_neg	0.0
RAtn3_pos	1226.5437956424985
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3418.5290151581435
RBK_D_pos	0.0
RBK_pos	5649.952740437462
RBTt_pos	6459.354626995742
RDH1_neg	488.8664152663101
RDH1_pos	2232.5661132985965
RDH1a_pos	488.8664152663101
RDH2_neg	530.6110504375148
RDH2_pos	2232.5661132985965
RDH2a_pos	530.6110504375148
RDH3_neg	530.6110504375148
RDH3_pos	2232.5661132985965
RDH3a_pos	530.6110504375148
RDH4_neg	0.0
RDH4_pos	950.2851470503746
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5428.15386874124
RE0344C_pos	3273.7616145224188
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12499.610869088225
RE0383C_pos	5386.497709292415
RE0452M_neg	7718.303114868606
RE0452M_pos	30045.77042142819
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1146.7937285052021
RE0453C_pos	1146.7937285052021
RE0453M_neg	9891.623788831417
RE0453M_pos	29579.20988500997
RE0453N_neg	301.2305131318622
RE0453N_pos	301.2305131318622
RE0456M_neg	9353.387161257104
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.961658768891787
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	13066.555220975208
RE0566C_neg	0.0
RE0566C_pos	13066.555220975208
RE0567C_neg	0.0
RE0567C_pos	13066.555220975208
RE0568C_neg	0.0
RE0568C_pos	13066.555220975208
RE0569C_pos	0.0
RE0569E_pos	5.257798986251952
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11906.31136134407
RE0577C_pos	3286.6852992807826
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5193.725078808645
RE0583C_pos	7146.066672267296
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16163.626430594528
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	25155.77033704218
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	34018.98554554123
RE0690X_pos	0.0
RE0691C_neg	32453.561310232846
RE0691C_pos	4062.215564370759
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.850860592140174
RE0702E_pos	15.605985814376766
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	18095.161891894222
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	25155.77033704218
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	301.9520738644672
RE0830N_pos	301.9520738644672
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8043.050482595764
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8043.050482595765
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1064074737735448
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.355727291122026
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.747959452045443
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.572740930964563
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.2831039565438
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1064074737735448
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7845.207348324894
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7845.207348324893
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1177.0407763077706
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.50529283144993
RE1266C_pos	0.0
RE1303C_pos	7530.296982610095
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3739.631399746736
RE1342C_pos	1277.6884058054638
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7180.197894182179
RE1447M_neg	0.0
RE1447M_pos	2424.394252674749
RE1447N_neg	3800.0
RE1447N_pos	9874.869389292551
RE1448N_neg	3080.618562506218
RE1448N_pos	9874.869389292551
RE1448R_neg	0.0
RE1448R_pos	7180.197894182178
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.961658768891787
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.961658768891787
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2926.702344408382
RE1518M_pos	24.155220466144435
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2926.702344408382
RE1519M_pos	24.15522046614444
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.96165876889178
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5726.20504763685
RE1521M_pos	23.961658768891787
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.961658768891795
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.961658768891787
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.96165876889179
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5726.205047636851
RE1526M_pos	23.961658768891787
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.961658768891787
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1201.1408921636569
RE1530C_pos	4221.319405555361
RE1530M_neg	23041.98502932969
RE1530M_pos	1927.5900269784183
RE1531M_neg	0.0
RE1531M_pos	23.96165876889179
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.961658768891787
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5726.205047636851
RE1533M_pos	23.961658768891787
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.961658768891787
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
