,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
GALASE7ly_pos,133.0,0.11292204477606509,0.4561330246163165,0.23231710125267943,GALASE7ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 17 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 18 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE8ly_pos,133.0,0.11292204477606509,0.4561330246162702,0.23231710125267943,GALASE8ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 20 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 21 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE9ly_pos,133.0,0.11292204477606509,0.4561330246162667,0.23231710125267943,GALASE9ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 23 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 24 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALC_pos,54.0,0.045638215804428575,-0.39423595681124085,0.13699854119233798,GALC,Galactocerebrosidase,"1.00 * Water [l] + 1.00 * D-galactosyl-N-acylsphingosine [l] --> 1.00 * N-acylsphingosine [l] + 1.00 * D-Galactose [l]
GALC",GALC,Sphingolipid metabolism,3.2.1.46,4.0
GALGT1_pos,57.0,0.06276097745480774,-0.6555050649089631,0.16982382134830332,GALGT1,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * galactosyl glucosyl ceramide [g] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GA2 [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALGT2_pos,58.0,0.0695341507334379,-0.6676833243580405,0.18299640313892682,GALGT2,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-beta-D-glucosyl-(1<->1)-ceramide anion [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALGT3_pos,62.0,0.10286022472686684,-0.6882237631023757,0.22806618734415962,GALGT3,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * GD3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GD2 [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALGT4_pos,62.0,0.10286022472686684,-0.7479934322556313,0.22806618734415962,GALGT4,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * GT3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GT2 [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALK_pos,89.0,0.6961259862240039,-0.25978054170720866,0.8417428622760448,GALK,galactokinase,"1.00 * ATP [c] + 1.00 * D-Galactose [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * (2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate [c]
GALK1; GALK2",GALK1; GALK2,Galactose metabolism,2.7.1.6,0.0
GALNTg_pos,101.0,0.9085487981709219,-0.042686089730522,0.9604532690811558,GALNTg,"GalNAc transferase, Golgi apparatus","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * protein-linked serine or threonine residue (O-glycosylation site) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Tn antigen [g]
GALNT1; GALNT10; GALNT11; GALNT12; GALNT13; GALNT14; GALNT15; GALNT2; GALNT3; GALNT4; GALNT5; GALNT6; GALNT7; GALNT9",GALNT1; GALNT10; GALNT11; GALNT12; GALNT13; GALNT14; GALNT15; GALNT2; GALNT3; GALNT4; GALNT5; GALNT6; GALNT7; GALNT9,O-glycan synthesis,2.4.1.41,0.0
GALT_neg,56.0,0.05654277060892085,-0.9099978456308416,0.1585138959731635,GALT,galactose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * UTP [c] + 1.00 * (2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate [c] --> 1.00 * UDP-D-galactose(2-) [c] + 1.00 * Diphosphate [c]
GALT",GALT,Galactose metabolism,2.7.7.12,0.0
GALT_pos,56.0,0.05654277060892085,-0.9099978456308416,0.1585138959731635,GALT,galactose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * UTP [c] + 1.00 * (2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate [c] --> 1.00 * UDP-D-galactose(2-) [c] + 1.00 * Diphosphate [c]
GALT",GALT,Galactose metabolism,2.7.7.12,0.0
GALU_neg,56.0,0.05654277060892085,-0.9099978456308416,0.1585138959731635,GALU,UTP-glucose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * D-Glucose 1-phosphate [c] + 1.00 * UTP [c] --> 1.00 * Diphosphate [c] + 1.00 * UDPglucose [c]
UGP2",UGP2,Galactose metabolism,2.7.7.9,0.0
GALU_pos,56.0,0.05654277060892085,-0.9099978456308416,0.1585138959731635,GALU,UTP-glucose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * D-Glucose 1-phosphate [c] + 1.00 * UTP [c] --> 1.00 * Diphosphate [c] + 1.00 * UDPglucose [c]
UGP2",UGP2,Galactose metabolism,2.7.7.9,0.0
GAMYe_pos,120.0,0.3232138110799865,0.5107996777546383,0.5018380351733948,GAMYe,"glucoamylase, extracellular (glygn5 -> malt)","1.00 * Water [e] + 1.00 * glycogen, structure 5 (glycogenin-2[1,4-Glc]) [e] --> 1.00 * Maltose [e] + 1.00 * Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis) [e]
MGAM",MGAM,Starch and sucrose metabolism,3.2.1.3,4.0
GAPD_neg,114.0,0.47634772226738475,0.1782395170309381,0.6523067760692992,GAPD,glyceraldehyde-3-phosphate dehydrogenase,"1.00 * hydrogenphosphate [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glyceraldehyde 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-Phospho-D-glyceroyl phosphate [c]
GAPDHS; GM15294",GAPDHS; GM15294,Glycolysis/gluconeogenesis,1.2.1.12,0.0
GAPD_pos,168.0,0.001406256754328124,1.874608691027278,0.011467751709452318,GAPD,glyceraldehyde-3-phosphate dehydrogenase,"1.00 * hydrogenphosphate [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glyceraldehyde 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-Phospho-D-glyceroyl phosphate [c]
GAPDHS; GM15294",GAPDHS; GM15294,Glycolysis/gluconeogenesis,1.2.1.12,0.0
GARFT_pos,97.0,0.9816711400706458,-0.12743695645482467,0.9958496485388194,GARFT,phosphoribosylglycinamide formyltransferase,"1.00 * 10-Formyltetrahydrofolate [c] + 1.00 * N1-(5-Phospho-D-ribosyl)glycinamide [c] --> 1.00 * proton [c] + 1.00 * 5,6,7,8-Tetrahydrofolate [c] + 1.00 * N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide [c]
GART",GART,Purine synthesis,2.1.2.2,4.0
GASNASE2ly_pos,103.0,0.836193734822461,0.03258188656695942,0.9161384561993148,GASNASE2ly,"glycosylasparaginase, lysosomal","1.00 * Water [l] + 1.00 * N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R [l] --> 1.00 * protein-linked asparagine residue (N-glycosylation site) [l] + 1.00 * n2m2nmasn (w/o peptide linkage) [l]
AGA",AGA,N-glycan degradation,3.5.1.26,0.0
GASNASE3ly_pos,133.0,0.11292204477606509,0.4561330246162626,0.23231710125267943,GASNASE3ly,"glycosylasparaginase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 1 [l] --> 1.00 * protein-linked asparagine residue (N-glycosylation site) [l] + 1.00 * keratan sulfate I, degradation product 2 [l]
AGA",AGA,Keratan sulfate degradation,3.5.1.26,4.0
GASNASEly_pos,90.0,0.7303893910726622,-0.21953009090891248,0.8603973854800053,GASNASEly,"glycosylasparaginase, lysosomal","1.00 * Water [l] + 1.00 * de-Fuc form of PA6 [l] --> 1.00 * protein-linked asparagine residue (N-glycosylation site) [l] + 1.00 * de-Fuc form of PA6 (w/o peptide linkage) [l]
AGA",AGA,N-glycan degradation,3.5.1.26,0.0
GBA_pos,88.0,0.6624718516536388,-0.44988746141826846,0.8138548307319105,GBA,Glucosylceramidase,"1.00 * Water [c] + 1.00 * D-glucosyl-N-acylsphingosine [c] --> 1.00 * D-glucose [c] + 1.00 * N-acylsphingosine [c]
GBA",GBA,Sphingolipid metabolism,3.2.1.45,0.0
GBAl_pos,29.0,0.0016472037920134592,-1.0887095893865744,0.012703111179966841,GBAl,Glucosylceramidase,"1.00 * Water [l] + 1.00 * D-glucosyl-N-acylsphingosine [l] --> 1.00 * N-acylsphingosine [l] + 1.00 * D-glucose [l]
GBA",GBA,Sphingolipid metabolism,3.2.1.45,4.0
GBGT1_pos,56.0,0.05654277060892085,-0.8097561158687093,0.1585138959731635,GBGT1,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * globoside [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * alpha GalNAc globoside [g]
GBGT1",GBGT1,Sphingolipid metabolism,2.4.1.88,4.0
GCC2am_pos,141.0,0.050846095833897806,0.36988157510904557,0.1479406227113677,GCC2am,"glycine-cleavage complex (lipoamide), mitochondrial","1.00 * proton [m] + 1.00 * Glycine [m] + 1.00 * lipoamide [m] --> 1.00 * carbon dioxide [m] + 1.00 * S-aminomethyldihydrolipoamide [m]
AMT; DLD; GCSH; GLDC",AMT; DLD; GCSH; GLDC,"Glycine, serine, alanine and threonine metabolism",2.1.2.10,4.0
GCC2bim_pos,141.0,0.050846095833897806,0.36988157510904557,0.1479406227113677,GCC2bim,"glycine-cleavage system (lipoamide) irreversible, mitochondrial","1.00 * 5,6,7,8-Tetrahydrofolate [m] + 1.00 * S-aminomethyldihydrolipoamide [m] --> 1.00 * Ammonium [m] + 1.00 * dihydrolipoamide [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m]
AMT; DLD; GCSH; GLDC",AMT; DLD; GCSH; GLDC,"Glycine, serine, alanine and threonine metabolism",1.8.1.4,4.0
GCC2cm_pos,141.0,0.050846095833897806,0.36988157510904557,0.1479406227113677,GCC2cm,"glycine-cleavage complex (lipoamide), mitochondrial","1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * dihydrolipoamide [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * lipoamide [m]
AMT; DLD; GCSH; GLDC",AMT; DLD; GCSH; GLDC,"Glycine, serine, alanine and threonine metabolism",2.1.2.10,4.0
GCCam_pos,141.0,0.050846095833897806,0.36988157510904557,0.1479406227113677,GCCam,"glycine-cleavage complex (lipoylprotein), mitochondrial","1.00 * proton [m] + 1.00 * Glycine [m] + 1.00 * Lipoylprotein [m] --> 1.00 * carbon dioxide [m] + 1.00 * S-Aminomethyldihydrolipoylprotein [m]
AMT; DLD; GCSH; GLDC",AMT; DLD; GCSH; GLDC,"Glycine, serine, alanine and threonine metabolism",2.1.2.10,4.0
GCCbim_pos,141.0,0.050846095833897806,0.36988157510904557,0.1479406227113677,GCCbim,"glycine-cleavage complex (lipoylprotein) irreversible, mitochondrial","1.00 * 5,6,7,8-Tetrahydrofolate [m] + 1.00 * S-Aminomethyldihydrolipoylprotein [m] --> 1.00 * Ammonium [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m] + 1.00 * Dihydrolipolprotein [m]
AMT; DLD; GCSH; GLDC",AMT; DLD; GCSH; GLDC,"Glycine, serine, alanine and threonine metabolism",1.8.1.4,4.0
GCCcm_pos,141.0,0.050846095833897806,0.36988157510904557,0.1479406227113677,GCCcm,"glycine-cleavage complex (lipoylprotein), mitochondrial","1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * Dihydrolipolprotein [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Lipoylprotein [m]
AMT; DLD; GCSH; GLDC",AMT; DLD; GCSH; GLDC,"Glycine, serine, alanine and threonine metabolism",2.1.2.10,4.0
GCNTg_pos,42.0,0.010769318472118442,-1.092293942357766,0.04775640750840303,GCNTg,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * i-antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)3 (Cer)1 [g]
GCNT2",GCNT2,Blood group synthesis,2.4.1.150,4.0
GF6PTA_pos,17.0,0.0002166312370127422,-1.277915982922691,0.003867828007236794,GF6PTA,glutamine-fructose-6-phosphate transaminase,"1.00 * L-glutamine [c] + 1.00 * D-Fructose 6-phosphate [c] --> 1.00 * L-glutamate(1-) [c] + 1.00 * D-Glucosamine 6-phosphate [c]
GFPT1; GFPT2",GFPT1; GFPT2,Aminosugar metabolism,2.6.1.16,4.0
GFUCS_pos,28.0,0.001406256754328124,-1.0934756100747074,0.011467751709452318,GFUCS,GDP-L-fucose synthase,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-) [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * GDP-L-fucose(2-) [c]
TSTA3",TSTA3,Fructose and mannose metabolism,1.1.1.271,0.0
GGLUCT_pos,129.0,0.16109322449890162,0.396979571287856,0.29936299926794463,GGLUCT,gamma-glutamylcyclotransferase,"1.00 * 5-L-Glutamyl-L-alanine [e] --> 1.00 * L-alanine [c] + 1.00 * 5-oxoprolinate [c]
GGCT",GGCT,Glutathione metabolism,2.3.2.4,4.0
GGT5r_pos,0.0,7.4678435688707155e-06,-5.424591412729275,0.0002886387822003758,GGT5r,Gamma-glutamyltransferase 5,"1.00 * Water [r] + 1.00 * leukotriene C4(2-) [r] --> 1.00 * L-glutamate(1-) [r] + 1.00 * Leukotriene D4 [r]
GGT5",GGT5,Eicosanoid metabolism,2.3.2.2,4.0
GHMT2r_neg,144.0,0.036562191434190316,0.8692916344248933,0.11678446672280252,GHMT2r,"glycine hydroxymethyltransferase, reversible","1.00 * 5,6,7,8-Tetrahydrofolate [c] + 1.00 * L-serine [c] --> 1.00 * Water [c] + 1.00 * Glycine [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c]
SHMT1",SHMT1,"Glycine, serine, alanine and threonine metabolism",2.1.2.1,4.0
GHMT2r_pos,108.0,0.6624718516536388,0.02792850495061004,0.8138548307319105,GHMT2r,"glycine hydroxymethyltransferase, reversible","1.00 * 5,6,7,8-Tetrahydrofolate [c] + 1.00 * L-serine [c] --> 1.00 * Water [c] + 1.00 * Glycine [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c]
SHMT1",SHMT1,"Glycine, serine, alanine and threonine metabolism",2.1.2.1,4.0
GHMT2rm_pos,144.0,0.036562191434190316,0.8690187473147135,0.11678446672280252,GHMT2rm,"glycine hydroxymethyltransferase, reversible, mitochondrial","1.00 * 5,6,7,8-Tetrahydrofolate [m] + 1.00 * L-serine [m] --> 1.00 * Water [m] + 1.00 * Glycine [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m]
SHMT1; SHMT2",SHMT1; SHMT2,"Glycine, serine, alanine and threonine metabolism",2.1.2.1,4.0
GLAl_pos,84.0,0.5350644544782063,-0.22817481066064688,0.70507182099085,GLAl,"galactosidase, alpha","1.00 * Water [l] + 1.00 * Digalactosylceramide [l] --> 1.00 * D-galactosyl-N-acylsphingosine [l] + 1.00 * D-Galactose [l]
GLA",GLA,Sphingolipid metabolism,3.2.1.22,4.0
GLB1_pos,29.0,0.0016472037920134592,-1.0887095893865744,0.012703111179966841,GLB1,Beta-galactosidase,"1.00 * Water [l] + 1.00 * galactosyl glucosyl ceramide [l] --> 1.00 * D-Galactose [l] + 1.00 * D-glucosyl-N-acylsphingosine [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Sphingolipid metabolism,3.2.1.23,4.0
GLBRAN_pos,77.0,0.3462297896371177,-0.28873211084588585,0.5229070487652376,GLBRAN,"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2)","1.00 * glycogen, structure 1 (glycogenin-11[1,4-Glc]) [c] --> 1.00 * glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]}) [c]
GBE1",GBE1,Starch and sucrose metabolism,2.4.1.18,4.0
GLCAASE1ly_pos,104.0,0.8004905884098723,0.20328209003253048,0.9008967132138673,GLCAASE1ly,"beta-glucuronidase, lysosomal","1.00 * Water [l] + 1.00 * heparan sulfate, degradation product 9 [l] --> 1.00 * D-glucuronate [l] + 1.00 * heparan sulfate, degradation product 10 [l]
GUSB",GUSB,Heparan sulfate degradation,3.2.1.31,4.0
GLCAASE4ly_pos,101.0,0.9085487981709219,0.16579383540934886,0.9604532690811558,GLCAASE4ly,"beta-glucuronidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2 [l] --> 1.00 * D-glucuronate [l] + 1.00 * chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3 [l]
GUSB",GUSB,Chondroitin sulfate degradation,3.2.1.31,4.0
GLCAASE5ly_pos,104.0,0.8004905884098723,0.19117849063967512,0.9008967132138673,GLCAASE5ly,"beta-glucuronidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2 [l] --> 1.00 * D-glucuronate [l] + 1.00 * chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3 [l]
GUSB",GUSB,Chondroitin sulfate degradation,3.2.1.31,4.0
GLCAASE6ly_pos,107.0,0.6961259862240039,0.2965773844065269,0.8417428622760448,GLCAASE6ly,"beta-glucuronidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 3 [l] --> 1.00 * D-glucuronate [l] + 1.00 * chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4 [l]
GUSB",GUSB,Chondroitin sulfate degradation,3.2.1.31,4.0
GLCAASE7ly_pos,106.0,0.7303893910726622,0.3160585599508943,0.8603973854800053,GLCAASE7ly,"beta-glucuronidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3 [l] --> 1.00 * D-glucuronate [l] + 1.00 * chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4 [l]
GUSB",GUSB,Chondroitin sulfate degradation,3.2.1.31,4.0
GLCAASE8ly_pos,125.0,0.22337087356959373,0.22791667401708263,0.37986424008242287,GLCAASE8ly,"beta-glucuronidase, lysosomal","1.00 * Water [l] + 1.00 * hyaluronan [l] --> 1.00 * D-glucuronate [l] + 1.00 * hyaluronan degradation product 1 [l]
GUSB; HYAL3",GUSB; HYAL3,Hyaluronan metabolism,3.2.1.31,4.0
GLCAASE9ly_pos,125.0,0.22337087356959373,0.22791667401708263,0.37986424008242287,GLCAASE9ly,"beta-glucuronidase, lysosomal","2.00 * Water [l] + 1.00 * hyaluronan biosynthesis, precursor 1 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * D-glucuronate [l]
GUSB",GUSB,Hyaluronan metabolism,3.2.1.31,4.0
GLCNACASE1ly_pos,104.0,0.8004905884098723,0.20328209003253328,0.9008967132138673,GLCNACASE1ly,"alpha-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * heparan sulfate, degradation product 3 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * heparan sulfate, degradation product 4 [l]
NAGLU",NAGLU,Heparan sulfate degradation,3.2.1.50,4.0
GLCNACASE2ly_pos,104.0,0.8004905884098723,0.20328209003253048,0.9008967132138673,GLCNACASE2ly,"alpha-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * heparan sulfate, degradation product 8 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * heparan sulfate, degradation product 9 [l]
NAGLU",NAGLU,Heparan sulfate degradation,3.2.1.50,4.0
GLCNACASE3ly_pos,104.0,0.8004905884098723,0.2032820900325326,0.9008967132138673,GLCNACASE3ly,"alpha-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * heparan sulfate, degradation product 14 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * heparan sulfate, degradation product 15 [l]
NAGLU",NAGLU,Heparan sulfate degradation,3.2.1.50,4.0
GLCNACASE4ly_pos,104.0,0.8004905884098723,0.20328209003253186,0.9008967132138673,GLCNACASE4ly,"alpha-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * heparan sulfate, degradation product 20 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * IdoA2S-beta-1,4-GlcNAc(3S)-alpha-1,4-GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose [l]
NAGLU",NAGLU,Heparan sulfate degradation,3.2.1.50,4.0
GLCNACASE5ly_pos,104.0,0.8004905884098723,0.20328209003253173,0.9008967132138673,GLCNACASE5ly,"alpha-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * GlcNAc-GlcA-(Gal)2-Xyl [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose [l]
NAGLU",NAGLU,Heparan sulfate degradation,3.2.1.50,4.0
GLCNACPT_L_pos,103.0,0.836193734822461,0.02110021557070477,0.9161384561993148,GLCNACPT_L,UDP-GlcNAc:dolichol-phosphate GlcNAc phosphotransferase (liver),"0.10 * dolichyl phosphate(2-) [c] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [c] --> 0.10 * N-Acetyl-D-glucosaminyldiphosphodolichol, human liver homolog [c] + 1.00 * UMP [c]
DPAGT1",DPAGT1,N-glycan synthesis,2.7.8.15,0.0
GLCNACPT_U_pos,103.0,0.836193734822461,0.02110021557076613,0.9161384561993148,GLCNACPT_U,UDP-GlcNAc:dolichol-phosphate GlcNAc phosphotransferase (uterus),"0.10 * dolichyl phosphate(2-) [c] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [c] --> 1.00 * UMP [c] + 0.10 * N-Acetyl-D-glucosaminyldiphosphodolichol, human uterine homolog [c]
DPAGT1",DPAGT1,N-glycan synthesis,2.7.8.15,0.0
GLCNACT_L_pos,103.0,0.836193734822461,0.02110021557070477,0.9161384561993148,GLCNACT_L,UDP-GlcNAc:N-acetyl-D-glucosaminyl diphosphodolichol N-acetyl-D-glucosaminyltransferase (liver),"1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [c] + 0.10 * N-Acetyl-D-glucosaminyldiphosphodolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * UDP [c] + 0.10 * N,N'-Diacetylchitobiosyldiphosphodolichol, human liver homolog [c]
No genes",,N-glycan synthesis,2.4.1.141,0.0
GLCNACT_U_pos,103.0,0.836193734822461,0.02110021557070477,0.9161384561993148,GLCNACT_U,UDP-GlcNAc:N-acetyl-D-glucosaminyl diphosphodolichol N-acetyl-D-glucosaminyltransferase (uterus),"1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [c] + 0.10 * N-Acetyl-D-glucosaminyldiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * UDP [c] + 0.10 * N,N'-Diacetylchitobiosyldiphosphodolichol, human uterine homolog [c]
No genes",,N-glycan synthesis,2.4.1.141,0.0
GLDBRAN_pos,77.0,0.3462297896371177,-0.28873211084578554,0.5229070487652376,GLDBRAN,glycogen debranching enzyme,"1.00 * Water [c] + 1.00 * phosphorylase-limit dextrin (glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]}) [c] --> 1.00 * D-glucose [c] + 1.00 * glycogen, structure 3 (glycogenin-7[1,4-Glc]) [c]
AGL",AGL,Starch and sucrose metabolism,3.2.1.33,4.0
GLPASE1_pos,77.0,0.3462297896371177,-0.28873211084578554,0.5229070487652376,GLPASE1,glycogen phosphorylase (glygn2 -> dxtrn),"3.00 * hydrogenphosphate [c] + 1.00 * glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]}) [c] --> 3.00 * D-Glucose 1-phosphate [c] + 1.00 * phosphorylase-limit dextrin (glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]}) [c]
PYGB; PYGL; PYGM",PYGB; PYGL; PYGM,Starch and sucrose metabolism,2.4.1.1,4.0
GLPASE2_pos,77.0,0.3462297896371177,-0.28873211084578554,0.5229070487652376,GLPASE2,glycogen phosphorylase (amyls -> glc-D),"7.00 * Water [c] + 1.00 * glycogen, structure 3 (glycogenin-7[1,4-Glc]) [c] --> 7.00 * D-glucose [c] + 1.00 * Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis) [c]
PYGB; PYGL; PYGM",PYGB; PYGL; PYGM,Starch and sucrose metabolism,2.4.1.1,4.0
GLUDC_pos,93.0,0.836193734822461,0.09390759506941987,0.9161384561993148,GLUDC,Glutamate Decarboxylase,"1.00 * proton [c] + 1.00 * L-glutamate(1-) [c] --> 1.00 * carbon dioxide [c] + 1.00 * 4-Aminobutanoate [c]
GAD1; GAD2",GAD1; GAD2,Glutamate metabolism,4.1.1.15,4.0
GLUDxm_neg,70.0,0.20638756667458324,-0.5201880625852795,0.35589323799323597,GLUDxm,glutamate dehydrogenase (NAD) (mitochondrial),"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * L-glutamate(1-) [m] --> 1.00 * proton [m] + 1.00 * 2-Oxoglutarate [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Ammonium [m]
GLUD1",GLUD1,Glutamate metabolism,1.4.1.3,4.0
