	WT-1012-b_S130_L007_R1_001
EX_ahandrostanglc(e)_neg	0.0
EX_ahandrostanglc(e)_pos	0.0
EX_ahcys(e)_neg	11608.090909512855
EX_ahcys(e)_pos	27543.318433380202
EX_ahdt(e)_neg	6.5971413878897565
EX_ahdt(e)_pos	4.798180667378617
EX_aicar(e)_neg	11482.750557962336
EX_aicar(e)_pos	12783.749165381538
EX_ak2lgchol_hs(e)_neg	6.881203213338114
EX_ak2lgchol_hs(e)_pos	4.854591275462601
EX_akg(e)_neg	4.1841476749630475
EX_akg(e)_pos	7600.635414740151
EX_ala_B(e)_neg	6.885474795359633
EX_ala_B(e)_pos	9236.492014336833
EX_ala_D(e)_neg	2.434263442271327
EX_ala_D(e)_pos	3828.264017167986
EX_ala_L(e)_neg	2.3927206234584415
EX_ala_L(e)_pos	3622.4873066408904
EX_alaala(e)_neg	7557.507158405069
EX_aldstrn(e)_neg	0.0
EX_aldstrn(e)_pos	53842.693865159905
EX_amp(e)_neg	3.9865471707500166
EX_amp(e)_pos	6699.16061565037
EX_andrstrn(e)_neg	18.4119415316678
EX_andrstrn(e)_pos	56768.6921168706
EX_andrstrnglc(e)_neg	0.0
EX_andrstrnglc(e)_pos	70727.02092018438
EX_anth(e)_neg	2850.0
EX_anth(e)_pos	10.936892319708212
EX_antipyrene(e)_neg	7.911689289653866
EX_antipyrene(e)_pos	0.0
EX_apnnox(e)_neg	0.0
EX_apnnox(e)_pos	7.571951067286172
EX_appnn(e)_neg	7.5719510672861725
EX_appnn(e)_pos	0.0
EX_aprgstrn(e)_neg	0.0
EX_aprgstrn(e)_pos	62372.56685899452
EX_aqcobal(e)_neg	0.0
EX_aqcobal(e)_pos	0.0
EX_arab_L(e)_neg	5.448893950727286
EX_arab_L(e)_pos	0.0
EX_arach(e)_neg	11765.193880526485
EX_arachcoa(e)_neg	5.257035597452928
EX_arachcoa(e)_pos	0.0
EX_arachd(e)_neg	4.687157303642364
EX_arachd(e)_pos	78.3659190941109
EX_arg_L(e)_neg	5.785328623742017
EX_arg_L(e)_pos	18067.857745212874
EX_ascb_L(e)_neg	0.0
EX_ascb_L(e)_pos	4582.164818803839
EX_asn_L(e)_neg	5.778494739223483
EX_asn_L(e)_pos	11613.241992918913
EX_asp_D(e)_neg	11.319309343208948
EX_asp_D(e)_pos	0.0
EX_asp_L(e)_neg	4.136865303033848
EX_asp_L(e)_pos	6927.13830241239
EX_atp(e)_neg	3.988489043718477
EX_atp(e)_pos	21701.05159531158
EX_avite1(e)_neg	2.8499999999999996
EX_avite1(e)_pos	0.0
EX_avite2(e)_neg	2.8499999999999996
EX_avite2(e)_pos	0.0
EX_bglc(e)_neg	3800.0
EX_bglc(e)_pos	0.0
EX_bhb(e)_neg	5.138041952084973
EX_bhb(e)_pos	7841.269734098443
EX_bildglcur(e)_neg	0.0
EX_bildglcur(e)_pos	43459.189897621676
EX_bilglcur(e)_neg	10.517617375780066
EX_bilglcur(e)_pos	66164.29308962154
EX_bilirub(e)_neg	16.35006573858029
EX_bilirub(e)_pos	51209.20286206617
EX_biocyt(e)_neg	3.943051436599344
EX_biocyt(e)_pos	0.0
EX_btn(e)_neg	237.32003428753768
EX_btn(e)_pos	3.943051436599344
EX_but(e)_neg	6.2332708306659095
EX_but(e)_pos	0.0
EX_bvite(e)_neg	2.8499999999999996
EX_bvite(e)_pos	0.0
EX_bz(e)_neg	0.0
EX_bz(e)_pos	0.0
EX_c101crn_neg	0.0
EX_c101crn_pos	12840.547454114634
EX_c10crn_neg	0.0
EX_c10crn_pos	15345.083215663039
EX_c10dc_neg	0.0
EX_c10dc_pos	20076.032888185564
EX_c12dc_neg	0.0
EX_c12dc_pos	46529.15109332509
EX_c16dc_neg	0.0
EX_c16dc_pos	30298.427469306553
EX_c3dc_neg	0.0
EX_c3dc_pos	11201.085233242597
EX_c4crn_neg	0.0
EX_c4crn_pos	17398.27872529828
EX_c4dc_neg	0.0
EX_c4dc_pos	10804.88229106483
EX_c51crn_neg	0.0
EX_c51crn_pos	12183.033529437376
EX_c5dc_neg	0.0
EX_c5dc_pos	8241.86049317693
EX_c6crn_neg	0.0
EX_c6crn_pos	13516.821377678243
EX_c6dc_neg	0.0
EX_c6dc_pos	62836.353384096736
EX_c81crn_neg	0.0
EX_c81crn_pos	12840.547454114632
EX_c8crn_neg	0.0
EX_c8crn_pos	9165.072772180696
EX_c8dc_neg	0.0
EX_c8dc_pos	28477.466951857758
EX_ca2(e)_neg	0.0
EX_ca2(e)_pos	0.0
EX_camp(e)_neg	0.0
EX_camp(e)_pos	13383.812695452005
EX_carn(e)_neg	11106.923421146785
EX_caro(e)_neg	13.142169412713528
EX_caro(e)_pos	0.0
EX_carveol(e)_neg	0.0
EX_carveol(e)_pos	7.571951067286173
EX_cbasp(e)_neg	8322.545951043812
EX_cbasp(e)_pos	19691.481445702168
EX_cca_d3(e)_neg	0.0
EX_cca_d3(e)_pos	0.0
EX_cdp(e)_neg	2.221779358139453
EX_cdp(e)_pos	4.443558716278906
EX_cdpea(e)_neg	0.0
EX_cdpea(e)_pos	0.0
EX_cgly(e)_neg	2.7011430094452074
EX_cgly(e)_pos	10888.978673998072
EX_chol(e)_neg	7114.893905819841
EX_cholate(e)_neg	11963.572616765998
EX_chsterol(e)_neg	8.216041831767402
EX_chsterol(e)_pos	10992.797302942934
EX_chtn(e)_neg	3.3249999999999997
EX_chtn(e)_pos	0.0
EX_cit(e)_neg	4.7350800578616274
EX_cit(e)_pos	8670.479618477822
EX_citr_L(e)_neg	2.0344695463456457
EX_citr_L(e)_pos	12638.03950324677
EX_cl(e)_neg	8189.346239543533
EX_cmp(e)_neg	3.2443260040345674
EX_cmp(e)_pos	7.797536171537468
EX_co(e)_neg	0.0
EX_co(e)_pos	51221.69062881972
EX_co2(e)_neg	453.2360754935192
EX_co2(e)_pos	4226.48698200144
EX_coa(e)_neg	4.201194223870283
EX_coa(e)_pos	5.257035597452928
EX_coumarin(e)_neg	7.571951067286173
EX_coumarin(e)_pos	0.0
EX_creat(e)_neg	10.482328970349743
EX_creat(e)_pos	18216.13657230747
EX_crm_hs(e)_neg	5.7
EX_crm_hs(e)_pos	0.0
EX_crmp_hs(e)_neg	0.0
EX_crmp_hs(e)_pos	28740.900811337822
EX_crn(e)_neg	6996.237498526034
EX_crtsl(e)_neg	0.0
EX_crtsl(e)_pos	52294.06156450369
EX_crtstrn(e)_neg	0.0
EX_crtstrn(e)_pos	54828.14544684467
EX_crvnc(e)_neg	9.862247079408723
EX_crvnc(e)_pos	480.9140481226007
EX_csn(e)_neg	7.639930914805781
EX_csn(e)_pos	0.0
EX_cspg_a(e)_neg	85.076752428902
EX_cspg_a(e)_pos	0.0
EX_cspg_b(e)_neg	101.65398285831604
EX_cspg_b(e)_pos	0.0
EX_cspg_c(e)_neg	84.86772951066212
EX_cspg_c(e)_pos	0.0
EX_cspg_d(e)_neg	130.2945026383143
EX_cspg_d(e)_pos	0.0
EX_cspg_e(e)_neg	150.9896337817974
EX_cspg_e(e)_pos	0.0
EX_ctp(e)_neg	3.2563069153430693
EX_ctp(e)_pos	7.772313200361674
EX_cyan(e)_neg	6.74439504711361
EX_cyan(e)_pos	0.0
EX_cynt(e)_neg	0.0
EX_cynt(e)_pos	0.0
EX_cys_L(e)_neg	2807.2190330903104
EX_cysam(e)_neg	4750.0
EX_cysam(e)_pos	6204.776187437552
EX_cytd(e)_neg	6259.664375121286
EX_dad_2(e)_neg	8000.110638332112
EX_dag_hs(e)_neg	7930.801713778125
EX_dca(e)_neg	20076.032888185564
EX_dca(e)_pos	0.0
EX_dchac(e)_neg	3800.0
EX_dchac(e)_pos	0.0
EX_dcsptn1(e)_neg	11.21618022794159
EX_dcsptn1(e)_pos	199.6785066956567
EX_dcyt(e)_neg	7560.668976617371
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	12840.547454114634
EX_ddecrn_neg	0.0
EX_ddecrn_pos	11005.265371305431
EX_debrisoquine(e)_neg	7.571951067286172
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	12840.547454114634
EX_dgchol(e)_neg	6.816854614316176
EX_dgchol(e)_pos	67823.29517591874
EX_dgmp(e)_neg	4.153990804205825
EX_dgmp(e)_pos	4.697074875290265
EX_dgsn(e)_neg	7841.006292292422
EX_dgtp(e)_neg	4.697074875290265
EX_dgtp(e)_pos	4.153990804205825
EX_dha(e)_neg	3.504776895481132
EX_dha(e)_pos	3.504776895481132
EX_dhap(e)_neg	3.504776895481132
EX_dhap(e)_pos	3.504776895481132
EX_dhdascb(e)_neg	4582.164818803838
EX_dheas(e)_neg	9.456549805919746
EX_dheas(e)_pos	60759.205870052385
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.58806961327905
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	68862.63683637159
EX_din(e)_neg	8014.10109505345
EX_dlnlcg(e)_neg	6.250354625915763
EX_dlnlcg(e)_pos	49.13285961700708
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	7.911689289653866
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	47.54979417665398
EX_doco13ac_neg	18892.577373885673
EX_doco13ac_pos	0.0
EX_docosac_neg	15748.154012194844
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	15748.154012194847
EX_dopa(e)_neg	6.163677687503005
EX_dopa(e)_pos	9467.142502661787
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	32558.049543533973
EX_dpcoa(e)_neg	6709.18388119852
EX_dpcoa(e)_pos	28182.943454861248
EX_drib(e)_neg	6.9943489046527265
EX_drib(e)_pos	8110.688342393727
EX_dtdp(e)_neg	2.221779358139453
EX_dtdp(e)_pos	4.443558716278906
EX_dtmp(e)_neg	3.2443260040345674
EX_dtmp(e)_pos	7.797536171537468
EX_dttp(e)_neg	3.2563069153430693
EX_dttp(e)_pos	7.772313200361674
EX_duri(e)_neg	6.925113661139313
EX_duri(e)_pos	7276.238537862656
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.571951067286172
EX_ebastine(e)_neg	12.963144182096311
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	12.963144182096311
EX_eicostet(e)_neg	7.83626831121001
EX_eicostet(e)_pos	32.656162358232706
EX_elaid(e)_neg	7.051595724974048
EX_elaid(e)_pos	5210.942806599298
EX_estradiol(e)_neg	11.849654225293888
EX_estradiol(e)_pos	52025.952179087435
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	57767.84106597699
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	60443.3309052949
EX_estrones(e)_neg	8.93609826621832
EX_estrones(e)_pos	56044.27042636155
EX_etoh(e)_neg	5.789209836487134
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.489946821486812
EX_fad(e)_pos	16681.25436471592
EX_fald(e)_neg	4.324529023000784
EX_fald(e)_pos	21313.728948628268
EX_fe2(e)_neg	3.4548340815729994
EX_fe2(e)_pos	51209.20286206617
EX_fe3(e)_neg	3.3602593964966228
EX_fe3(e)_pos	49739.71323003594
EX_fmn(e)_neg	16681.254364715907
EX_fmn(e)_pos	17728.33489075621
EX_fol(e)_neg	2362.0613788900237
EX_for(e)_neg	4.145354726223257
EX_for(e)_pos	15383.898953674996
EX_fru(e)_neg	5.061594831471446
EX_fru(e)_pos	2843.1441011336915
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	10026.07130586776
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11895.05058531732
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17882.870567725953
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10814.180881407365
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11881.190886223636
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11914.850508505302
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	11348.379902937224
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9875.070520367113
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	9113.736420768937
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9763.609598058532
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11416.23901746122
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11817.497311575613
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10433.72047146219
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10740.828529559409
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.390958401467165
EX_gal(e)_neg	4157.768032756843
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9707.163148281039
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10617.562183040733
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9465.238122240342
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8507.633597192698
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9921.347910271654
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6600.417714283724
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11557.400764266935
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11956.64136953566
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12799.279832041308
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12854.299825543138
EX_gdp(e)_neg	3.125080143304166
EX_gdp(e)_pos	3.125080143304166
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2586.317625549051
EX_glcur(e)_neg	5.354834081572999
EX_glcur(e)_pos	10.940158946374705
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13846.010212993406
EX_gln_L(e)_neg	4.850537183383027
EX_gln_L(e)_pos	8161.321214023612
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	15032.280057526123
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.619261349544139
EX_glu_L(e)_pos	8491.734736962071
EX_gluala(e)_neg	5.403755226940098
EX_gluala(e)_pos	9475.658394382597
EX_gly(e)_neg	5822.956954987172
EX_glyb(e)_neg	18.882960564008314
EX_glyb(e)_pos	10385.114786585349
EX_glyc(e)_neg	4157.768032756843
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6301.742434230549
EX_glygly(e)_neg	13149.886982651016
EX_glygn2(e)_neg	13.453331127791847
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.453331127791849
EX_glygn5(e)_neg	5.09484662212012
EX_glygn5(e)_pos	19.49526106843438
EX_glyleu(e)_neg	9797.033773861021
EX_glyphe(e)_neg	10979.553811355048
EX_glypro(e)_neg	9528.369158421736
EX_glysar(e)_neg	17499.6523458704
EX_gmp(e)_neg	6.505773455861078
EX_gmp(e)_pos	7.410762527633333
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13515.02084218482
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13533.006581663985
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13298.243733557414
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13219.443080894043
EX_gsn(e)_neg	6067.237047166087
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	13030.043250097986
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15529.89267585303
EX_gthrd(e)_neg	2.5835649832461156
EX_gthrd(e)_pos	14125.843051306401
EX_gtp(e)_neg	3.125080143304166
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.888430840923425
EX_gua(e)_pos	6402.023690111736
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13846.010212993408
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	15032.280057526123
EX_h(e)_neg	237.4635000461733
EX_h(e)_pos	2260.0152502946
EX_h2o(e)_neg	247.80325945761388
EX_h2o(e)_pos	3528.3551499621644
EX_h2o2(e)_neg	3.9995484654123157
EX_h2o2(e)_pos	5813.301472163644
EX_ha(e)_neg	37.21941297745314
EX_ha(e)_pos	19343.585033734205
EX_ha_pre1(e)_neg	15.282269604103389
EX_ha_pre1(e)_pos	19795.19161375198
EX_hco3(e)_neg	437.649737732953
EX_hco3(e)_pos	5339.317958942397
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.571951067286173
EX_hdca(e)_neg	6.657530225193608
EX_hdca(e)_pos	13376.469876811208
EX_hdcea(e)_neg	10482.569805976567
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51401.20943019452
EX_hexc(e)_neg	10.355303233092261
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5356.059668932316
EX_hista(e)_neg	11.028493905254225
EX_hista(e)_pos	5356.090016455064
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.393044851407296
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	351.12185880808323
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.5719510672861725
EX_hxan(e)_neg	5.886687902908787
EX_hxan(e)_pos	6298.615088370211
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.280591335340864
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	454.9608619366836
EX_idp(e)_neg	2.1561659721200015
EX_idp(e)_pos	3.2563069153430693
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7754.431385850533
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.535082627459661
EX_inost(e)_neg	11.01079790305016
EX_inost(e)_pos	6499.885598919342
EX_ins(e)_neg	6204.487450494155
EX_itp(e)_neg	3.2563069153430693
EX_itp(e)_pos	3.2443260040345674
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10892.129688204126
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.114415480395824
EX_ksi(e)_pos	1842.2169326407718
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1813.2246341919067
EX_ksii_core2(e)_neg	100.8568351568705
EX_ksii_core2(e)_pos	303.5155825604988
EX_ksii_core4(e)_neg	109.0513634682428
EX_ksii_core4(e)_pos	501.165660973716
EX_lac_D(e)_neg	2.429843537389884
EX_lac_D(e)_pos	3691.3501997708117
EX_lac_L(e)_neg	2.429843537389884
EX_lac_L(e)_pos	3644.595838762292
EX_lcts(e)_neg	4.384894470091031
EX_lcts(e)_pos	7501.618730467218
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3807.6760797442857
EX_leugly(e)_neg	9797.033773861021
EX_leuktrA4(e)_neg	3.4716690781657675
EX_leuktrA4(e)_pos	4184.500425149386
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3285.7170271091295
EX_leuktrC4(e)_neg	5.712240332383257
EX_leuktrC4(e)_pos	22662.05823483233
EX_leuktrD4(e)_neg	4.187436776223229
EX_leuktrD4(e)_pos	18153.933141196863
EX_leuktrE4(e)_neg	4.759855583545848
EX_leuktrE4(e)_pos	17802.38310758018
EX_leuktrF4(e)_neg	5.607024043513267
EX_leuktrF4(e)_pos	21415.23809464087
EX_leuleu(e)_neg	10298.805153813975
EX_lgnc(e)_neg	22.202253699458787
EX_lgnc(e)_pos	10.355303233092261
EX_limnen(e)_neg	7.5719510672861725
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.973085380730495
EX_lneldc(e)_pos	9183.025447631433
EX_lnlc(e)_neg	6.180156821199808
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.99255084039095
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.809328629937493
EX_lnlncg(e)_pos	49.56832638550734
EX_lpchol_hs(e)_neg	14088.257304595458
EX_lys_L(e)_neg	12.55997513700538
EX_lys_L(e)_pos	3.943051436599344
EX_mag_hs(e)_neg	5224.742507775485
EX_mal_L(e)_neg	5277.331998309875
EX_mal_L(e)_pos	9361.176980774955
EX_malcoa(e)_neg	5.257035597452928
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3022.42331106006
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.285611365221712
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.18877065293212
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.648282207373373
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5308.169010044109
EX_meoh(e)_neg	5.7892098364871325
EX_meoh(e)_pos	22266.822711312863
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42675.920307322674
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16014.536412274923
EX_met_L(e)_neg	10.877563190003816
EX_met_L(e)_pos	10422.230788129802
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4768.40696310919
EX_n2m2nmasn(e)_neg	59.99705841081051
EX_n2m2nmasn(e)_pos	774.9796663450167
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.877808934291483
EX_nac(e)_pos	29.161867332320373
EX_nad(e)_neg	4.747726487361477
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.747726487361477
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.550968388121674
EX_nh4(e)_neg	543.4269860161985
EX_nh4(e)_pos	5176.080370661244
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	7.140942273483791
EX_no(e)_pos	58768.16787824426
EX_no2(e)_neg	5.354834081572999
EX_no2(e)_pos	5.470079473187352
EX_npthl(e)_neg	7.5719510672861725
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.837565409436633
EX_nrpphr(e)_pos	30155.624303140787
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72454.15674358745
EX_nrvnc(e)_neg	22.882175990108657
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3747.9785577756816
EX_o2s(e)_neg	3.210782672461973
EX_o2s(e)_pos	9088.800770537831
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19827.253383959192
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	19081.528116906375
EX_ocdca(e)_neg	5229.083852094389
EX_ocdcea(e)_neg	7.040501504306843
EX_ocdcea(e)_pos	8916.572340201303
EX_octa(e)_neg	9128.716993666887
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.5719510672861725
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.5719510672861725
EX_orn(e)_neg	4.4554351446415055
EX_orn(e)_pos	11410.665122753191
EX_orot(e)_neg	6.916606999341601
EX_orot(e)_pos	8358.135942849187
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11348.744793413338
EX_paf_hs(e)_neg	4.854591275462601
EX_paf_hs(e)_pos	6.8812032133381145
EX_pan4p(e)_neg	5456.173741976812
EX_pan4p(e)_pos	6709.18388119852
EX_pchol_hs(e)_neg	14.229363589392705
EX_pchol_hs(e)_pos	10765.624021485772
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5067.562776996597
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5067.562776996596
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14460.443687135683
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15558.957041194302
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.5719510672861725
EX_pglyc_hs(e)_neg	5.3025361002257165
EX_pglyc_hs(e)_pos	13942.200142161217
EX_phe_L(e)_neg	5939.894383894317
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19095.57821548845
EX_pheme(e)_neg	51221.69062881973
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.54979417665397
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	512.0993120649806
EX_pi(e)_pos	6211.7188391731615
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6205.393788799055
EX_ppa(e)_neg	4.883595028958975
EX_ppa(e)_pos	10278.593111383645
EX_ppi(e)_neg	3.782525333769797
EX_ppi(e)_pos	22341.25932756286
EX_prgstrn(e)_neg	6.2929498822609675
EX_prgstrn(e)_pos	61900.85487570378
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.543152784695382
EX_pro_L(e)_pos	8264.950213638092
EX_progly(e)_neg	9528.369158421738
EX_prostgd2(e)_neg	2.4658605679038414
EX_prostgd2(e)_pos	136.73602209544387
EX_prostge1(e)_neg	4.247343121507023
EX_prostge1(e)_pos	15.442029364521064
EX_prostge2(e)_neg	3.3999111454372364
EX_prostge2(e)_pos	16.05735003100333
EX_prostgf2(e)_neg	5.067177240371259
EX_prostgf2(e)_pos	144.77047407236876
EX_prostgh2(e)_neg	2.4658605679038414
EX_prostgh2(e)_pos	134.89375102635012
EX_prostgi2(e)_neg	6.013264696027089
EX_prostgi2(e)_pos	163.05825161763417
EX_prpp(e)_neg	3.9865471707500166
EX_prpp(e)_pos	27402.534474891218
EX_ps_hs(e)_neg	6.423995108740178
EX_ps_hs(e)_pos	14712.51095779817
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13846.010212993406
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15032.280057526123
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.175172260881073
