	Ob.1012.d_S149_L007_R1_001	WT.DHA.a_S118_L007_R1_001	Ob.911.c_S139_L007_R1_001	Ob.d_S146_L007_R1_001
EX_paf_hs(e)_neg	0.0	0.0	0.0	0.0
EX_pchol_hs(e)_pos	0.0	0.0	0.0	0.0
EX_pchol_hs(e)_neg	0.0	0.0	0.0	0.0
EX_pe_hs(e)_neg	0.0	0.0	0.0	0.0
EX_peplys(e)_pos	0.0	0.0	0.0	0.0
EX_peplys(e)_neg	0.0	0.0	0.0	0.0
EX_perillyl(e)_pos	0.0	0.0	0.0	0.0
EX_perillyl(e)_neg	0.0	0.0	0.0	0.0
EX_pglyc_hs(e)_pos	0.0	0.0	0.0	0.0
EX_pglyc_hs(e)_neg	0.0	0.0	0.0	0.0
EX_pheacgln(e)_pos	0.0	0.0	0.0	0.0
EX_pheacgln(e)_neg	0.0	0.0	0.0	0.0
EX_phe_L(e)_neg	0.0	0.0	0.0	0.0
EX_pheme(e)_neg	0.0	0.0	0.0	0.0
EX_phyQ(e)_pos	0.0	0.0	0.0	0.0
EX_phyQ(e)_neg	0.0	0.0	0.0	0.0
EX_phyt(e)_pos	0.0	0.0	0.0	0.0
EX_phyt(e)_neg	0.0	0.0	0.0	0.0
EX_pi(e)_pos	0.0	0.0	0.0	0.0
EX_pi(e)_neg	0.0	0.0	0.0	0.0
EX_pnto_R(e)_pos	0.0	0.0	0.0	0.0
EX_pnto_R(e)_neg	0.0	0.0	0.0	0.0
EX_ppa(e)_pos	0.0	0.0	0.0	0.0
EX_ppa(e)_neg	0.0	0.0	0.0	0.0
EX_prgstrn(e)_pos	0.0	0.0	0.0	0.0
EX_prgstrn(e)_neg	0.0	0.0	0.0	0.0
EX_pro_D(e)_pos	0.0	0.0	0.0	0.0
EX_pro_D(e)_neg	0.0	0.0	0.0	0.0
EX_pro_L(e)_pos	0.0	0.0	0.0	0.0
EX_pro_L(e)_neg	0.0	0.0	0.0	0.0
EX_prostgd2(e)_pos	0.0	0.0	0.0	0.0
EX_prostgd2(e)_neg	0.0	0.0	0.0	0.0
EX_prostge1(e)_pos	0.0	0.0	0.0	0.0
EX_prostge1(e)_neg	0.0	0.0	0.0	0.0
EX_prostge2(e)_pos	0.0	0.0	0.0	0.0
EX_prostge2(e)_neg	0.0	0.0	0.0	0.0
EX_prostgf2(e)_pos	0.0	0.0	0.0	0.0
EX_prostgf2(e)_neg	0.0	0.0	0.0	0.0
EX_ps_hs(e)_pos	0.0	0.0	0.0	0.0
EX_ps_hs(e)_neg	0.0	0.0	0.0	0.0
EX_ptdca(e)_pos	0.0	0.0	0.0	0.0
EX_ptdca(e)_neg	0.0	0.0	0.0	0.0
EX_pydam(e)_neg	0.0	0.0	0.0	0.0
EX_pydx(e)_neg	0.0	0.0	0.0	0.0
EX_pydxn(e)_neg	0.0	0.0	0.0	0.0
EX_pyr(e)_pos	0.0	0.0	0.0	0.0
EX_pyr(e)_neg	0.0	0.0	0.0	0.0
EX_rbt(e)_pos	0.0	0.0	0.0	0.0
EX_rbt(e)_neg	0.0	0.0	0.0	0.0
EX_retfa(e)_pos	0.0	0.0	0.0	0.0
EX_retfa(e)_neg	0.0	0.0	0.0	0.0
EX_retinol(e)_pos	0.0	0.0	0.0	0.0
EX_retinol(e)_neg	0.0	0.0	0.0	0.0
EX_retinol_9_cis(e)_pos	0.0	0.0	0.0	0.0
EX_retinol_9_cis(e)_neg	0.0	0.0	0.0	0.0
EX_retinol_cis_11(e)_pos	0.0	0.0	0.0	0.0
EX_retinol_cis_11(e)_neg	0.0	0.0	0.0	0.0
EX_retn(e)_pos	0.0	0.0	0.0	0.0
EX_retn(e)_neg	0.0	0.0	0.0	0.0
EX_retnglc(e)_pos	0.0	0.0	0.0	0.0
EX_retnglc(e)_neg	0.0	0.0	0.0	0.0
EX_rib_D(e)_neg	0.0	0.0	0.0	0.0
EX_ribflv(e)_neg	0.0	0.0	0.0	0.0
EX_Rtotal(e)_pos	0.0	0.0	0.0	0.0
EX_Rtotal(e)_neg	0.0	0.0	0.0	0.0
EX_Rtotal2(e)_pos	0.0	0.0	0.0	0.0
EX_Rtotal2(e)_neg	0.0	0.0	0.0	0.0
EX_Rtotal3(e)_pos	0.0	0.0	0.0	0.0
EX_Rtotal3(e)_neg	0.0	0.0	0.0	0.0
EX_s2l2fn2m2masn(e)_pos	0.0	0.0	0.0	0.0
EX_s2l2fn2m2masn(e)_neg	0.0	0.0	0.0	0.0
EX_s2l2n2m2masn(e)_pos	0.0	0.0	0.0	0.0
EX_s2l2n2m2masn(e)_neg	0.0	0.0	0.0	0.0
EX_sarcs(e)_pos	0.0	0.0	0.0	0.0
EX_sarcs(e)_neg	0.0	0.0	0.0	0.0
EX_sel(e)_pos	0.0	0.0	0.0	0.0
EX_sel(e)_neg	0.0	0.0	0.0	0.0
EX_ser_D(e)_pos	0.0	0.0	0.0	0.0
EX_ser_D(e)_neg	0.0	0.0	0.0	0.0
EX_ser_L(e)_pos	0.0	0.0	0.0	0.0
EX_ser_L(e)_neg	0.0	0.0	0.0	0.0
EX_sl_L(e)_pos	0.0	0.0	0.0	0.0
EX_sl_L(e)_neg	0.0	0.0	0.0	0.0
EX_so4(e)_pos	0.0	0.0	0.0	0.0
EX_so4(e)_neg	0.0	0.0	0.0	0.0
EX_spc_hs(e)_pos	0.0	0.0	0.0	0.0
EX_spc_hs(e)_neg	0.0	0.0	0.0	0.0
EX_sph1p(e)_pos	0.0	0.0	0.0	0.0
EX_sph1p(e)_neg	0.0	0.0	0.0	0.0
EX_sphs1p(e)_pos	0.0	0.0	0.0	0.0
EX_sphs1p(e)_neg	0.0	0.0	0.0	0.0
EX_srtn(e)_pos	0.0	0.0	0.0	0.0
EX_srtn(e)_neg	0.0	0.0	0.0	0.0
EX_strch1(e)_pos	0.0	0.0	0.0	0.0
EX_strch1(e)_neg	0.0	0.0	0.0	0.0
EX_strch2(e)_pos	0.0	0.0	0.0	0.0
EX_strch2(e)_neg	0.0	0.0	0.0	0.0
EX_strdnc(e)_pos	0.0	0.0	0.0	0.0
EX_strdnc(e)_neg	0.0	0.0	0.0	0.0
EX_succ(e)_pos	0.0	0.0	0.0	0.0
EX_succ(e)_neg	0.0	0.0	0.0	0.0
EX_sucr(e)_pos	0.0	0.0	0.0	0.0
EX_sucr(e)_neg	0.0	0.0	0.0	0.0
EX_tag_hs(e)_pos	0.0	0.0	0.0	0.0
EX_tag_hs(e)_neg	0.0	0.0	0.0	0.0
EX_tagat_D(e)_pos	0.0	0.0	0.0	0.0
EX_tagat_D(e)_neg	0.0	0.0	0.0	0.0
EX_taur(e)_pos	0.0	0.0	0.0	0.0
EX_taur(e)_neg	0.0	0.0	0.0	0.0
EX_taxol(e)_pos	0.0	0.0	0.0	0.0
EX_taxol(e)_neg	0.0	0.0	0.0	0.0
EX_tchola(e)_pos	0.0	0.0	0.0	0.0
EX_tchola(e)_neg	0.0	0.0	0.0	0.0
EX_tcynt(e)_pos	0.0	0.0	0.0	0.0
EX_tcynt(e)_neg	0.0	0.0	0.0	0.0
EX_tdchola(e)_pos	0.0	0.0	0.0	0.0
EX_tdchola(e)_neg	0.0	0.0	0.0	0.0
EX_tethex3(e)_pos	0.0	0.0	0.0	0.0
EX_tethex3(e)_neg	0.0	0.0	0.0	0.0
EX_tetpent3(e)_pos	0.0	0.0	0.0	0.0
EX_tetpent3(e)_neg	0.0	0.0	0.0	0.0
EX_tetpent6(e)_pos	0.0	0.0	0.0	0.0
EX_tetpent6(e)_neg	0.0	0.0	0.0	0.0
EX_tettet6(e)_pos	0.0	0.0	0.0	0.0
EX_tettet6(e)_neg	0.0	0.0	0.0	0.0
EX_thf(e)_pos	0.0	0.0	0.0	0.0
EX_thf(e)_neg	0.0	0.0	0.0	0.0
EX_thm(e)_neg	0.0	0.0	0.0	0.0
EX_thmmp(e)_pos	0.0	0.0	0.0	0.0
EX_thmmp(e)_neg	0.0	0.0	0.0	0.0
EX_thmtp(e)_pos	0.0	0.0	0.0	0.0
EX_thmtp(e)_neg	0.0	0.0	0.0	0.0
EX_thr_L(e)_pos	0.0	0.0	0.0	0.0
EX_thr_L(e)_neg	0.0	0.0	0.0	0.0
EX_thym(e)_pos	0.0	0.0	0.0	0.0
EX_thym(e)_neg	0.0	0.0	0.0	0.0
EX_thymd(e)_pos	0.0	0.0	0.0	0.0
EX_thymd(e)_neg	0.0	0.0	0.0	0.0
EX_thyox_L(e)_pos	0.0	0.0	0.0	0.0
EX_thyox_L(e)_neg	0.0	0.0	0.0	0.0
EX_tmndnc(e)_pos	0.0	0.0	0.0	0.0
EX_tmndnc(e)_neg	0.0	0.0	0.0	0.0
EX_tolbutamide(e)_pos	0.0	0.0	0.0	0.0
EX_tolbutamide(e)_neg	0.0	0.0	0.0	0.0
EX_tre(e)_pos	0.0	0.0	0.0	0.0
EX_tre(e)_neg	0.0	0.0	0.0	0.0
EX_triodthy(e)_pos	0.0	0.0	0.0	0.0
EX_triodthy(e)_neg	0.0	0.0	0.0	0.0
EX_triodthysuf(e)_pos	0.0	0.0	0.0	0.0
EX_triodthysuf(e)_neg	0.0	0.0	0.0	0.0
EX_trp_L(e)_pos	0.0	0.0	0.0	0.0
EX_trp_L(e)_neg	0.0	0.0	0.0	0.0
EX_tststerone(e)_pos	0.0	0.0	0.0	0.0
EX_tststerone(e)_neg	0.0	0.0	0.0	0.0
EX_tststeroneglc(e)_pos	0.0	0.0	0.0	0.0
EX_tststeroneglc(e)_neg	0.0	0.0	0.0	0.0
EX_tststerones(e)_pos	0.0	0.0	0.0	0.0
EX_tststerones(e)_neg	0.0	0.0	0.0	0.0
EX_tsul(e)_pos	0.0	0.0	0.0	0.0
EX_tsul(e)_neg	0.0	0.0	0.0	0.0
EX_ttdca(e)_neg	0.0	0.0	0.0	0.0
EX_txa2(e)_pos	0.0	0.0	0.0	0.0
EX_txa2(e)_neg	0.0	0.0	0.0	0.0
EX_tymsf(e)_pos	0.0	0.0	0.0	0.0
EX_tymsf(e)_neg	0.0	0.0	0.0	0.0
EX_Tyr_ggn(e)_pos	0.0	0.0	0.0	0.0
EX_Tyr_ggn(e)_neg	0.0	0.0	0.0	0.0
EX_tyr_L(e)_pos	0.0	0.0	0.0	0.0
EX_tyr_L(e)_neg	0.0	0.0	0.0	0.0
EX_udp(e)_pos	0.0	0.0	0.0	0.0
EX_udp(e)_neg	0.0	0.0	0.0	0.0
EX_ump(e)_pos	0.0	0.0	0.0	0.0
EX_ump(e)_neg	0.0	0.0	0.0	0.0
EX_ura(e)_pos	0.0	0.0	0.0	0.0
EX_ura(e)_neg	0.0	0.0	0.0	0.0
EX_urate(e)_pos	0.0	0.0	0.0	0.0
EX_urate(e)_neg	0.0	0.0	0.0	0.0
EX_urea(e)_pos	0.0	0.0	0.0	0.0
EX_urea(e)_neg	0.0	0.0	0.0	0.0
EX_uri(e)_pos	0.0	0.0	0.0	0.0
EX_uri(e)_neg	0.0	0.0	0.0	0.0
EX_utp(e)_pos	0.0	0.0	0.0	0.0
EX_utp(e)_neg	0.0	0.0	0.0	0.0
EX_vacc(e)_pos	0.0	0.0	0.0	0.0
EX_vacc(e)_neg	0.0	0.0	0.0	0.0
EX_val_L(e)_pos	0.0	0.0	0.0	0.0
EX_val_L(e)_neg	0.0	0.0	0.0	0.0
EX_vitd2(e)_pos	0.0	0.0	0.0	0.0
EX_vitd2(e)_neg	0.0	0.0	0.0	0.0
EX_vitd3(e)_neg	0.0	0.0	0.0	0.0
EX_whddca(e)_pos	0.0	0.0	0.0	0.0
EX_whddca(e)_neg	0.0	0.0	0.0	0.0
EX_whhdca(e)_pos	0.0	0.0	0.0	0.0
EX_whhdca(e)_neg	0.0	0.0	0.0	0.0
EX_whtststerone(e)_pos	0.0	0.0	0.0	0.0
EX_whtststerone(e)_neg	0.0	0.0	0.0	0.0
EX_whttdca(e)_pos	0.0	0.0	0.0	0.0
EX_whttdca(e)_neg	0.0	0.0	0.0	0.0
EX_xolest_hs(e)_pos	0.0	0.0	0.0	0.0
EX_xolest_hs(e)_neg	0.0	0.0	0.0	0.0
EX_xolest2_hs(e)_pos	0.0	0.0	0.0	0.0
EX_xolest2_hs(e)_neg	0.0	0.0	0.0	0.0
EX_xoltri24(e)_pos	0.0	0.0	0.0	0.0
EX_xoltri24(e)_neg	0.0	0.0	0.0	0.0
EX_xoltri25(e)_pos	0.0	0.0	0.0	0.0
EX_xoltri25(e)_neg	0.0	0.0	0.0	0.0
EX_xoltri27(e)_pos	0.0	0.0	0.0	0.0
EX_xoltri27(e)_neg	0.0	0.0	0.0	0.0
EX_xyl_D(e)_pos	0.0	0.0	0.0	0.0
EX_xyl_D(e)_neg	0.0	0.0	0.0	0.0
EX_xylt(e)_neg	0.0	0.0	0.0	0.0
EX_yvite(e)_pos	0.0	0.0	0.0	0.0
EX_yvite(e)_neg	0.0	0.0	0.0	0.0
F1Atg_pos	0.0	0.0	0.0	0.0
F1Atg_neg	0.0	0.0	0.0	0.0
F1PGT_pos	2.6644828403646823	2.889473542531109	3.203201156316611	2.711494906650088
F1PGT_neg	2.6644828403646823	2.889473542531109	3.203201156316611	2.711494906650088
F6Tg_pos	2.9467308601403097	2.821710215034674	2.523561956057013	2.700439718141092
FA120ACPH_pos	0.0	0.0	0.0	0.0
FA120ACPH_neg	0.0	0.0	0.0	0.0
FA140ACPH_pos	0.0	0.0	0.0	0.0
FA140ACPH_neg	0.0	0.0	0.0	0.0
FA141ACPH_pos	0.0	0.0	0.0	0.0
FA141ACPH_neg	0.0	0.0	0.0	0.0
FA160ACPH_pos	8.926088397825449	6.389394724323995	9.501916779674373	6.305788166810991
FA160ACPH_neg	8.926088397825449	6.389394724323995	9.501916779674373	6.305788166810991
FA161ACPH_pos	0.0	0.0	0.0	0.0
FA161ACPH_neg	0.0	0.0	0.0	0.0
FA180ACPH_pos	0.0	0.0	0.0	0.0
FA180ACPH_neg	0.0	0.0	0.0	0.0
FA181ACPH_pos	0.0	0.0	0.0	0.0
FA181ACPH_neg	0.0	0.0	0.0	0.0
FA1821ACPH_pos	0.0	0.0	0.0	0.0
FA1821ACPH_neg	0.0	0.0	0.0	0.0
FA1822ACPH_pos	0.0	0.0	0.0	0.0
FA1822ACPH_neg	0.0	0.0	0.0	0.0
FA182ACPH_pos	0.0	0.0	0.0	0.0
FA182ACPH_neg	0.0	0.0	0.0	0.0
FACOAL140i_pos	3.5285713188707577	2.963474123974886	4.452858964713811	2.8155754288625725
FACOAL150_pos	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL150_neg	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL160i_pos	9.730690897638901	8.954748849842261	9.896574598906254	9.420465559114461
FACOAL161_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL161_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL170_pos	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL170_neg	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL180i_pos	9.70317685337128	8.910372902529229	9.855148793488375	9.396005317469424
FACOAL1812_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL1812_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL1813_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL1813_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL181i_pos	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL1821_pos	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL1821_neg	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL1822_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL1822_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL1831_pos	9.730690897638903	8.954748849842261	9.896574598906254	9.420465559114461
FACOAL1831_neg	9.730690897638903	8.954748849842261	9.896574598906254	9.420465559114461
FACOAL1832_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL1832_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL184_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL184_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL191_pos	9.726592836659558	9.529801429418313	9.799734922478867	9.893938542589853
FACOAL200_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL203_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL203_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL204_pos	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL204_neg	8.4157840135	8.239693989782532	8.591784121012818	8.564911610997058
FACOAL2042_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL2042_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL205_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL205_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL206_pos	9.726592836659558	9.529801429418313	9.799734922478867	9.893938542589853
FACOAL206_neg	9.726592836659558	9.529801429418313	9.799734922478867	9.893938542589853
FACOAL224_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL224_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL2251_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL2251_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL2252_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL2252_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL226_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL226_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL240_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL240_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL241_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL241_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL244_1_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL244_1_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL245_1_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL245_1_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL245_2_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL245_2_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL246_1_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL246_1_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL260_pos	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL260_neg	8.298841573112032	8.131548329729258	8.40062331383735	8.49641441234776
FACOAL40im_pos	7.028348134189309	7.434628227636725	7.1565381931142715	7.237066520811819
FACOAL80i_pos	3.5285713188707577	2.963474123974886	4.452858964713811	2.8155754288625725
FADDP_pos	4.7114949066500875	5.433627167084783	5.248307120087241	5.0232553523003025
FADH2tru_pos	0.0	0.0	0.0	0.0
FADH2tx_pos	0.0	0.0	0.0	0.0
FADH2tx_neg	0.0	0.0	0.0	0.0
FADtru_pos	0.0	0.0	0.0	0.0
FADtx_pos	0.0	0.0	0.0	0.0
FADtx_neg	0.0	0.0	0.0	0.0
FAEL183_pos	0.0	0.0	0.0	0.0
FAEL184_pos	0.0	0.0	0.0	0.0
FAEL204_pos	0.0	0.0	0.0	0.0
FAEL205_pos	0.0	0.0	0.0	0.0
FAH1_pos	0.0	0.0	0.0	0.0
FAH2_pos	0.0	0.0	0.0	0.0
FAH3_pos	0.0	0.0	0.0	0.0
FALDH_pos	8.368681058511521	7.9701634246609965	8.271883169160818	8.371907297595154
FALDH_neg	8.368681058511521	7.9701634246609965	8.271883169160818	8.371907297595154
FALDtly_pos	0.0	0.0	0.0	0.0
FALDtly_neg	0.0	0.0	0.0	0.0
FALDtm_pos	0.0	0.0	0.0	0.0
FALDtm_neg	0.0	0.0	0.0	0.0
FAOXC11_pos	8.448198919796527	7.260496186946641	8.382969799677237	8.76248170331897
FAOXC140_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC150m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC160_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC16080m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC16080x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC161802m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC16180m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC170m_pos	8.448198919796527	7.260496186946641	8.382969799677237	8.76248170331897
FAOXC180_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC180x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC1811601m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC1811602m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC1811603m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC182806m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC18280m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC183803m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC183806m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC183806x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC18480m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC18480x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC200180m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC200180x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC2031836m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC204_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC204184m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC2051843m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC2051843x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC2242046m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC2242046x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC2251836m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC2251836x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC2252053m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC2252053x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC226_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC226205m_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAOXC226205x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC240200x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC241181x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC2442246x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC2452253x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC2452256x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC246226x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC260240x_pos	11.024613339530008	9.878408603604196	11.23311232767679	11.016645812880268
FAOXC80_pos	9.06998673404453	8.015024705273152	9.008568682751326	9.256656880647945
FAS100COA_pos	9.148057059193132	6.609326509835326	9.724024913801216	6.525573008785389
FAS120COA_pos	9.148057059193132	6.609326509835326	9.724024913801216	6.525573008785389
FAS140COA_pos	9.148057059193132	6.609326509835326	9.724024913801216	6.525573008785389
FAS160COA_pos	9.148057059193132	6.609326509835326	9.724024913801216	6.525573008785389
FAS180COA_pos	9.148057059193132	6.609326509835326	9.724024913801216	6.525573008785389
FAS80COA_L_pos	8.926088397825449	6.389394724323995	9.501916779674373	6.305788166810991
FATP1t_pos	5.181897643108389	4.20163386116965	5.284292026394312	5.20163386116965
FATP1t_neg	5.181897643108389	4.20163386116965	5.284292026394312	5.20163386116965
FATP2t_pos	2.8278190246173196	1.925999418556223	3.0373822220030804	3.0513721017210256
FATP2t_neg	2.8278190246173196	1.925999418556223	3.0373822220030804	3.0513721017210256
FATP3t_pos	2.8278190246173196	1.925999418556223	3.0373822220030804	3.0513721017210256
FATP3t_neg	2.8278190246173196	1.925999418556223	3.0373822220030804	3.0513721017210256
FATP4t_pos	8.63484734393006	8.861366110274734	8.98544350466158	8.714245517666123
FATP4t_neg	8.63484734393006	8.861366110274734	8.98544350466158	8.714245517666123
FATP5t_pos	8.63484734393006	8.861366110274734	8.98544350466158	8.714245517666123
FATP5t_neg	8.63484734393006	8.861366110274734	8.98544350466158	8.714245517666123
FATP6t_pos	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FATP6t_neg	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FATP7t_pos	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FATP7t_neg	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FATP8t_pos	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FATP8t_neg	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FATP9t_pos	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FATP9t_neg	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
FBA_pos	13.535850055572784	11.2070021145841	13.15281244512743	12.600117333434222
FBA_neg	13.535850055572784	11.2070021145841	13.15281244512743	12.600117333434222
FBA2_pos	13.535850055572784	11.2070021145841	13.15281244512743	12.600117333434222
FBA2_neg	13.535850055572784	11.2070021145841	13.15281244512743	12.600117333434222
FBA4_pos	13.535850055572784	11.2070021145841	13.15281244512743	12.600117333434222
FBA4_neg	13.535850055572784	11.2070021145841	13.15281244512743	12.600117333434222
FBA5_pos	13.515970810878768	11.153095971734592	13.129598571972588	12.57221229897943
FBA5_neg	13.515970810878768	11.153095971734592	13.129598571972588	12.57221229897943
FBP_pos	10.850741613672948	9.261295737593688	10.736494950860187	10.474375199567087
FBP26_pos	10.882375575805893	9.345737882089724	10.77472941652447	10.521021282623796
FCLTm_pos	6.312701472795798	6.046141781644721	6.438126479550952	6.191404728852764
FCOAH_pos	0.0	0.0	0.0	0.0
FDH_pos	9.087728018172488	8.602624640855739	9.290640961439994	9.441076734698616
FE2t_pos	0.0	0.0	0.0	0.0
FE2tm_pos	0.0	0.0	0.0	0.0
FE3R2e_pos	0.0	0.17632277264046287	0.13750352374993502	0.0
FK_pos	2.62993940943954	2.403267722339301	2.4724877714627436	2.3673710656485296
FKYNH_pos	0.0	0.0	0.0	0.0
