	Treg_Lymph_Treg7_L1
EX_cbasp(e)_neg	11880.147861161944
EX_cbasp(e)_pos	29508.98924256324
EX_cca_d3(e)_neg	0.0
EX_cca_d3(e)_pos	0.0
EX_cdp(e)_neg	2.18732996561694
EX_cdp(e)_pos	4.37465993123388
EX_cdpea(e)_neg	0.0
EX_cdpea(e)_pos	0.0
EX_cgly(e)_neg	2.6163957294074787
EX_cgly(e)_pos	16070.044012479913
EX_chol(e)_neg	11671.769705670615
EX_cholate(e)_neg	16783.059384343036
EX_chsterol(e)_neg	9.334117334257375
EX_chsterol(e)_pos	12692.72595716713
EX_chtn(e)_neg	3.0815078013192583
EX_chtn(e)_pos	0.0
EX_cit(e)_neg	7.612385091446559
EX_cit(e)_pos	14296.139108166713
EX_citr_L(e)_neg	2.2584855825671104
EX_citr_L(e)_pos	27232.73533512103
EX_cl(e)_neg	9378.04292620457
EX_cmp(e)_neg	3.204530730468564
EX_cmp(e)_pos	8.31843912452068
EX_co(e)_neg	0.0
EX_co(e)_pos	67562.53189984955
EX_co2(e)_neg	393.0161174283835
EX_co2(e)_pos	5532.466357051549
EX_coa(e)_neg	4.433333333333334
EX_coa(e)_pos	5.252839035727163
EX_coumarin(e)_neg	7.614894892835108
EX_coumarin(e)_pos	0.0
EX_creat(e)_neg	12.972110595096314
EX_creat(e)_pos	33368.99520463012
EX_crm_hs(e)_neg	5.7
EX_crm_hs(e)_pos	0.0
EX_crmp_hs(e)_neg	0.0
EX_crmp_hs(e)_pos	44677.835069780864
EX_crn(e)_neg	11468.01306730937
EX_crtsl(e)_neg	0.0
EX_crtsl(e)_pos	69231.65548619743
EX_crtstrn(e)_neg	0.0
EX_crtstrn(e)_pos	72061.22777890855
EX_crvnc(e)_neg	17.563706300970253
EX_crvnc(e)_pos	603.2919565134362
EX_csn(e)_neg	7.0166096721922315
EX_csn(e)_pos	0.0
EX_cspg_a(e)_neg	100.80897941289986
EX_cspg_a(e)_pos	0.0
EX_cspg_b(e)_neg	121.07180057669056
EX_cspg_b(e)_pos	0.0
EX_cspg_c(e)_neg	99.86832348435814
EX_cspg_c(e)_pos	0.0
EX_cspg_d(e)_neg	153.2987797543865
EX_cspg_d(e)_pos	0.0
EX_cspg_e(e)_neg	179.0053686299059
EX_cspg_e(e)_pos	0.0
EX_ctp(e)_neg	3.4246599312338795
EX_ctp(e)_pos	7.685935277537205
EX_cyan(e)_neg	8.096759046324024
EX_cyan(e)_pos	0.0
EX_cynt(e)_neg	0.0
EX_cynt(e)_pos	0.0
EX_cys_L(e)_neg	3493.215561551507
EX_cysam(e)_neg	4750.0
EX_cysam(e)_pos	6634.808913348463
EX_cytd(e)_neg	8901.861780581929
EX_dad_2(e)_neg	8373.37903377665
EX_dag_hs(e)_neg	10408.230069648676
EX_dca(e)_neg	25335.11182928675
EX_dca(e)_pos	0.0
EX_dchac(e)_neg	3800.0
EX_dchac(e)_pos	0.0
EX_dcsptn1(e)_neg	18.667548373937546
EX_dcsptn1(e)_pos	241.50809766069693
EX_dcyt(e)_neg	9167.341949894262
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	18690.93382207849
EX_ddecrn_neg	0.0
EX_ddecrn_pos	19341.639722160096
EX_debrisoquine(e)_neg	7.087959294321533
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	18690.93382207849
EX_dgchol(e)_neg	10.702588026216873
EX_dgchol(e)_pos	94416.72464400591
EX_dgmp(e)_neg	4.121190781174917
EX_dgmp(e)_pos	4.910595390587458
EX_dgsn(e)_neg	8351.386826111035
EX_dgtp(e)_neg	4.910595390587458
EX_dgtp(e)_pos	4.121190781174917
EX_dha(e)_neg	4.235356777569146
EX_dha(e)_pos	4.433333333333333
EX_dhap(e)_neg	4.433333333333333
EX_dhap(e)_pos	4.235356777569146
EX_dhdascb(e)_neg	6938.570923597233
EX_dheas(e)_neg	12.904680428595267
EX_dheas(e)_pos	81469.58785578649
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.52804942593826
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	97107.68843317327
EX_din(e)_neg	8441.918576973452
EX_dlnlcg(e)_neg	10.630738387199239
EX_dlnlcg(e)_pos	63.365980017819574
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	8.675381629002167
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	77.57445119650465
EX_doco13ac_neg	34308.93116084261
EX_doco13ac_pos	0.0
EX_docosac_neg	17545.953559737056
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	17545.953559737056
EX_dopa(e)_neg	7.08519297225165
EX_dopa(e)_pos	11724.104243094785
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	44558.82742544616
EX_dpcoa(e)_neg	8227.331275318442
EX_dpcoa(e)_pos	34899.42649761193
EX_drib(e)_neg	7.57125553760773
EX_drib(e)_pos	8782.871504821047
EX_dtdp(e)_neg	2.18732996561694
EX_dtdp(e)_pos	4.37465993123388
EX_dtmp(e)_neg	3.204530730468564
EX_dtmp(e)_pos	8.31843912452068
EX_dttp(e)_neg	3.4246599312338795
EX_dttp(e)_pos	7.685935277537205
EX_duri(e)_neg	7.392694919146144
EX_duri(e)_pos	8879.299242157389
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.614894892835108
EX_ebastine(e)_neg	13.096088672833877
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	13.096088672833877
EX_eicostet(e)_neg	11.483537629885364
EX_eicostet(e)_pos	40.26571988036711
EX_elaid(e)_neg	11.254724553692236
EX_elaid(e)_pos	8338.16064823034
EX_estradiol(e)_neg	12.845459028597098
EX_estradiol(e)_pos	68838.86114360072
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	75708.00890918133
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	79084.25202117483
EX_estrones(e)_neg	10.953211527054885
EX_estrones(e)_pos	75052.85510534958
EX_etoh(e)_neg	6.538545715312937
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.967858834028437
EX_fad(e)_pos	24006.64966965526
EX_fald(e)_neg	5.485693334693145
EX_fald(e)_pos	33798.09080652749
EX_fe2(e)_neg	3.7999999999999994
EX_fe2(e)_pos	67542.52931707352
EX_fe3(e)_neg	4.078293166859244
EX_fe3(e)_pos	65066.79924275739
EX_fmn(e)_neg	24171.6928995898
EX_fmn(e)_pos	26459.08858320624
EX_fol(e)_neg	2709.820401060012
EX_for(e)_neg	6.667616574921487
EX_for(e)_pos	17003.74487573027
EX_fru(e)_neg	6.473123720807757
EX_fru(e)_pos	4050.17196326145
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	13107.368478534847
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	15323.831061900268
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	23965.648759538097
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	13974.820873710289
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	15825.321317485532
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	15950.54621945955
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	14253.537989357272
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	12653.143377203472
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	11705.43439898312
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	12265.256886820676
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	14348.232865568789
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	15215.60834622996
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	12986.73764443153
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	13700.71967055801
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.967858834028437
EX_gal(e)_neg	4025.915673377809
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	12796.830577530125
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	13476.729461665003
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	12213.461180324066
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	10963.5211595421
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	12483.279736065695
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	8988.85489998052
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	15351.692809518228
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	16773.606100479956
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	18215.911304349265
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	18176.76106069334
EX_gdp(e)_neg	3.2532213159040206
EX_gdp(e)_pos	3.2532213159040206
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2917.290368508702
EX_glcur(e)_neg	5.7
EX_glcur(e)_pos	11.4
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	18657.856835385996
EX_gln_L(e)_neg	6.75515710819896
EX_gln_L(e)_pos	14913.617377105555
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	19536.57873371206
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	4.101109838906533
EX_glu_L(e)_pos	11447.385976176454
EX_gluala(e)_neg	5.201709505050616
EX_gluala(e)_pos	12745.05796996187
EX_gly(e)_neg	8528.135296414475
EX_glyb(e)_neg	34.04925479731813
EX_glyb(e)_pos	16662.81843261569
EX_glyc(e)_neg	4025.915673377809
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	9059.966799796806
EX_glygly(e)_neg	21289.02704367262
EX_glygn2(e)_neg	10.941417860896173
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	3.8711389297927106
EX_glygn4(e)_pos	10.941417860896173
EX_glygn5(e)_neg	5.80178160990278
EX_glygn5(e)_pos	16.985247530740917
EX_glyleu(e)_neg	13128.088445375832
EX_glyphe(e)_neg	15834.443171913197
EX_glypro(e)_neg	13096.036460027819
EX_glysar(e)_neg	28641.690812173256
EX_gmp(e)_neg	7.4591851459370835
EX_gmp(e)_pos	7.788441773190797
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	20229.79516187948
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	20253.064937497966
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	19598.058272133865
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	19528.83521840305
EX_gsn(e)_neg	6582.70009655759
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	18931.06294222746
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	24309.036171053525
EX_gthrd(e)_neg	2.6009867850404333
EX_gthrd(e)_pos	22779.688284215805
EX_gtp(e)_neg	3.2532213159040198
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	7.515758144340462
EX_gua(e)_pos	6929.8080965165445
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	18657.856835385996
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	19536.57873371206
EX_h(e)_neg	356.1816448368436
EX_h(e)_pos	3755.400644187446
EX_h2o(e)_neg	253.84841965332487
EX_h2o(e)_pos	4008.5895105461273
EX_h2o2(e)_neg	4.75
EX_h2o2(e)_pos	7046.976131385054
EX_ha(e)_neg	45.51021120024148
EX_ha(e)_pos	29771.037108043394
EX_ha_pre1(e)_neg	17.786860153047385
EX_ha_pre1(e)_pos	30181.40650480523
EX_hco3(e)_neg	393.8468383266625
EX_hco3(e)_pos	5402.8294168499715
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.614894892835108
EX_hdca(e)_neg	6.982784265365034
EX_hdca(e)_pos	20005.2680213833
EX_hdcea(e)_neg	22850.531515063125
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	67860.79884027533
EX_hexc(e)_neg	18.354280594347653
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	6543.5125019172265
EX_hista(e)_neg	14.372368223544877
EX_hista(e)_pos	6543.5125019172265
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	75.09117062892001
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	426.2847522445254
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.614894892835106
EX_hxan(e)_neg	6.40536169014745
EX_hxan(e)_pos	6927.377205432888
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	11.576896208413539
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	551.4896339615004
EX_idp(e)_neg	2.10161065795201
EX_idp(e)_pos	3.4246599312338795
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	8217.750379805946
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.950857303503297
EX_inost(e)_neg	11.06032591956933
EX_inost(e)_pos	7212.415468390451
EX_ins(e)_neg	6504.447124492072
EX_itp(e)_neg	3.4246599312338795
EX_itp(e)_pos	3.204530730468564
EX_ivcrn_neg	0.0
EX_ivcrn_pos	15159.361719630115
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	3.9743235388994282
EX_ksi(e)_pos	2468.5808531583834
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	2430.8779789210002
EX_ksii_core2(e)_neg	124.90882546109572
EX_ksii_core2(e)_pos	398.86612127814385
EX_ksii_core4(e)_neg	136.30554850193872
EX_ksii_core4(e)_pos	666.0097734256127
EX_lac_D(e)_neg	3.5384501704426774
EX_lac_D(e)_pos	5576.190989602574
EX_lac_L(e)_neg	3.5384501704426774
EX_lac_L(e)_pos	5726.159642533259
EX_lcts(e)_neg	4.202052101401511
EX_lcts(e)_pos	9101.131031912124
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	4293.260630899941
EX_leugly(e)_neg	13128.088445375832
EX_leuktrA4(e)_neg	5.457334716631766
EX_leuktrA4(e)_pos	5647.056849804332
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3878.705731537014
EX_leuktrC4(e)_neg	7.894701535805944
EX_leuktrC4(e)_pos	29902.229846204697
EX_leuktrD4(e)_neg	5.763346661899915
EX_leuktrD4(e)_pos	22090.31837019225
EX_leuktrE4(e)_neg	6.412236822993381
EX_leuktrE4(e)_pos	21276.473420575596
EX_leuktrF4(e)_neg	6.45417308010462
EX_leuktrF4(e)_pos	29778.667658826565
EX_leuleu(e)_neg	12536.715035260217
EX_lgnc(e)_neg	42.13645991619743
EX_lgnc(e)_pos	18.354280594347653
EX_limnen(e)_neg	7.614894892835106
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	30.192429856611266
EX_lneldc(e)_pos	12932.78164953879
EX_lnlc(e)_neg	9.226470577024084
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	10.547200757313874
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	17.870975413136765
EX_lnlncg(e)_pos	63.287669180525114
EX_lpchol_hs(e)_neg	16709.60792444262
EX_lys_L(e)_neg	25.89746685362249
EX_lys_L(e)_pos	4.001354488666147
EX_mag_hs(e)_neg	5925.915673377809
EX_mal_L(e)_neg	7218.907879401156
EX_mal_L(e)_pos	15359.092262268416
EX_malcoa(e)_neg	5.252839035727163
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3779.7518751586786
EX_malthp(e)_neg	3.6256111929187567
EX_malthp(e)_pos	15.33084196630032
EX_malthx(e)_neg	2.4461389297927116
EX_malthx(e)_pos	12.447125369258721
EX_maltpt(e)_neg	2.4461389297927116
EX_maltpt(e)_pos	10.819345270357038
EX_malttr(e)_neg	2.6982934639114458
EX_malttr(e)_pos	26.68892437272942
EX_maltttr(e)_neg	2.4461389297927116
EX_maltttr(e)_pos	17.8792517375509
EX_man(e)_neg	6631.827681164993
EX_meoh(e)_neg	7.09213154056071
EX_meoh(e)_pos	35896.024434020175
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	55777.16960060067
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	20298.701956002005
EX_met_L(e)_neg	12.293190066289721
EX_met_L(e)_pos	12535.783316774807
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	6401.678816034518
EX_n2m2nmasn(e)_neg	77.45114764001778
EX_n2m2nmasn(e)_pos	1009.2555055881245
EX_na1(e)_neg	0.0
EX_nac(e)_neg	16.289252106890505
EX_nac(e)_pos	31.53147119316087
EX_nad(e)_neg	4.948868071029701
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.948868071029701
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	23.90322897241338
EX_nh4(e)_neg	905.6209422592281
EX_nh4(e)_pos	7594.605924984383
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	10.239374754822945
EX_no(e)_pos	83665.27692561975
EX_no2(e)_neg	5.7
EX_no2(e)_pos	5.7
EX_npthl(e)_neg	7.614894892835106
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	9.341086647246138
EX_nrpphr(e)_pos	38892.45901984056
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	104024.5676875932
EX_nrvnc(e)_neg	40.84127034126554
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3800.0000000000005
EX_o2s(e)_neg	3.5661991325917546
EX_o2s(e)_pos	18841.01680001085
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	29442.920352687524
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	28808.897215160334
EX_ocdca(e)_neg	8350.283404534737
EX_ocdcea(e)_neg	9.652870198367145
EX_ocdcea(e)_pos	10723.492515984357
EX_octa(e)_neg	13278.835987186054
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.614894892835106
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.614894892835106
EX_orn(e)_neg	4.6841142043746755
EX_orn(e)_pos	20615.217887330997
EX_orot(e)_neg	7.99433792350775
EX_orot(e)_pos	11880.851692349415
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	12719.801779379397
EX_paf_hs(e)_neg	5.544623884192677
EX_paf_hs(e)_pos	8.419901392405848
EX_pan4p(e)_neg	6613.690143835838
EX_pan4p(e)_pos	8227.331275318442
EX_pchol_hs(e)_neg	19.380516940089247
EX_pchol_hs(e)_pos	12673.59593525219
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	6394.400795890955
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	6394.400795890957
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	20283.117468976874
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	21044.259420434853
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.614894892835108
EX_pglyc_hs(e)_neg	5.588635943223951
EX_pglyc_hs(e)_pos	18416.028654235444
EX_phe_L(e)_neg	7474.498043879915
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	28904.20521283773
EX_pheme(e)_neg	67562.53189984958
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	77.57445119650465
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	698.1419616136862
EX_pi(e)_pos	6559.805455917685
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6634.808913348463
EX_ppa(e)_neg	9.735252143918473
EX_ppa(e)_pos	19978.098240277694
EX_ppi(e)_neg	3.7532181495331582
EX_ppi(e)_pos	28120.607138415126
EX_prgstrn(e)_neg	6.949688501070152
EX_prgstrn(e)_pos	80377.58855817895
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	11.438798788428551
EX_pro_L(e)_pos	12232.918410814045
EX_progly(e)_neg	13096.036460027819
EX_prostgd2(e)_neg	3.7099724570291066
EX_prostgd2(e)_pos	177.29230674011933
EX_prostge1(e)_neg	6.274297012568995
EX_prostge1(e)_pos	21.52705750469724
EX_prostge2(e)_neg	4.163049289511201
EX_prostge2(e)_pos	20.624451337196586
EX_prostgf2(e)_neg	6.845979468751307
EX_prostgf2(e)_pos	190.2155151920131
EX_prostgh2(e)_neg	3.7099724570291066
EX_prostgh2(e)_pos	174.041396932612
EX_prostgi2(e)_neg	7.5604081487198265
EX_prostgi2(e)_pos	202.93649957862584
EX_prpp(e)_neg	3.899903046200163
EX_prpp(e)_pos	34001.9097382233
EX_ps_hs(e)_neg	6.411730715145421
EX_ps_hs(e)_pos	17889.97371781564
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	18657.856835385996
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	19536.57873371206
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	66.23381877877515
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	6.546750889713716
EX_ptrc(e)_pos	24603.163867763174
EX_ptth(e)_neg	6634.808913348463
EX_ptth(e)_pos	6615.936456505411
EX_pydam(e)_neg	13401.957974480169
EX_pydx(e)_neg	10538.150361819266
EX_pydx5p(e)_neg	12.198378548269819
EX_pydx5p(e)_pos	11928.143511150081
EX_pydxn(e)_neg	12540.171304920179
EX_pyr(e)_neg	4.71385012098618
EX_pyr(e)_pos	6380.071065235334
EX_q10(e)_neg	7227.557027495791
EX_q10h2(e)_pos	7227.557027495791
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	7563.203558976323
EX_retfa(e)_neg	5.7
EX_retfa(e)_pos	1498.2410043083364
EX_retinol(e)_neg	1022.3774778461017
EX_retinol(e)_pos	29.439451402617077
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	2135.941317113175
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	2135.9413171131746
EX_retn(e)_neg	475.0
EX_retn(e)_pos	1049.601349776243
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	4719.482543037895
EX_rib_D(e)_neg	5543.157802028376
EX_ribflv(e)_neg	25015.353797591273
EX_s2l2fn2m2masn(e)_neg	3.9743235388994282
EX_s2l2fn2m2masn(e)_pos	1075.0415039599197
EX_s2l2n2m2masn(e)_neg	100.72222250960453
EX_s2l2n2m2masn(e)_pos	876.7562366983861
EX_sarcs(e)_neg	17.631275476699745
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	6673.0322851293295
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	4.790268418384757
EX_ser_L(e)_pos	8544.883444884961
EX_sfcys(e)_pos	27313.011892596343
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	21961.807077690846
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1648.5463551329394
EX_so4(e)_pos	21523.44593153228
EX_spc_hs(e)_neg	15.879917966517633
EX_spc_hs(e)_pos	41853.52421409954
EX_sph1p(e)_neg	17.788790394204405
EX_sph1p(e)_pos	29667.42299327193
EX_sphs1p(e)_neg	10.393712497920903
EX_sphs1p(e)_pos	50577.49253452013
EX_spmd(e)_neg	5.493501779427432
EX_spmd(e)_pos	34584.28931591387
EX_sprm(e)_neg	2.683826300742272
EX_sprm(e)_pos	21503.031912632967
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	8.827307556208686
EX_strch1(e)_neg	10.941417860896173
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.750890804951388
EX_strch2(e)_pos	10.941417860896173
EX_strdnc(e)_neg	16.072560479739664
EX_strdnc(e)_pos	10.886944364668574
EX_succ(e)_neg	10.670217834870657
EX_succ(e)_pos	9885.374245108258
EX_sucr(e)_neg	3.85089080495139
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	9.762129211034017
EX_tag_hs(e)_pos	9.260307309770694
EX_tagat_D(e)_neg	8.81660716947791
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.4569757002177175
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.614894892835106
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	17653.40379102736
EX_tcynt(e)_neg	5.7
EX_tcynt(e)_pos	13.614120113131198
EX_tdchola(e)_neg	7.487539474099893
EX_tdchola(e)_pos	95221.68760722282
EX_tdcrn_neg	0.0
EX_tdcrn_pos	12328.835987186058
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	18690.93382207849
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	18690.93382207849
EX_tethex3(e)_neg	18.354280594347653
EX_tethex3(e)_pos	11.359708072860101
EX_tetpent3(e)_neg	11.3597080728601
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	18.667548373937546
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	18.24667664214024
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	9.860335716810331
EX_thf(e)_pos	6994.839612691388
EX_thm(e)_neg	18198.14662223707
EX_thmmp(e)_neg	12.27640208327287
EX_thmmp(e)_pos	18198.146622237062
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	36261.80637147082
EX_thr_L(e)_neg	6.978603389418037
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	12.053513203144261
EX_thym(e)_pos	17159.730465572487
EX_thymd(e)_neg	5.564494749303036
EX_thymd(e)_pos	0.0
