,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
FTHFLm_pos,169.0,0.001198186601676777,1.187780044023368,0.0027822804415757935,FTHFLm,"formate-tetrahydrofolate ligase, mitochondrial","1.00 * ATP [m] + 1.00 * Formate [m] + 1.00 * 5,6,7,8-Tetrahydrofolate [m] --> 1.00 * 10-Formyltetrahydrofolate [m] + 1.00 * ADP [m] + 1.00 * hydrogenphosphate [m]
MTHFD1; MTHFD1L",MTHFD1; MTHFD1L,Folate metabolism,6.3.4.3,4.0
FUCASE2e_pos,157.0,0.007189446789606673,0.9913718640569374,0.011998330717861725,FUCASE2e,"alpha-fucosidase, extracellular","1.00 * Water [e] + 1.00 * keratan sulfate I [e] --> 1.00 * L-fucose [e] + 1.00 * keratan sulfate I, degradation product 1 [e]
FUCA2",FUCA2,Keratan sulfate degradation,3.2.1.51,4.0
FUCASE2ly_pos,156.0,0.008242009906200226,1.4616021648785147,0.01336232531826753,FUCASE2ly,"alpha-fucosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I [l] --> 1.00 * L-fucose [l] + 1.00 * keratan sulfate I, degradation product 1 [l]
FUCA1",FUCA1,Keratan sulfate degradation,3.2.1.51,4.0
FUCASEe_pos,145.0,0.032633216065285,0.804033550024889,0.04686899017995638,FUCASEe,"alpha-fucosidase, extracellular","1.00 * Water [e] + 1.00 * PA6 [e] --> 1.00 * L-fucose [e] + 1.00 * de-Fuc form of PA6 [e]
FUCA2",FUCA2,N-glycan degradation,3.2.1.51,0.0
FUCASEly_pos,148.0,0.02294133695494204,0.8461449895966218,0.03418175478779229,FUCASEly,"alpha-fucosidase, lysosomal","1.00 * Water [l] + 1.00 * PA6 [l] --> 1.00 * L-fucose [l] + 1.00 * de-Fuc form of PA6 [l]
FUCA1",FUCA1,N-glycan degradation,3.2.1.51,0.0
FUMAC_pos,162.0,0.00352648665061584,1.2722608190625233,0.006784981090374865,FUMAC,fumarylacetoacetase,"1.00 * Water [c] + 1.00 * 4-fumarylacetoacetate(2-) [c] --> 1.00 * proton [c] + 1.00 * acetoacetate [c] + 1.00 * Fumarate [c]
FAH",FAH,Tyrosine metabolism,3.7.1.2,4.0
FUM_neg,151.0,0.015854266897989498,1.2725234643650358,0.02436707561827468,FUM,fumarase,"1.00 * Water [c] + 1.00 * Fumarate [c] --> 1.00 * (S)-malate(2-) [c]
FH1",FH1,Other,4.2.1.2,0.0
FUM_pos,151.0,0.015854266897989498,1.2725234643650358,0.02436707561827468,FUM,fumarase,"1.00 * Water [c] + 1.00 * Fumarate [c] --> 1.00 * (S)-malate(2-) [c]
FH1",FH1,Other,4.2.1.2,0.0
FUMm_neg,151.0,0.015854266897989498,1.2725234643650358,0.02436707561827468,FUMm,"fumarase, mitochondrial","1.00 * Water [m] + 1.00 * Fumarate [m] --> 1.00 * (S)-malate(2-) [m]
FH1",FH1,Citric acid cycle,4.2.1.2,0.0
FUMm_pos,151.0,0.015854266897989498,1.2725234643650358,0.02436707561827468,FUMm,"fumarase, mitochondrial","1.00 * Water [m] + 1.00 * Fumarate [m] --> 1.00 * (S)-malate(2-) [m]
FH1",FH1,Citric acid cycle,4.2.1.2,0.0
FUT11g_pos,83.0,0.5052568397470112,-0.3442082019964394,0.5514348667046746,FUT11g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * galactosylgloboside [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * fucosyl galactosylgloboside [g]
FUT1",FUT1,Sphingolipid metabolism,2.4.1.69,4.0
FUT12g_pos,100.0,0.9450520886884962,-0.059989253228008445,0.958255238018202,FUT12g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * Lc4Cer [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * Type IH glycolipid [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT14g_pos,78.0,0.3702635725474709,-0.4210172651990618,0.41634733273886726,FUT14g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * Lactoneotetraosylceramide [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * Type IIH glycolipid [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT15g_pos,84.0,0.5350644544782063,-0.4451500683843235,0.5812474665976457,FUT15g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * (Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1 [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * Type IIIH glycolipid [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT16g_pos,83.0,0.5052568397470112,-0.45941241878215705,0.5514348667046746,FUT16g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * i-antigen [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * VI2Fuc-nLc6 [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT17g_pos,87.0,0.6294858543167832,-0.4650811441945626,0.6718630066008542,FUT17g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * (Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1 [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * (Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1 [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT18g_pos,78.0,0.3702635725474709,-0.4392283373916293,0.41634733273886726,FUT18g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * I-antigen [g] + 2.00 * GDP-L-fucose(2-) [g] --> 2.00 * proton [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 [g] + 2.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT31g_pos,103.0,0.836193734822461,-0.020156835611400973,0.8623330400789887,FUT31g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Lc4Cer [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Lea glycolipid [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT32g_pos,109.0,0.6294858543167832,0.014144131472423535,0.6718630066008542,FUT32g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)1 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT33g_pos,117.0,0.3953072503151053,-0.015725633369127367,0.4424515008667354,FUT33g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Type IA glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT34g_pos,100.0,0.9450520886884962,-0.05998925322800921,0.958255238018202,FUT34g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Type IH glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Leb glycolipid [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT35g_pos,105.0,0.7651995408617962,-0.1844389265300038,0.7990860752852522,FUT35g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Type IB glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT910g_pos,69.0,0.1903620311330284,-0.4906514042636942,0.23228933072313496,FUT910g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT911g_pos,69.0,0.1903620311330284,-0.4906514042636942,0.23228933072313496,FUT911g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT91g_pos,77.0,0.3462297896371177,-0.4367398443118018,0.39318028266857663,FUT91g,"Alpha-(1,3)-fucosyltransferase","1.00 * Lactoneotetraosylceramide [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Lacto-N-fucopentaosyl III ceramide [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT92g_pos,77.0,0.3462297896371177,-0.3723742058528537,0.39318028266857663,FUT92g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * Sialyl-3-paragloboside [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * IV3-a-NeuAc,III3-a-Fuc-nLc4Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT93g_pos,78.0,0.3702635725474709,-0.4210172651990644,0.41634733273886726,FUT93g,"Alpha-(1,3)-fucosyltransferase","1.00 * Type IIH glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Ley glycolipid [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT94g_pos,80.0,0.42134823269748845,-0.4439015839188731,0.4703891054486403,FUT94g,"Alpha-(1,3)-fucosyltransferase","1.00 * VI2Fuc-nLc6 [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT95g_pos,80.0,0.42134823269748845,-0.4439015839188731,0.4703891054486403,FUT95g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT96g_pos,72.0,0.24133124222644808,-0.5250101268744459,0.2879224975750062,FUT96g,"Alpha-(1,3)-fucosyltransferase","1.00 * i-antigen [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * V3Fuc-nLc6Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT97g_pos,72.0,0.24133124222644808,-0.525010126874442,0.2879224975750062,FUT97g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * V3Fuc-nLc6Cer [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * V3Fuc,III3Fuc-nLc6Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT98g_pos,74.0,0.28024439903245457,-0.4842699787839956,0.3300678713451124,FUT98g,"Alpha-(1,3)-fucosyltransferase","1.00 * i-antigen [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * III3Fuc-nLc6Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT99g_pos,69.0,0.1903620311330284,-0.4906514042636942,0.23228933072313496,FUT99g,"Alpha-(1,3)-fucosyltransferase","1.00 * nLc8Cer [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
G12MT1_L_pos,161.0,0.004082315868979593,1.0825746862855592,0.0076100705639767985,G12MT1_L,"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G12MT1_U_pos,161.0,0.004082315868979593,1.0825746862856183,0.0076100705639767985,G12MT1_U,"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G12MT2_L_pos,161.0,0.004082315868979593,1.0825746862856183,0.0076100705639767985,G12MT2_L,"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G12MT2_U_pos,161.0,0.004082315868979593,1.0825746862855592,0.0076100705639767985,G12MT2_U,"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G13MT_L_pos,161.0,0.004082315868979593,1.0825746862855592,0.0076100705639767985,G13MT_L,"Glycolipid 1,3-alpha-D-mannosyltransferase (liver)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol, human liver homolog [c]
ALG2",ALG2,N-glycan synthesis,2.4.1.132,0.0
G13MT_U_pos,161.0,0.004082315868979593,1.0825746862855592,0.0076100705639767985,G13MT_U,"Glycolipid 1,3-alpha-D-mannosyltransferase (uterus)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol, human uterine homolog [c]
ALG2",ALG2,N-glycan synthesis,2.4.1.132,0.0
G14T10g_pos,157.0,0.007189446789606673,1.2113099728462382,0.011998330717861725,G14T10g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 14 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 15 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T11g_pos,157.0,0.007189446789606673,1.2113099728462382,0.011998330717861725,G14T11g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 17 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 18 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T12g_pos,157.0,0.007189446789606673,1.2113099728462382,0.011998330717861725,G14T12g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 20 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 21 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T13g_pos,157.0,0.007189446789606673,1.2113099728462657,0.011998330717861725,G14T13g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 23 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 24 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T14g_pos,157.0,0.007189446789606673,1.2113099728462657,0.011998330717861725,G14T14g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 26 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 27 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T15g_pos,157.0,0.007189446789606673,1.2113099728462577,0.011998330717861725,G14T15g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 29 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 30 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T16g_pos,157.0,0.007189446789606673,1.2113099728462577,0.011998330717861725,G14T16g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 32 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 33 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T17g_pos,157.0,0.007189446789606673,1.2113099728462577,0.011998330717861725,G14T17g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 35 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 36 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T18g_pos,167.0,0.0016472037920134592,1.598080310812631,0.003632523689882483,G14T18g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","2.00 * UDP-D-galactose(2-) [g] + 1.00 * Core 4 [g] --> 2.00 * proton [g] + 2.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 1 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T19g_pos,167.0,0.0016472037920134592,1.598080310812618,0.003632523689882483,G14T19g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 4 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T20g_pos,167.0,0.0016472037920134592,1.598080310812618,0.003632523689882483,G14T20g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 6 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 7 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T21g_pos,167.0,0.0016472037920134592,1.598080310812618,0.003632523689882483,G14T21g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 9 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 10 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T2g_pos,165.0,0.002246700753422747,1.5021870025824393,0.004706686761179404,G14T2g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 1 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 2 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T3g_pos,165.0,0.002246700753422747,1.5021870025824393,0.004706686761179404,G14T3g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 4 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T4g_pos,165.0,0.002246700753422747,1.5021870025824393,0.004706686761179404,G14T4g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 6 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 7 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T5g_pos,165.0,0.002246700753422747,1.5021870025824393,0.004706686761179404,G14T5g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 9 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 10 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T6g_pos,157.0,0.007189446789606673,1.2113099728463097,0.011998330717861725,G14T6g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 2 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 3 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T7g_pos,157.0,0.007189446789606673,1.211309972846321,0.011998330717861725,G14T7g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 5 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 6 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T8g_pos,157.0,0.007189446789606673,1.211309972846321,0.011998330717861725,G14T8g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 8 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 9 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T9g_pos,157.0,0.007189446789606673,1.211309972846321,0.011998330717861725,G14T9g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 11 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 12 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
