	Ob-911-d_S148_L007_R1_001
NRPPHRt4_2_r_neg	1299.290162358905
NRPPHRt4_2_r_pos	1274.8661131642568
NRPPHRtu_neg	1274.8661131642568
NRPPHRtu_pos	1299.290162358905
NRVNCCOAtx_neg	4935.7191135135845
NRVNCCOAtx_pos	21.602192124541403
NRVNCCOAtxc_pos	4935.7191135135845
NRVNCCPT1_pos	0.0
NRVNCCPT2_pos	0.0
NRVNCCRNt_pos	0.0
NRVNCt_neg	1190.271290374304
NRVNCt_pos	1200.134326218638
NS26T2g_pos	217.34023478447904
NS26Tg_pos	366.9823461558042
NT5C_pos	4124.639531801965
NTD10_pos	4348.077221711324
NTD11_pos	3908.746842255284
NTD12_pos	0.0
NTD1_pos	3371.727936262657
NTD1m_pos	1723.147668439944
NTD2_pos	4132.0277969708295
NTD2e_pos	11720.049431898511
NTD2l_pos	0.0
NTD2m_pos	9509.843645262476
NTD3_pos	3472.8298691873965
NTD3l_pos	0.0
NTD4_pos	3321.2571069935266
NTD4e_pos	21.71723364802327
NTD4l_pos	0.0
NTD5_pos	3344.285029289559
NTD5l_pos	0.0
NTD5m_pos	1723.1476684399443
NTD6_pos	4121.564591650838
NTD6l_pos	0.0
NTD7_pos	3067.879459710214
NTD7e_pos	9339.30370668648
NTD7l_pos	0.0
NTD8_pos	3363.360787849717
NTD8l_pos	0.0
NTD9_pos	4429.500685366701
NTD9e_pos	21.45012196486615
NTD9l_pos	0.0
NTMELYStner_pos	0.0
NTP3e_pos	3.086185382887556
NTPP10_pos	0.0
NTPP11_pos	0.0
NTPP9_pos	0.0
NaKt_pos	3509.1623295519043
O16G1e_pos	19.481538584419518
O16G2e_pos	21.728318978188774
O2St_neg	4.031414966958603
O2St_pos	8758.555565243885
O2Stm_neg	8724.431165407217
O2Stm_pos	5.233916733025298
O2Stn_neg	0.0
O2Stn_pos	8810.086704738602
O2Stx_neg	0.0
O2Stx_pos	8749.644992006442
O2t_neg	15871.294712665835
O2t_pos	4421.198918823548
O2ter_neg	24499.54703297524
O2ter_pos	9951.488110848444
O2tm_neg	9668.8217606973
O2tm_pos	5230.737910813363
O2tn_neg	8810.086704738602
O2tn_pos	0.0
O2tp_neg	5438.357906101078
O2tp_pos	4472.52565223387
OAADC_pos	6461.315125125741
OAGD3te_neg	0.0
OAGD3te_pos	19254.08079653663
OAGD3tg_neg	19254.080796536626
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	18523.567493506773
OAGT3tg_neg	18523.567493506773
OAGT3tg_pos	0.0
OBDHc_pos	4089.7141997693807
OCBTm_pos	11721.171925891165
OCCOAtm_pos	12370.040029195237
OCCOAtx_neg	23684.758000417336
OCCOAtx_pos	13798.684355765386
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	23324.1763097602
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	23324.1763097602
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	23324.1763097602
OCDCAFATPc_pos	4159.071692951665
OCDCAtr_neg	514.626072300641
OCDCAtr_pos	524.4891081449751
OCDCEAtr_neg	514.626072300641
OCDCEAtr_pos	524.4891081449751
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	1926.271675823963
OCT11EFATP_pos	23324.1763097602
OCTAt_neg	0.0
OCTAt_pos	8859.090513843983
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	9.779565943285212
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15459.154638616663
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15459.15463861666
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15459.154638616661
OCTDECE1CRNe_pos	15459.15463861666
ODECOAtx_neg	21.6021921245414
ODECOAtx_pos	0.0
OIVD1m_pos	10374.745625357136
OIVD2m_pos	11923.556680393258
OIVD3m_pos	9334.223538007549
OLEICFATPtc_pos	4209.840728765558
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.424895657340596
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19739.980263325244
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15672.384068251547
OMHPALTD_neg	0.0
OMHPALTD_pos	29565.272677012115
OMPDC_pos	10180.715616633346
ONPTHLte_neg	7.4248956573405955
ONPTHLte_pos	0.0
OPAHir_pos	5548.859851893847
ORETNF2_pos	1490.2953665012521
ORETNF_pos	1474.8056437472908
ORETNtn2_neg	0.0
ORETNtn2_pos	1490.2953665012521
ORETNtn_neg	0.0
ORETNtn_pos	1474.8056437472906
ORNALArBATtc_pos	972.8825840456193
ORNDC_pos	11817.843346586229
ORNLEUrBATtc_pos	972.8825840456193
ORNTArm_neg	9689.07567555924
ORNTArm_pos	25.980660609309666
ORNt3m_neg	373.29373035673456
ORNt3m_pos	373.29373035673456
ORNt4m_neg	373.29373035673456
ORNt4m_pos	373.29373035673456
ORNtiDF_pos	830.7802248625117
OROTGLUt_neg	3933.395836122901
OROTGLUt_pos	2146.6647387549983
ORPT_neg	10180.715616633346
ORPT_pos	0.0
OXAHCOtex_pos	901.3895829638054
OXAtp_pos	12495.362007618844
P45011A1m_pos	61030.07530150626
P45011B11m_pos	54172.958755340725
P45011B12m_pos	51560.2910831126
P45011B21m_pos	53137.88033541882
P45017A1r_pos	54244.86831446982
P45017A2r_pos	54244.86831446983
P45017A3r_pos	54244.86831446983
P45017A4r_pos	54244.868314469815
P45019A1r_pos	51170.55287618815
P45019A2r_pos	51294.41932195321
P4501B1r_pos	50372.03757391788
P45021A1r_pos	54172.95875534074
P45021A2r_pos	51560.291083112614
P45027A11m_pos	64686.75942551511
P45027A12m_pos	7346.825435690135
P45027A13m_pos	7346.825435690135
P45027A14m_pos	65712.84130016471
P45027A15m_pos	7149.718282658988
P45027A16m_pos	7312.015168143052
P45027A1m_pos	2242.2796448562713
P4502A6_pos	7.424895657340596
P4502C18_pos	7.918322618625879
P4502C19_pos	7.424895657340595
P4502C8_pos	7.424895657340594
P4502C92_pos	7.424895657340596
P4502C93_pos	7.424895657340595
P4502C94_pos	7.4248956573405955
P4502C9_pos	7.4248956573405955
P4502D6_pos	7.424895657340596
P4502E1_pos	14.008247176048084
P4502F1_pos	7.4248956573405955
P45039A1r_pos	53549.90340000058
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.424895657340595
P4503A7r_pos	51994.782813389844
P45046A1r_pos	53549.90340000058
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.89556549530842
P4504F81r_pos	0.0
P4507A1r_pos	11558.556929621564
P4507B11r_pos	53796.04255226152
P4507B12r_pos	53738.30509072649
P4508B11r_pos	64842.4763682606
P4508B13r_pos	64686.759425515156
P450LTB4r_pos	0.0
P450SCC1m_neg	2242.2796448562713
P450SCC1m_pos	55813.727595934084
P5CDm_pos	1177.0843739072552
P5CR_pos	505.03824960282947
P5CRm_pos	650.2381229783364
P5CRxm_pos	491.2286428376058
PACCOAL_pos	18737.95266747852
PAFH_pos	4178.210520242298
PAFHe_pos	6408.579669087343
PAFS_pos	4178.210520242298
PAFt_neg	6411.58168622439
PAFt_pos	6.844663913373516
PAIL45P_HStn_neg	6807.159060908661
PAIL45P_HStn_pos	7934.600064850185
PAIL4P_HStn_neg	4912.042260894555
PAIL4P_HStn_pos	5461.07830217068
PAIL_HStn_neg	7925.513086493774
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8366.752288015965
PAN4PP_pos	4107.1759271620795
PAN4PPe_pos	5671.147499227483
PAPStg_neg	0.0
PAPStg_pos	37753.06183056128
PAPtg_pos	37753.06183056129
PA_HSter_neg	5577.675705939108
PA_HSter_pos	0.0
PA_HStg_neg	5577.675705939108
PA_HStg_pos	0.0
PA_HStn_neg	17311.373599951527
PA_HStn_pos	0.0
PCFLOPm_pos	10016.156951198556
PCHOLHSTDe_pos	10387.990949456209
PCHOLP_hs_pos	747.3634451220569
PCHOLPg_hs_pos	5577.675705939108
PCHOLPm_hs_pos	13498.639881850186
PCHOLPr_hs_pos	5577.675705939108
PCHOL_HSter_neg	5725.590006802449
PCHOL_HSter_pos	5577.675705939108
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5577.675705939108
PCLAD_pos	47.381313093212086
PCREATtmdiffir_pos	3609.302519477485
PCRNtc_pos	4702.420998481375
PCRNtm_pos	1594.9346183505634
PCm_pos	5523.047968771809
PCt_pos	11956.025680615041
PDE1_pos	3290.8348026429644
PDE1g_pos	0.0
PDE4_pos	3300.0335071734416
PDE4g_pos	0.0
PDE4n_pos	10889.306351868772
PDHm_pos	6469.222323676747
PDX5PO_pos	3965.7728137901236
PDXPP_pos	3704.8977915309524
PEAMNO_pos	18737.95266747852
PECDCHe_pos	5026.25518742413
PECGCHLe_pos	14283.714949972895
PECGONCOATr_pos	0.0
PECTCHLe_pos	15109.453049980008
PEFLIP_pos	4103.06057772681
PEFLIPm_pos	4406.629849305823
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5697.600346768154
PEPCKm_pos	8629.131431699181
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.424895657340595
PERILLYLte_pos	0.0
PEROXx_pos	46.026065035460086
PETHCT_pos	4108.758725997078
PETOHMm_hs_pos	10016.156951198556
PETOHMr_hs_pos	5725.590006802449
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4406.629849305821
PE_HStm_pos	10016.156951198556
PEt_neg	4103.06057772681
PEt_pos	3325.0
PFK26_pos	3259.3500987430034
PFK_pos	546.1001641687756
PGCD_pos	3323.0962011260362
PGDI_neg	2.703104420192324
PGDI_pos	136.9527868842705
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.125910377370206
PGISr_pos	161.98859258826442
PGI_neg	4900.363491575999
PGI_pos	5652.479179867046
PGK_neg	3322.3237209162094
PGK_pos	4938.951944500695
PGLYCP_pos	0.0
PGLYCt_neg	13468.54471090621
PGLYCt_pos	223.07364750199088
PGL_pos	6400.067835305895
PGLc_pos	31448.447962801118
PGLer_pos	11189.355250624558
PGMT_neg	3687.654895353634
PGMT_pos	5164.909081797126
PGM_neg	3488.783757534827
PGM_pos	7808.200528945457
PGPPT_pos	13468.544710906212
PGPP_hs_pos	13468.544710906212
PGS_pos	119.57745193982598
PGSr_pos	161.98859258826442
PHACCOAGLNAC_pos	18737.95266747852
PHCDm_pos	386.0938540479859
PHCHGSm_neg	0.0
PHCHGSm_pos	1336.0938540479856
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18737.952667478516
PHEATB0tc_pos	1391.4449199285984
PHEMEe_pos	337.72644747844055
PHEMEt_pos	337.72644747844055
PHEMEtm_neg	0.0
PHEMEtm_pos	14632.902988837672
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	290.9761888006709
PHEt4_pos	420.3835488344679
PHEtec_neg	420.3835488344679
PHEtec_pos	513.9300300180926
PHEyLATthc_pos	737.1924478464214
PHYCBOXL_pos	18737.95266747852
PHYHx_pos	46.026065035460086
PHYQt_pos	4935.7191135135845
PHYTt_neg	0.0
PHYTt_pos	46.026065035460086
PI345P3P_pos	3324.397215694515
PI345P3Pn_pos	9980.774908780299
PI345P5P_pos	3360.2101142861175
PI345P5Pn_pos	10758.667020619629
PI34P3Pn_pos	10758.667020619625
PI34P4Pn_pos	10758.667020619629
PI34P5K_pos	3360.210114286118
PI34P5Kn_pos	10758.667020619627
PI3P3Pn_pos	3066.7629767934072
PI3P4K_pos	7943.9558237193705
PI3P4Kn_pos	10758.667020619627
PI3P5K_pos	3743.286807603141
PI45P3K_pos	3324.3972156945156
PI45P3Kn_pos	9980.774908780299
PI45P4P_pos	4125.513086493778
PI45P5P_pos	3341.759125758852
PI45P5Pn_pos	3800.0
PI45PLC_pos	8786.016951971022
PI45PLCn_pos	0.0
PI4P3K_pos	6823.668311673402
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10758.667020619625
PI4P5K_pos	3341.759125758853
PI4P5Kn_pos	9810.435336137596
PI4PLC_pos	7384.638702547648
PI4PLCn_pos	17991.796313673785
PI4PP_pos	4125.513086493779
PI5P3K_pos	3360.519591838002
PI5P3Ker_pos	0.0
PI5P4K_pos	4125.513086493778
PI5P4Kn_pos	10206.855805683266
PIACGT_pos	51.043722373348224
PIK3_pos	4099.862369422594
PIK3er_pos	7746.540807870244
PIK3n_pos	10655.756561222208
PIK4_pos	4125.513086493778
PIK4n_pos	10603.276275228935
PIK5_pos	4482.629585187734
PIK5n_pos	10206.855805683266
PIPLC_pos	3788.0099070957713
PIPLCn_pos	18596.180437808613
PIt7_neg	504.52869150597303
PIt7_pos	515.9944158706726
PIt8_neg	303.5766461036063
PIt8_pos	504.52869150597303
PIt9_neg	1074.9482829312371
PIt9_pos	1074.9482829312371
PIter_neg	383.09247987830037
PIter_pos	2027.6974932927667
PItg_pos	6339.999971521323
PItn_neg	4353.57953045433
PItn_pos	6012.509179333744
PItx_neg	4516.679551177647
PItx_pos	0.0
PLA2_2_pos	9878.811805783398
PLA2_2e_pos	11390.299074332008
PLA2_pos	0.0
PMANM_neg	17106.269223779447
PMANM_pos	0.0
PMEVKc_pos	19917.73700117503
PMEVKx_pos	18076.15943786926
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33864.31488636263
PMTCOAFABP1tc_pos	13467.647015773933
PMTCOAtx_neg	3086.1992168684287
PMTCOAtx_pos	5055.288966565226
PNP_neg	7791.487720364584
PNP_pos	0.0
PNTEH_pos	14245.261656906298
PNTEHe_pos	6153.354625722947
PNTK_pos	14219.031559803057
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4109.2362592687805
PNTOt5le_pos	4120.181491172153
PNTOte_neg	2052.7343463693055
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3306.6612339398685
PPA_pos	5799.5603513536025
PPAer_pos	8771.134280190008
PPAm_pos	3457.393348019145
PPAn_pos	13753.491609727937
PPAt_pos	1542.7156747672207
PPAtm_pos	6105.990858804222
PPBNGS_pos	14632.902988837674
PPCDC_pos	4004.375741397303
PPCOACm_pos	4231.05453852931
PPCOAOm_pos	12545.853979909
PPD2CSPp_pos	48.756418885011264
PPDOx_pos	1048.8360937591287
PPDOy_pos	416.3954806829913
PPItm_neg	5954.738913032292
PPItm_pos	3838.934641984707
PPItr_neg	2027.6974932927667
PPItr_pos	2027.6974932927667
PPItx_neg	6633.810998863834
PPItx_pos	4516.679551177648
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4492.1041713898385
PPM_pos	3016.6426330440654
PPNCL3_pos	14219.031559803057
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14632.902988837668
PPPGOm_pos	14632.90298883767
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20481.32100186423
PRASCS_neg	0.0
PRASCS_pos	20481.32100186422
PRDX_pos	6554.655459953011
PRDXl_pos	11645.000968611357
PRFGS_pos	20481.32100186421
PRGNLONESULT_pos	7171.085766536518
PRGNLONEtm_neg	61030.075301506266
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54244.86831446984
PRGSTRNt_neg	61030.075301506244
PRGSTRNt_pos	6.248733672167456
PRISTANALtx_neg	0.0
PRISTANALtx_pos	46.026065035460086
PRISTCOAtcx_pos	4935.719113513585
PRISTCOAtx_neg	6950.613544311601
PRISTCOAtx_pos	4935.7191135135845
PRISTtx_neg	47.936530455579664
PRISTtx_pos	6950.613544311601
PRO1x_pos	505.03824960282947
PRO1xm_pos	491.2286428376058
PROAKGOX1r_pos	0.0
PROD2_pos	1455.0382496028296
PROD2m_pos	4084.056865102788
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1473.9713041831988
PRODt2r_pos	1464.1082683388645
PROGLYPEPT1tc_pos	9408.018304211218
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9408.018304211218
PROIMINOtc_pos	1518.7038252982984
PROSTGD2t_neg	751.1272733924833
PROSTGD2t_pos	751.1272733924833
PROSTGE1t3_pos	3511.954031224372
PROSTGE1t_neg	751.1272733924833
PROSTGE1t_pos	751.1272733924833
PROSTGE2t2_neg	398.7052537916831
PROSTGE2t2_pos	401.99293240646114
PROSTGE2t3_pos	3420.155627855777
PROSTGE2t_neg	401.99293240646114
PROSTGE2t_pos	398.7052537916831
PROSTGF2t_neg	601.9706196075224
PROSTGF2t_pos	601.9706196075224
PROSTGH2t_neg	1503.6402686629963
PROSTGH2t_pos	1503.6402686629963
PROSTGI2t_neg	1503.6402686629963
PROSTGI2t_pos	1503.6402686629963
PROSTGI2tr_neg	161.98859258826442
PROSTGI2tr_pos	6.125910377370206
PRO_Dtde_neg	1473.9713041831988
PRO_Dtde_pos	1464.1082683388645
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	462.15346375927186
PROt2r_pos	837.8921642167065
PROt4_2_r_neg	994.9011352713825
PROt4_2_r_pos	1137.1864960306336
PROt4_pos	461.88791149867484
PRPNCOAHYDm_pos	12538.095693769474
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4220.398641554964
PRPPS_pos	3855.0856896204573
PSDm_hs_pos	18403.611506414334
PSERT_pos	3323.0962011260362
PSFLIP_pos	4406.629849305821
PSFLIPm_pos	18403.611506414334
PSP_L_pos	3323.0962011260362
PSSA1_hs_neg	747.3634451220569
PSSA1_hs_pos	4110.122068529087
PSSA2_hs_neg	16105.537343768587
PSSA2_hs_pos	4108.758725997077
PSYGCHe_pos	13668.882484355332
PSYTCHe_pos	14631.82655268226
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4406.629849305823
PSt3_pos	6.486030212367685
PTCRTD_neg	14269.286879889085
PTCRTD_pos	15.405090068008628
PTDCACRNCPT1_pos	28.657938027929557
PTDCACRNCPT2_pos	28.657938027929557
PTDCACRNt_pos	28.657938027929557
PTDCAt_neg	0.0
PTDCAt_pos	28.65793802792956
PTE2x_pos	0.0
PTE3x_pos	6568.230222662984
PTE4x_pos	6633.810998863834
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3275.4012395126947
PTPATe_neg	13142.11697239792
PTPATe_pos	22416.320364306746
PTRCAT1_pos	0.0
PTRCOX1_pos	12471.773763436719
PUNP1_neg	6179.642088626464
PUNP1_pos	3017.9905167156353
PUNP2_neg	6596.449014801874
PUNP2_pos	5379.070388522751
PUNP3_neg	7924.59160071533
PUNP3_pos	1517.5936903621052
PUNP4_neg	7337.7658013685195
PUNP4_pos	6272.346350150666
PUNP5_neg	4765.031693541754
PUNP5_pos	3655.656577671656
PUNP6_neg	0.0
PUNP6_pos	7344.002440787468
PUNP7_neg	1517.5936903621052
PUNP7_pos	3889.61579517325
PVD3_neg	10926.296847294008
PVD3_pos	76208.02813913663
PYAM5POr_pos	3965.7728137901245
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3704.897791530952
PYDAMtr_neg	0.0
PYDAMtr_pos	10096.988847783447
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7968.027520508736
PYDXK_pos	3704.8977915309515
PYDXNK_pos	3704.8977915309524
PYDXNtr_neg	0.0
PYDXNtr_pos	9069.253752653125
PYDXPP_pos	3704.8977915309524
PYDXtr_neg	0.0
PYDXtr_pos	7841.942248302296
PYK_pos	356.1586611228146
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7968.268376373539
PYNP2r_pos	5124.0428724203375
PYRt2m_neg	1258.6099256619295
PYRt2m_pos	1258.6099256619295
PYRt2p_neg	2553.496817933297
PYRt2p_pos	2553.496817933297
PYRt2r_neg	402.3954127060294
PYRt2r_pos	402.3954127060294
Q10H2e_neg	0.0
Q10H2e_pos	5561.790577409221
QUILSYN_pos	0.0
RADH2_pos	817.8383271558168
RADH3_pos	945.6967761668435
RADH4_pos	931.2058734690781
RADH_pos	819.1037199487289
RAHY_pos	1625.1238157152945
RAI1_neg	2202.2061063998003
RAI1_pos	2202.2061063998003
RAI2_neg	2202.2061063998003
RAI2_pos	2202.2061063998003
RAI3_neg	931.205873469078
RAI3_pos	1201.020366501253
RAI4_neg	1683.1453665012523
RAI4_pos	1667.6556437472907
RAtn3_neg	0.0
RAtn3_pos	1201.0203665012532
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3352.488314419286
RBK_D_pos	0.0
RBK_pos	5626.717167641104
RBTt_pos	6426.01056984349
RDH1_neg	440.54999686244975
RDH1_pos	2202.2061063998003
RDH1a_pos	440.54999686244975
RDH2_neg	513.0559621814201
RDH2_pos	2202.2061063998003
RDH2a_pos	513.0559621814201
RDH3_neg	513.0559621814201
RDH3_pos	2202.2061063998003
RDH3a_pos	513.0559621814201
RDH4_neg	0.0
RDH4_pos	931.2058734690783
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5339.368577273772
RE0344C_pos	3200.00482667198
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12040.66657325966
RE0383C_pos	5330.111686554865
RE0452M_neg	7655.527833818553
RE0452M_pos	29799.68676700353
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1151.3973569196094
RE0453C_pos	1151.3973569196094
RE0453M_neg	9862.919501756542
RE0453M_pos	29713.12172314459
RE0453N_neg	305.8047496750779
RE0453N_pos	305.8047496750779
RE0456M_neg	9509.843645262472
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.16593055105812
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12610.150976877172
RE0566C_neg	0.0
RE0566C_pos	12610.150976877174
RE0567C_neg	0.0
RE0567C_pos	12610.150976877174
RE0568C_neg	0.0
RE0568C_pos	12610.150976877172
RE0569C_pos	0.0
RE0569E_pos	5.2580829993399805
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11495.631319029659
RE0577C_pos	3218.4476990071526
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5088.604955318245
RE0583C_pos	7111.635904373139
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15881.748299921537
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24701.321502721556
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33317.49843117073
RE0690X_pos	0.0
RE0691C_neg	31982.357485881326
RE0691C_pos	4023.66772890544
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.83779198144616
RE0702E_pos	15.48290112221544
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17831.785826613486
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24701.321502721556
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	289.6835597207396
RE0830N_pos	289.6835597207396
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7950.8760882830875
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7950.876088283088
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.104855785444242
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.351153893940923
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.738894325490042
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.586269214701566
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.268077080091604
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.104855785444242
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7950.876088283087
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7171.085766536522
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
