,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
CBR2_pos,169.0,0.001198186601676777,1.3177153448641723,0.0016104022391260715,CBR2,Carbonyl reductase [NADPH] 1,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * prostaglandin E2(1-) [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * prostaglandin F2alpha(1-) [c]
CBR1",CBR1,Eicosanoid metabolism,1.1.1.197,4.0
CDIPTr_neg,196.0,7.4678435688707155e-06,3.5894199708770267,1.265040305805589e-05,CDIPTr,phosphatidylinositol synthase (Homo sapiens),"1.00 * CDP-diacylglycerol(2-) [c] + 1.00 * myo-inositol [c] --> 1.00 * proton [c] + 1.00 * CMP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c]
CDIPT",CDIPT,Glycerophospholipid metabolism,2.7.8.11,4.0
CDIPTr_pos,196.0,7.4678435688707155e-06,4.926091641658194,1.265040305805589e-05,CDIPTr,phosphatidylinositol synthase (Homo sapiens),"1.00 * CDP-diacylglycerol(2-) [c] + 1.00 * myo-inositol [c] --> 1.00 * proton [c] + 1.00 * CMP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c]
CDIPT",CDIPT,Glycerophospholipid metabolism,2.7.8.11,4.0
CDS_pos,196.0,7.4678435688707155e-06,4.926091641658187,1.265040305805589e-05,CDS,phosphatidate cytidylyltransferase,"1.00 * proton [c] + 1.00 * phosphatidate(2-) [c] + 1.00 * CTP [c] --> 1.00 * Diphosphate [c] + 1.00 * CDP-diacylglycerol(2-) [c]
CDS1; CDS2",CDS1; CDS2,Glycerophospholipid metabolism,2.7.7.41,4.0
CDSm_pos,196.0,7.4678435688707155e-06,4.901822805167569,1.265040305805589e-05,CDSm,phosphatidate cytidylyltransferase,"1.00 * proton [m] + 1.00 * CTP [m] + 1.00 * phosphatidate(2-) [m] --> 1.00 * Diphosphate [m] + 1.00 * CDP-diacylglycerol(2-) [m]
CDS1; CDS2",CDS1; CDS2,Glycerophospholipid metabolism,2.7.7.41,4.0
CERK_pos,196.0,7.4678435688707155e-06,4.856660275886868,1.265040305805589e-05,CERK,Ceramide kinase,"1.00 * ATP [c] + 1.00 * N-acylsphingosine [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * ceramide 1-phosphate(2-) [c]
CERK",CERK,Sphingolipid metabolism,2.7.1.138,4.0
CHAT_neg,91.0,0.35311123450600557,-0.37796447300949526,0.3693982357132012,CHAT,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * Choline [c] --> 1.00 * Coenzyme A [c] + 1.00 * acetylcholine [c]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHAT_pos,91.0,0.35311123450600557,-0.37796447300949526,0.3693982357132012,CHAT,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * Choline [c] --> 1.00 * Coenzyme A [c] + 1.00 * acetylcholine [c]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHATn_neg,91.0,0.35311123450600557,-0.37796447300949526,0.3693982357132012,CHATn,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [n] + 1.00 * Choline [n] --> 1.00 * acetylcholine [n] + 1.00 * Coenzyme A [n]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHATn_pos,91.0,0.35311123450600557,-0.37796447300949526,0.3693982357132012,CHATn,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [n] + 1.00 * Choline [n] --> 1.00 * acetylcholine [n] + 1.00 * Coenzyme A [n]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHLPCTD_pos,196.0,7.4678435688707155e-06,3.562949308578525,1.265040305805589e-05,CHLPCTD,choline phosphate cytididyltransferase,"1.00 * proton [c] + 1.00 * CTP [c] + 1.00 * choline phosphate(1-) [c] --> 1.00 * Diphosphate [c] + 1.00 * CDPcholine [c]
PCYT1A; PCYT1B",PCYT1A; PCYT1B,Glycerophospholipid metabolism,2.7.7.15,4.0
CHLP_pos,171.0,0.0008647033653458835,1.789596069006486,0.0011728078036626476,CHLP,choline phosphate phosphatase,"1.00 * Water [c] + 1.00 * choline phosphate(1-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Choline [c]
PHOSPHO1",PHOSPHO1,Glycerophospholipid metabolism,2.7.7.15,0.0
CHOLD2m_pos,196.0,7.4678435688707155e-06,3.789886767688168,1.265040305805589e-05,CHOLD2m,"choline dehydrogenase (FAD acceptor), mitochondrial","1.00 * Flavin adenine dinucleotide oxidized [m] + 1.00 * Choline [m] --> 1.00 * Flavin adenine dinucleotide reduced [m] + 1.00 * betaine aldehyde [m]
CHDH",CHDH,"Glycine, serine, alanine and threonine metabolism",1.1.99.1,4.0
CHSTEROLSULT_pos,196.0,7.4678435688707155e-06,4.338473332813312,1.265040305805589e-05,CHSTEROLSULT,steroid sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * cholesterol [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * cholesterol sulfate [c]
SULT1A1; SULT2B1",SULT1A1; SULT2B1,Steroid metabolism,2.8.2.2,4.0
CHTNASEe_pos,77.0,0.07946384876342605,-0.6965278204273293,0.08638007324391729,CHTNASEe,"chitinase, extracellular","2.00 * Water [e] + 1.00 * chitin [e] --> 3.00 * N-acetyl-D-glucosamine [e]
CHIL5",CHIL5,Aminosugar metabolism,3.2.1.14,4.0
CITL_pos,184.0,8.546788222763506e-05,2.312709261117802,0.00012464304682092257,CITL,Citrate lyase,"1.00 * Citrate [c] --> 1.00 * acetate [c] + 1.00 * Oxaloacetate [c]
CLYBL",CLYBL,Other,4.1.3.6,0.0
CK_pos,196.0,7.4678435688707155e-06,4.3336886772906045,1.265040305805589e-05,CK,ATP Creatine kinase,"1.00 * ATP [m] + 1.00 * creatine [m] --> 1.00 * ADP [m] + 1.00 * N-phosphocreatinate(2-) [m]
CKMT1; CKMT2",CKMT1; CKMT2,Urea cycle,2.7.3.2,4.0
CKc_neg,196.0,7.4678435688707155e-06,4.3336886772906045,1.265040305805589e-05,CKc,ATP Creatine kinase (c),"1.00 * ATP [c] + 1.00 * creatine [c] --> 1.00 * ADP [c] + 1.00 * N-phosphocreatinate(2-) [c]
CKB; CKM",CKB; CKM,Urea cycle,2.7.3.2,4.0
CORE2GTg_pos,196.0,7.4678435688707155e-06,4.494612585748226,1.265040305805589e-05,CORE2GTg,"Core 2 acetylglucosaminyltransferase, Golgi apparatus","1.00 * T antigen (core 1) [g] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 2 [g]
GCNT1; GCNT3; GCNT4",GCNT1; GCNT3; GCNT4,O-glycan synthesis,2.4.1.102,0.0
CORE3GTg_pos,196.0,7.4678435688707155e-06,4.363694064086104,1.265040305805589e-05,CORE3GTg,"Core 3 beta-GlcNAc-transferase, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 3 [g]
B3GNT6",B3GNT6,O-glycan synthesis,2.4.1.147,0.0
CORE4GTg_pos,196.0,7.4678435688707155e-06,4.363694064086104,1.265040305805589e-05,CORE4GTg,"Core 4 beta6-GalNAc-transferase, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Core 3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 4 [g]
GCNT3",GCNT3,O-glycan synthesis,2.4.1.148,0.0
CORE6GTg_pos,196.0,7.4678435688707155e-06,4.282785676967358,1.265040305805589e-05,CORE6GTg,"Core 6 beta-GlcNAc-transferase A, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 6 [g]
GCNT1",GCNT1,O-glycan synthesis,2.4.1.102,0.0
CSNAT2m_pos,144.0,0.036562191434190316,1.280663804560586,0.04036238540614013,CSNAT2m,"carnitine O-aceyltransferase, mitochondrial","1.00 * Coenzyme A [m] + 1.00 * propionyl-carnitine [m] --> 1.00 * Propanoyl-CoA [m] + 1.00 * L-Carnitine [m]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNAT2x_neg,153.0,0.012274648109661161,1.194617239496117,0.013874026899516648,CSNAT2x,"carnitine dimethyl nonanoyl transferase, revsible, peroxisomal","1.00 * L-Carnitine [x] + 1.00 * 4,8 dimethylnonanoyl-CoA [x] --> 1.00 * Coenzyme A [x] + 1.00 * 4,8-dimethylnonanoyl carnitine [x]
CRAT; CROT",CRAT; CROT,Fatty acid oxidation,2.3.1.7,4.0
CSNAT2x_pos,168.0,0.001406256754328124,1.561342579808279,0.0017870951593913047,CSNAT2x,"carnitine dimethyl nonanoyl transferase, revsible, peroxisomal","1.00 * L-Carnitine [x] + 1.00 * 4,8 dimethylnonanoyl-CoA [x] --> 1.00 * Coenzyme A [x] + 1.00 * 4,8-dimethylnonanoyl carnitine [x]
CRAT; CROT",CRAT; CROT,Fatty acid oxidation,2.3.1.7,4.0
CSNAT3x_pos,168.0,0.001406256754328124,1.6291800526697624,0.0017870951593913047,CSNAT3x,"carnitine O-aceyltransferase, peroxisomal","1.00 * L-Carnitine [x] + 1.00 * Propanoyl-CoA [x] --> 1.00 * Coenzyme A [x] + 1.00 * propionyl-carnitine [x]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATm_pos,196.0,7.4678435688707155e-06,3.1524127966055704,1.265040305805589e-05,CSNATm,"carnitine O-aceyltransferase, mitochondrial","1.00 * Coenzyme A [m] + 1.00 * O-acetylcarnitine [m] --> 1.00 * Acetyl-CoA [m] + 1.00 * L-Carnitine [m]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_neg,164.0,0.0026161516350141035,1.2742769723264966,0.003080710740925207,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_pos,164.0,0.0026161516350141035,1.2742769723264966,0.003080710740925207,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSm_pos,196.0,7.4678435688707155e-06,3.0312097462452616,1.265040305805589e-05,CSm,citrate synthase,"1.00 * Water [m] + 1.00 * Acetyl-CoA [m] + 1.00 * Oxaloacetate [m] --> 1.00 * proton [m] + 1.00 * Coenzyme A [m] + 1.00 * Citrate [m]
CSL",CSL,Citric acid cycle,4.1.3.7,0.0
CYSGLTH_neg,196.0,7.4678435688707155e-06,4.279514213057133,1.265040305805589e-05,CYSGLTH,Glutathione:cystine oxidoreductase,"1.00 * L-cystine [c] + 2.00 * Reduced glutathione [c] --> 2.00 * L-cysteine [c] + 1.00 * Oxidized glutathione [c]
No genes",,Methionine and cysteine metabolism,1.8.4.4,4.0
CYSGLTH_pos,196.0,7.4678435688707155e-06,4.2945714194399445,1.265040305805589e-05,CYSGLTH,Glutathione:cystine oxidoreductase,"1.00 * L-cystine [c] + 2.00 * Reduced glutathione [c] --> 2.00 * L-cysteine [c] + 1.00 * Oxidized glutathione [c]
No genes",,Methionine and cysteine metabolism,1.8.4.4,4.0
CYSO_pos,194.0,1.1439596363811544e-05,2.9432416680678535,1.8831512965830897e-05,CYSO,cysteine oxidase,"1.00 * O2 [c] + 1.00 * L-cysteine [c] --> 2.00 * proton [c] + 1.00 * 3-Sulfino-L-alanine [c]
CDO1",CDO1,Taurine and hypotaurine metabolism,1.13.11.20,4.0
CYSTGL_pos,196.0,7.4678435688707155e-06,6.401479336878097,1.265040305805589e-05,CYSTGL,cystathionine g-lyase,"1.00 * Water [c] + 1.00 * L-cystathionine [c] --> 1.00 * Ammonium [c] + 1.00 * 2-Oxobutanoate [c] + 1.00 * L-cysteine [c]
CTH",CTH,Methionine and cysteine metabolism,4.4.1.1,4.0
CYSTS_pos,196.0,7.4678435688707155e-06,6.401479336878097,1.265040305805589e-05,CYSTS,cystathionine beta-synthase,"1.00 * L-homocysteine [c] + 1.00 * L-serine [c] --> 1.00 * Water [c] + 1.00 * L-cystathionine [c]
CBS",CBS,Methionine and cysteine metabolism,4.2.1.22,4.0
CYTK10_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK10,"cytidylate kinase (CMP,dGTP)","1.00 * CMP [c] + 1.00 * dGTP [c] --> 1.00 * CDP [c] + 1.00 * dGDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK10_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK10,"cytidylate kinase (CMP,dGTP)","1.00 * CMP [c] + 1.00 * dGTP [c] --> 1.00 * CDP [c] + 1.00 * dGDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK10n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK10n,"cytidylate kinase (CMP,dGTP),nuclear","1.00 * CMP [n] + 1.00 * dGTP [n] --> 1.00 * CDP [n] + 1.00 * dGDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK10n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK10n,"cytidylate kinase (CMP,dGTP),nuclear","1.00 * CMP [n] + 1.00 * dGTP [n] --> 1.00 * CDP [n] + 1.00 * dGDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK11,"cytidylate kinase (dCMP,dGTP)","1.00 * dGTP [c] + 1.00 * dCMP [c] --> 1.00 * dGDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK11,"cytidylate kinase (dCMP,dGTP)","1.00 * dGTP [c] + 1.00 * dCMP [c] --> 1.00 * dGDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK11n,"cytidylate kinase (dCMP,dGTP),nuclear","1.00 * dGTP [n] + 1.00 * dCMP [n] --> 1.00 * dGDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK11n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK11n,"cytidylate kinase (dCMP,dGTP),nuclear","1.00 * dGTP [n] + 1.00 * dCMP [n] --> 1.00 * dGDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK12,"cytidylate kinase (dCMP,dCTP)","1.00 * dCMP [c] + 1.00 * dCTP [c] --> 2.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK12,"cytidylate kinase (dCMP,dCTP)","1.00 * dCMP [c] + 1.00 * dCTP [c] --> 2.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK12n,"cytidylate kinase (dCMP,dCTP),nuclear","1.00 * dCMP [n] + 1.00 * dCTP [n] --> 2.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK12n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK12n,"cytidylate kinase (dCMP,dCTP),nuclear","1.00 * dCMP [n] + 1.00 * dCTP [n] --> 2.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK13,"cytidylate kinase (dCMP,dATP)","1.00 * dATP [c] + 1.00 * dCMP [c] --> 1.00 * dADP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK13,"cytidylate kinase (dCMP,dATP)","1.00 * dATP [c] + 1.00 * dCMP [c] --> 1.00 * dADP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK13n,"cytidylate kinase (dCMP,dATP),nuclear","1.00 * dCMP [n] + 1.00 * dATP [n] --> 1.00 * dCDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK13n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK13n,"cytidylate kinase (dCMP,dATP),nuclear","1.00 * dCMP [n] + 1.00 * dATP [n] --> 1.00 * dCDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK14,"cytidylate kinase (dCMP,UTP)","1.00 * UTP [c] + 1.00 * dCMP [c] --> 1.00 * UDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK14,"cytidylate kinase (dCMP,UTP)","1.00 * UTP [c] + 1.00 * dCMP [c] --> 1.00 * UDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK14n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * dCMP [n] + 1.00 * UTP [n] --> 1.00 * dCDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK14n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK14n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * dCMP [n] + 1.00 * UTP [n] --> 1.00 * dCDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK1n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK1n,"cytidylate kinase (CMP),nuclear","1.00 * ATP [n] + 1.00 * CMP [n] --> 1.00 * CDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK1n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK1n,"cytidylate kinase (CMP),nuclear","1.00 * ATP [n] + 1.00 * CMP [n] --> 1.00 * CDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK2n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK2n,"cytidylate kinase (dCMP),nuclear","1.00 * ATP [n] + 1.00 * dCMP [n] --> 1.00 * dCDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK2n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK2n,"cytidylate kinase (dCMP),nuclear","1.00 * ATP [n] + 1.00 * dCMP [n] --> 1.00 * dCDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK3n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK3n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * dCMP [n] --> 1.00 * CDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK3n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK3n,"cytidylate kinase (dCMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * dCMP [n] --> 1.00 * CDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK4n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK4n,"cytidylate kinase (dCMP,GTP),nuclear","1.00 * dCMP [n] + 1.00 * GTP [n] --> 1.00 * dCDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK4n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK4n,"cytidylate kinase (dCMP,GTP),nuclear","1.00 * dCMP [n] + 1.00 * GTP [n] --> 1.00 * dCDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK5,cytidylate kinase (dCMP),"1.00 * CTP [c] + 1.00 * dCMP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK5,cytidylate kinase (dCMP),"1.00 * CTP [c] + 1.00 * dCMP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK5n,"cytidylate kinase (CMP),nuclear","1.00 * CMP [n] + 1.00 * GTP [n] --> 1.00 * CDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK5n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK5n,"cytidylate kinase (CMP),nuclear","1.00 * CMP [n] + 1.00 * GTP [n] --> 1.00 * CDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK6,"cytidylate kinase (CMP,CTP)","1.00 * CMP [c] + 1.00 * CTP [c] --> 2.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK6,"cytidylate kinase (CMP,CTP)","1.00 * CMP [c] + 1.00 * CTP [c] --> 2.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK6n,"cytidylate kinase (CMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * CMP [n] --> 2.00 * CDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK6n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK6n,"cytidylate kinase (CMP,CTP),nuclear","1.00 * CTP [n] + 1.00 * CMP [n] --> 2.00 * CDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK7,"cytidylate kinase (CMP,UTP)","1.00 * CMP [c] + 1.00 * UTP [c] --> 1.00 * UDP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK7,"cytidylate kinase (CMP,UTP)","1.00 * CMP [c] + 1.00 * UTP [c] --> 1.00 * UDP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK7n,"cytidylate kinase (CMP,UTP),nuclear","1.00 * CMP [n] + 1.00 * UTP [n] --> 1.00 * CDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK7n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK7n,"cytidylate kinase (CMP,UTP),nuclear","1.00 * CMP [n] + 1.00 * UTP [n] --> 1.00 * CDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK8,"cytidylate kinase (CMP,dATP)","1.00 * dATP [c] + 1.00 * CMP [c] --> 1.00 * dADP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK8,"cytidylate kinase (CMP,dATP)","1.00 * dATP [c] + 1.00 * CMP [c] --> 1.00 * dADP [c] + 1.00 * CDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK8n,"cytidylate kinase (CMP,dATP),nuclear","1.00 * CMP [n] + 1.00 * dATP [n] --> 1.00 * CDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK8n_pos,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK8n,"cytidylate kinase (CMP,dATP),nuclear","1.00 * CMP [n] + 1.00 * dATP [n] --> 1.00 * CDP [n] + 1.00 * dADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK9_neg,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK9,"cytidylate kinase (CMP,dCTP)","1.00 * CMP [c] + 1.00 * dCTP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK9_pos,164.0,0.0026161516350141035,1.3996646436622862,0.003080710740925207,CYTK9,"cytidylate kinase (CMP,dCTP)","1.00 * CMP [c] + 1.00 * dCTP [c] --> 1.00 * CDP [c] + 1.00 * dCDP [c]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
CYTK9n_neg,188.0,3.917073187670034e-05,1.992347762315857,5.826992043238593e-05,CYTK9n,"cytidylate kinase (CMP,dCTP),nuclear","1.00 * CMP [n] + 1.00 * dCTP [n] --> 1.00 * CDP [n] + 1.00 * dCDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
