,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
ATPasel_pos,196.0,7.4678435688707155e-06,4.61625621132717,1.493111545511586e-05,ATPasel,"V-type ATPase, H+ transporting, lysosomal","1.00 * Water [c] + 1.00 * ATP [c] --> 1.00 * ADP [c] + 1.00 * hydrogenphosphate [c] + 1.00 * proton [l]
ATP6V0A1; ATP6V0A2; ATP6V0A4; ATP6V0B; ATP6V0C; ATP6V0D1; ATP6V0D2; ATP6V0E; ATP6V1A; ATP6V1B1; ATP6V1B2; ATP6V1C1; ATP6V1C2; ATP6V1D; ATP6V1E1; ATP6V1E2; ATP6V1F; ATP6V1G1; ATP6V1G2; ATP6V1G3; ATP6V1H; TCIRG1",ATP6V0A1; ATP6V0A2; ATP6V0A4; ATP6V0B; ATP6V0C; ATP6V0D1; ATP6V0D2; ATP6V0E; ATP6V1A; ATP6V1B1; ATP6V1B2; ATP6V1C1; ATP6V1C2; ATP6V1D; ATP6V1E1; ATP6V1E2; ATP6V1F; ATP6V1G1; ATP6V1G2; ATP6V1G3; ATP6V1H; TCIRG1,"Transport, lysosomal",3.6.3.14,4.0
A_MANASEly_pos,196.0,7.4678435688707155e-06,4.216215485589497,1.493111545511586e-05,A_MANASEly,"alpha-mannosidase, lysosomal","2.00 * Water [l] + 1.00 * (alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine [l] --> 2.00 * D-Mannose [l] + 1.00 * beta-1,4-mannose-N-acetylglucosamine [l]
MAN2B1",MAN2B1,N-glycan degradation,3.2.1.24,0.0
B3GALT3g_pos,196.0,7.4678435688707155e-06,5.073871435159166,1.493111545511586e-05,B3GALT3g,"Beta-1,3-galactosyltransferase 3","1.00 * trihexosyl ceramide [g] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * globoside [g]
B3GALNT1",B3GALNT1,Sphingolipid metabolism,2.4.1.79,4.0
B3GALT41g_pos,196.0,7.4678435688707155e-06,4.797762803965201,1.493111545511586e-05,B3GALT41g,"Beta-1,3-galactosyltransferase 4","1.00 * UDP-D-galactose(2-) [g] + 1.00 * GA2 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * gibberellin A1(1-) [g]
B3GALT4",B3GALT4,Sphingolipid metabolism,2.4.1.62,4.0
B3GALT42g_pos,196.0,7.4678435688707155e-06,4.657918729596907,1.493111545511586e-05,B3GALT42g,"Beta-1,3-galactosyltransferase 4","1.00 * UDP-D-galactose(2-) [g] + 1.00 * N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-beta-D-glucosyl-(1<->1)-ceramide anion [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * ganglioside GM1 [g]
B3GALT4",B3GALT4,Sphingolipid metabolism,2.4.1.62,4.0
B3GALT43g_pos,196.0,7.4678435688707155e-06,4.634244680723013,1.493111545511586e-05,B3GALT43g,"Beta-1,3-galactosyltransferase 4","1.00 * UDP-D-galactose(2-) [g] + 1.00 * GD2 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GD1b [g]
B3GALT4",B3GALT4,Sphingolipid metabolism,2.4.1.62,4.0
B3GALT44g_pos,196.0,7.4678435688707155e-06,4.5771001574711425,1.493111545511586e-05,B3GALT44g,"Beta-1,3-galactosyltransferase 4","1.00 * UDP-D-galactose(2-) [g] + 1.00 * GT2 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GT1c [g]
B3GALT4",B3GALT4,Sphingolipid metabolism,2.4.1.62,4.0
BAAT1x_pos,107.0,0.5587133360047445,0.42938328295006944,0.5759058719872165,BAAT1x,bile acid Coenzyme A: amino acid N-acyltransferase,"1.00 * Glycine [x] + 1.00 * choloyl-CoA(4-) [x] --> 1.00 * Coenzyme A [x] + 1.00 * glycocholate [x]
BAAT",BAAT,Bile acid synthesis,2.3.1.65,4.0
BAAT2x_pos,75.0,0.3012190100323505,-0.08457231183065504,0.3300725672758453,BAAT2x,bile acid Coenzyme A: amino acid N-acyltransferase,"1.00 * choloyl-CoA(4-) [x] + 1.00 * Taurine [x] --> 1.00 * Coenzyme A [x] + 1.00 * taurocholate [x]
BAAT",BAAT,Bile acid synthesis,2.3.1.65,4.0
BACCL_pos,163.0,0.0030403818975488573,1.4842449216740163,0.004267248507689974,BACCL,biotin-[acetyl-CoA-carboxylase] ligase,"1.00 * ATP [c] + 1.00 * proton [c] + 1.00 * Biotin [c] --> 1.00 * Diphosphate [c] + 1.00 * Biotinyl-5'-AMP [c]
HLCS",HLCS,Biotin metabolism,6.3.4.15,4.0
BCDO_pos,131.0,0.13535877970324323,0.5733670817954046,0.15400863073011403,BCDO,beta-Carotene dioxygenase,"1.00 * O2 [c] + 1.00 * beta-carotene [c] --> 2.00 * retinal [c]
BCO1",BCO1,Vitamin A metabolism,1.14.99.36,4.0
BDHm_neg,186.0,5.809398076871835e-05,2.2512784624916127,9.790244643479573e-05,BDHm,(R)-3-Hydroxybutanoate:NAD+ oxidoreductase,"1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * (R)-3-hydroxybutyrate [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * acetoacetate [m]
BDH1",BDH1,Butanoate metabolism,1.1.1.30,4.0
BDHm_pos,187.0,4.775116665910044e-05,2.0409447390620628,8.141754649366851e-05,BDHm,(R)-3-Hydroxybutanoate:NAD+ oxidoreductase,"1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * (R)-3-hydroxybutyrate [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * acetoacetate [m]
BDH1",BDH1,Butanoate metabolism,1.1.1.30,4.0
BDMT_L_pos,196.0,7.4678435688707155e-06,4.180818494362918,1.493111545511586e-05,BDMT_L,GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (liver),"0.10 * N,N'-Diacetylchitobiosyldiphosphodolichol, human liver homolog [c] + 1.00 * GDP-alpha-D-mannose(2-) [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human liver homolog [c]
ALG1",ALG1,N-glycan synthesis,2.4.1.142,0.0
BDMT_U_pos,196.0,7.4678435688707155e-06,4.180818494362918,1.493111545511586e-05,BDMT_U,GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (uterus),"1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * N,N'-Diacetylchitobiosyldiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human uterine homolog [c]
ALG1",ALG1,N-glycan synthesis,2.4.1.142,0.0
BHMT_pos,196.0,7.4678435688707155e-06,4.5143805344454755,1.493111545511586e-05,BHMT,betaine-homocysteine S-methyltransferase,"1.00 * L-homocysteine [c] + 1.00 * glycine betaine [c] --> 1.00 * N,N-dimethylglycine [c] + 1.00 * L-methionine [c]
BHMT; BHMT2",BHMT; BHMT2,"Glycine, serine, alanine and threonine metabolism",2.1.1.5,4.0
BILIRED_pos,196.0,7.4678435688707155e-06,4.365184608007243,1.493111545511586e-05,BILIRED,Nad(p)h biliverdin reductase,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * biliverdin(2-) [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * bilirubin(2-) [c]
BLVRA; BLVRB",BLVRA; BLVRB,Heme degradation,1.3.1.24,0.0
BPNT2_pos,196.0,7.4678435688707155e-06,3.545487792325887,1.493111545511586e-05,BPNT2,"3',5'-bisphosphate nucleotidase (paps)","1.00 * Water [c] + 1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 5'-adenylyl sulfate(2-) [c]
BPNT1",BPNT1,Nucleotide interconversion,3.1.3.7,4.0
BPNT_pos,196.0,7.4678435688707155e-06,3.7779357503593944,1.493111545511586e-05,BPNT,"3',5'-bisphosphate nucleotidase","1.00 * Water [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * AMP [c]
BPNT1",BPNT1,Nucleotide interconversion,3.1.3.7,4.0
BTND1_pos,163.0,0.0030403818975488573,1.484244921674014,0.004267248507689974,BTND1,biotinidase (biotin),"1.00 * Water [c] + 1.00 * Biocytin [c] --> 1.00 * L-lysinium(1+) [c] + 1.00 * Biotin [c]
BTD",BTD,Biotin metabolism,3.5.1.12,4.0
BTND1n_pos,163.0,0.0030403818975488573,1.4864282478260302,0.004267248507689974,BTND1n,"biotinidase (biotin), nuclear","1.00 * Biocytin [n] + 1.00 * Water [n] --> 1.00 * Biotin [n] + 1.00 * L-lysinium(1+) [n]
BTD",BTD,Biotin metabolism,3.5.1.12,4.0
BTNDe_pos,107.0,0.6961259862240039,0.5926940386943621,0.7071687312620829,BTNDe,"biotinidase (biotin), extracellular","1.00 * Water [e] + 1.00 * Biocytin [e] --> 1.00 * L-lysinium(1+) [e] + 1.00 * Biotin [e]
BTD",BTD,Biotin metabolism,3.5.1.12,4.0
BTNDm_pos,184.0,8.546788222763506e-05,1.762838685988081,0.00013988379020569086,BTNDm,"biotinidase (biotin), mitochondrial","1.00 * Water [m] + 1.00 * Biocytin [m] --> 1.00 * L-lysinium(1+) [m] + 1.00 * Biotin [m]
BTD",BTD,Biotin metabolism,3.5.1.12,4.0
BUP2_pos,196.0,7.4678435688707155e-06,4.2959807575987,1.493111545511586e-05,BUP2,beta-ureidopropionase (D-3-amino-isobutanoate forming),"1.00 * Water [c] + 2.00 * proton [c] + 1.00 * 3-Ureidoisobutyrate [c] --> 1.00 * Ammonium [c] + 1.00 * carbon dioxide [c] + 1.00 * D-3-Amino-isobutanoate [c]
UPB1",UPB1,Pyrimidine catabolism,3.5.1.6,4.0
B_MANNASEly_pos,196.0,7.4678435688707155e-06,4.21621548558952,1.493111545511586e-05,B_MANNASEly,"beta-mannosidase, lysosomal","1.00 * Water [l] + 1.00 * beta-1,4-mannose-N-acetylglucosamine [l] --> 1.00 * D-Mannose [l] + 1.00 * N-acetyl-D-glucosamine [l]
MANBA",MANBA,N-glycan degradation,3.2.1.25,0.0
C14STRr_pos,192.0,1.7198778847630155e-05,2.862243368875881,3.146053992327124e-05,C14STRr,C-14 sterol reductase,"1.00 * proton [r] + 1.00 * 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] --> 1.00 * 14-demethyllanosterol [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r]
TM7SF2",TM7SF2,Cholesterol metabolism,1.3.1.70,4.0
C160CPT1_pos,65.0,0.13535877970324323,-0.5577771346176883,0.15400863073011403,C160CPT1,production of Palmitoylcarnitine,"1.00 * L-Carnitine [c] + 1.00 * Palmitoyl-CoA (n-C16:0CoA) [c] --> 1.00 * Coenzyme A [c] + 1.00 * L-palmitoylcarnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
C160CPT2_pos,196.0,7.4678435688707155e-06,3.0303605690725255,1.493111545511586e-05,C160CPT2,C160 transport into the mitochondria,"1.00 * Coenzyme A [m] + 1.00 * L-palmitoylcarnitine [m] --> 1.00 * L-Carnitine [m] + 1.00 * Palmitoyl-CoA (n-C16:0CoA) [m]
CPT1A; CPT2",CPT1A; CPT2,Fatty acid oxidation,2.3.1.21,4.0
C161CPT12_pos,196.0,7.4678435688707155e-06,2.1824781694347166,1.493111545511586e-05,C161CPT12,carnitine O-palmitoyltransferase,"1.00 * L-Carnitine [c] + 1.00 * trans-Hexadec-2-enoyl-CoA [c] --> 1.00 * Coenzyme A [c] + 1.00 * trans-Hexadec-2-enoyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
C161CPT1_pos,184.0,8.546788222763506e-05,1.865308753013204,0.00013988379020569086,C161CPT1,production of palmitoleoylcarnitine,"1.00 * L-Carnitine [c] + 1.00 * Hexadecenoyl-CoA (n-C16:1CoA) [c] --> 1.00 * Coenzyme A [c] + 1.00 * Hexadecenoyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
C161CPT22_pos,196.0,7.4678435688707155e-06,2.1824781694347166,1.493111545511586e-05,C161CPT22,C161 transport into the mitochondria,"1.00 * Coenzyme A [m] + 1.00 * trans-Hexadec-2-enoyl carnitine [m] --> 1.00 * L-Carnitine [m] + 1.00 * trans-Hexadec-2-enoyl-CoA [m]
CPT2",CPT2,Fatty acid oxidation,2.3.1.21,4.0
C180CPT1_pos,183.0,0.00010335443679223984,1.5960997183331505,0.00016852500777007255,C180CPT1,production of stearoylcarnitine,"1.00 * L-Carnitine [c] + 1.00 * Stearoyl-CoA (n-C18:0CoA) [c] --> 1.00 * Coenzyme A [c] + 1.00 * stearoylcarnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
C180CPT2_pos,183.0,0.00010335443679223984,1.5960997183331505,0.00016852500777007255,C180CPT2,carnitine O-stearoyl transferase,"1.00 * Coenzyme A [m] + 1.00 * stearoylcarnitine [m] --> 1.00 * L-Carnitine [m] + 1.00 * Stearoyl-CoA (n-C18:0CoA) [m]
CPT2",CPT2,Fatty acid oxidation,2.3.1.21,4.0
C181CPT1_pos,109.0,0.6294858543167832,0.766930094579809,0.6417670673321723,C181CPT1,transport of Octadecenoyl-CoA into mitochondrial matrix,"1.00 * L-Carnitine [c] + 1.00 * Octadecenoyl-CoA (n-C18:1CoA) [c] --> 1.00 * Coenzyme A [c] + 1.00 * octadecenoyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
C204CPT1_pos,196.0,7.4678435688707155e-06,2.7664389249337282,1.493111545511586e-05,C204CPT1,carnitine C20:4 transferase,"1.00 * L-Carnitine [c] + 1.00 * arachidonoyl-CoA(4-) [c] --> 1.00 * Coenzyme A [c] + 1.00 * C20:4 carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
C226CPT1_pos,196.0,7.4678435688707155e-06,2.3333610348530858,1.493111545511586e-05,C226CPT1,carnitine C22:6 transferase,"1.00 * L-Carnitine [c] + 1.00 * cervonyl coenzyme A [c] --> 1.00 * Coenzyme A [c] + 1.00 * cervonyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
CAATPS_pos,174.0,0.0005223025411715536,2.0272357129612,0.0007961914116528794,CAATPS,Ca ATPase,"1.00 * Water [c] + 1.00 * ATP [c] + 1.00 * calcium(2+) [c] --> 1.00 * ADP [c] + 1.00 * hydrogenphosphate [c] + 1.00 * proton [e] + 1.00 * calcium(2+) [e]
ATP2B1; ATP2B2; ATP2B3; ATP2B4",ATP2B1; ATP2B2; ATP2B3; ATP2B4,"Transport, extracellular",3.6.3.6,4.0
CATm_pos,168.0,0.001406256754328124,1.5930679046979759,0.0020232751364033714,CATm,catalase,"2.00 * Hydrogen peroxide [m] --> 1.00 * O2 [m] + 2.00 * Water [m]
CAT",CAT,ROS detoxification,1.11.1.6,4.0
CATp_pos,196.0,7.4678435688707155e-06,2.5038363601319005,1.493111545511586e-05,CATp,"catalase A, peroxisomal","2.00 * Hydrogen peroxide [x] --> 1.00 * O2 [x] + 2.00 * Water [x]
CAT",CAT,Miscellaneous,1.11.1.6,0.0
CBPSam_pos,196.0,7.4678435688707155e-06,3.818130864097066,1.493111545511586e-05,CBPSam,carbamoyl-phosphate synthase (ammonia) (mitochondria,"2.00 * ATP [m] + 1.00 * Bicarbonate [m] + 1.00 * Ammonium [m] --> 2.00 * proton [m] + 2.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * Carbamoyl phosphate [m]
CPS1",CPS1,Glutamate metabolism,6.3.4.16,4.0
CBR2_pos,53.0,0.04088722927074104,-1.0584354984671909,0.051419981054385916,CBR2,Carbonyl reductase [NADPH] 1,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * prostaglandin E2(1-) [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * prostaglandin F2alpha(1-) [c]
CBR1",CBR1,Eicosanoid metabolism,1.1.1.197,4.0
CDIPTr_neg,196.0,7.4678435688707155e-06,3.2941887812729624,1.493111545511586e-05,CDIPTr,phosphatidylinositol synthase (Homo sapiens),"1.00 * CDP-diacylglycerol(2-) [c] + 1.00 * myo-inositol [c] --> 1.00 * proton [c] + 1.00 * CMP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c]
CDIPT",CDIPT,Glycerophospholipid metabolism,2.7.8.11,4.0
CDIPTr_pos,192.0,1.7382285453626134e-05,3.5929438263743263,3.146053992327124e-05,CDIPTr,phosphatidylinositol synthase (Homo sapiens),"1.00 * CDP-diacylglycerol(2-) [c] + 1.00 * myo-inositol [c] --> 1.00 * proton [c] + 1.00 * CMP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [c]
CDIPT",CDIPT,Glycerophospholipid metabolism,2.7.8.11,4.0
CDS_pos,192.0,1.7382285453626134e-05,3.5929438263743285,3.146053992327124e-05,CDS,phosphatidate cytidylyltransferase,"1.00 * proton [c] + 1.00 * phosphatidate(2-) [c] + 1.00 * CTP [c] --> 1.00 * Diphosphate [c] + 1.00 * CDP-diacylglycerol(2-) [c]
CDS1; CDS2",CDS1; CDS2,Glycerophospholipid metabolism,2.7.7.41,4.0
CDSm_pos,196.0,7.4678435688707155e-06,3.5653321061325607,1.493111545511586e-05,CDSm,phosphatidate cytidylyltransferase,"1.00 * proton [m] + 1.00 * CTP [m] + 1.00 * phosphatidate(2-) [m] --> 1.00 * Diphosphate [m] + 1.00 * CDP-diacylglycerol(2-) [m]
CDS1; CDS2",CDS1; CDS2,Glycerophospholipid metabolism,2.7.7.41,4.0
CERK_pos,196.0,7.4678435688707155e-06,4.378083524813303,1.493111545511586e-05,CERK,Ceramide kinase,"1.00 * ATP [c] + 1.00 * N-acylsphingosine [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * ceramide 1-phosphate(2-) [c]
CERK",CERK,Sphingolipid metabolism,2.7.1.138,4.0
CHAT_neg,91.0,0.35311123450600557,-0.37796447300949526,0.3828253251109093,CHAT,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * Choline [c] --> 1.00 * Coenzyme A [c] + 1.00 * acetylcholine [c]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHAT_pos,91.0,0.35311123450600557,-0.37796447300949526,0.3828253251109093,CHAT,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * Choline [c] --> 1.00 * Coenzyme A [c] + 1.00 * acetylcholine [c]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHATn_neg,91.0,0.35311123450600557,-0.37796447300949526,0.3828253251109093,CHATn,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [n] + 1.00 * Choline [n] --> 1.00 * acetylcholine [n] + 1.00 * Coenzyme A [n]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHATn_pos,91.0,0.35311123450600557,-0.37796447300949526,0.3828253251109093,CHATn,Choline O-acetyltransferase,"1.00 * Acetyl-CoA [n] + 1.00 * Choline [n] --> 1.00 * acetylcholine [n] + 1.00 * Coenzyme A [n]
CHAT",CHAT,Glycerophospholipid metabolism,2.3.1.6,4.0
CHLPCTD_pos,184.0,8.546788222763506e-05,2.538360472138201,0.00013988379020569086,CHLPCTD,choline phosphate cytididyltransferase,"1.00 * proton [c] + 1.00 * CTP [c] + 1.00 * choline phosphate(1-) [c] --> 1.00 * Diphosphate [c] + 1.00 * CDPcholine [c]
PCYT1A; PCYT1B",PCYT1A; PCYT1B,Glycerophospholipid metabolism,2.7.7.15,4.0
CHLP_pos,177.0,0.00030988550754250263,1.9803658184418718,0.00048171635775050623,CHLP,choline phosphate phosphatase,"1.00 * Water [c] + 1.00 * choline phosphate(1-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Choline [c]
PHOSPHO1",PHOSPHO1,Glycerophospholipid metabolism,2.7.7.15,0.0
CHOLD2m_pos,192.0,1.7382285453626134e-05,2.629830326650977,3.146053992327124e-05,CHOLD2m,"choline dehydrogenase (FAD acceptor), mitochondrial","1.00 * Flavin adenine dinucleotide oxidized [m] + 1.00 * Choline [m] --> 1.00 * Flavin adenine dinucleotide reduced [m] + 1.00 * betaine aldehyde [m]
CHDH",CHDH,"Glycine, serine, alanine and threonine metabolism",1.1.99.1,4.0
CHSTEROLSULT_pos,196.0,7.4678435688707155e-06,3.848020884572171,1.493111545511586e-05,CHSTEROLSULT,steroid sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * cholesterol [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * cholesterol sulfate [c]
SULT1A1; SULT2B1",SULT1A1; SULT2B1,Steroid metabolism,2.8.2.2,4.0
CHTNASEe_pos,77.0,0.07946384876342605,-0.6965278204273293,0.09349024858117777,CHTNASEe,"chitinase, extracellular","2.00 * Water [e] + 1.00 * chitin [e] --> 3.00 * N-acetyl-D-glucosamine [e]
CHIL5",CHIL5,Aminosugar metabolism,3.2.1.14,4.0
CITL_pos,142.0,0.045638215804428575,0.8908315188856528,0.05670702408874405,CITL,Citrate lyase,"1.00 * Citrate [c] --> 1.00 * acetate [c] + 1.00 * Oxaloacetate [c]
CLYBL",CLYBL,Other,4.1.3.6,0.0
CK_pos,179.0,0.0002166312370127422,1.9362557233665172,0.0003428726048381953,CK,ATP Creatine kinase,"1.00 * ATP [m] + 1.00 * creatine [m] --> 1.00 * ADP [m] + 1.00 * N-phosphocreatinate(2-) [m]
CKMT1; CKMT2",CKMT1; CKMT2,Urea cycle,2.7.3.2,4.0
CKc_neg,179.0,0.0002166312370127422,1.9362557233665172,0.0003428726048381953,CKc,ATP Creatine kinase (c),"1.00 * ATP [c] + 1.00 * creatine [c] --> 1.00 * ADP [c] + 1.00 * N-phosphocreatinate(2-) [c]
CKB; CKM",CKB; CKM,Urea cycle,2.7.3.2,4.0
CORE2GTg_pos,196.0,7.4678435688707155e-06,4.029653303497871,1.493111545511586e-05,CORE2GTg,"Core 2 acetylglucosaminyltransferase, Golgi apparatus","1.00 * T antigen (core 1) [g] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 2 [g]
GCNT1; GCNT3; GCNT4",GCNT1; GCNT3; GCNT4,O-glycan synthesis,2.4.1.102,0.0
CORE3GTg_pos,196.0,7.4678435688707155e-06,3.924509628461317,1.493111545511586e-05,CORE3GTg,"Core 3 beta-GlcNAc-transferase, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 3 [g]
B3GNT6",B3GNT6,O-glycan synthesis,2.4.1.147,0.0
CORE4GTg_pos,196.0,7.4678435688707155e-06,3.924509628461317,1.493111545511586e-05,CORE4GTg,"Core 4 beta6-GalNAc-transferase, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Core 3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 4 [g]
GCNT3",GCNT3,O-glycan synthesis,2.4.1.148,0.0
CORE6GTg_pos,196.0,7.4678435688707155e-06,3.8533954288769396,1.493111545511586e-05,CORE6GTg,"Core 6 beta-GlcNAc-transferase A, Golgi apparatus","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Core 6 [g]
GCNT1",GCNT1,O-glycan synthesis,2.4.1.102,0.0
CSNAT2m_pos,118.0,0.3702635725474709,0.8835062548900752,0.39864210579859566,CSNAT2m,"carnitine O-aceyltransferase, mitochondrial","1.00 * Coenzyme A [m] + 1.00 * propionyl-carnitine [m] --> 1.00 * Propanoyl-CoA [m] + 1.00 * L-Carnitine [m]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNAT2x_neg,114.0,0.47634772226738475,0.5982695432711894,0.5052782269974923,CSNAT2x,"carnitine dimethyl nonanoyl transferase, revsible, peroxisomal","1.00 * L-Carnitine [x] + 1.00 * 4,8 dimethylnonanoyl-CoA [x] --> 1.00 * Coenzyme A [x] + 1.00 * 4,8-dimethylnonanoyl carnitine [x]
CRAT; CROT",CRAT; CROT,Fatty acid oxidation,2.3.1.7,4.0
CSNAT2x_pos,160.0,0.004716530360235347,1.179703547268423,0.006374586450042889,CSNAT2x,"carnitine dimethyl nonanoyl transferase, revsible, peroxisomal","1.00 * L-Carnitine [x] + 1.00 * 4,8 dimethylnonanoyl-CoA [x] --> 1.00 * Coenzyme A [x] + 1.00 * 4,8-dimethylnonanoyl carnitine [x]
CRAT; CROT",CRAT; CROT,Fatty acid oxidation,2.3.1.7,4.0
CSNAT3x_pos,161.0,0.004082315868979593,1.4156570246937603,0.005625672416914493,CSNAT3x,"carnitine O-aceyltransferase, peroxisomal","1.00 * L-Carnitine [x] + 1.00 * Propanoyl-CoA [x] --> 1.00 * Coenzyme A [x] + 1.00 * propionyl-carnitine [x]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATm_pos,196.0,7.4678435688707155e-06,2.775003024446075,1.493111545511586e-05,CSNATm,"carnitine O-aceyltransferase, mitochondrial","1.00 * Coenzyme A [m] + 1.00 * O-acetylcarnitine [m] --> 1.00 * Acetyl-CoA [m] + 1.00 * L-Carnitine [m]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_neg,140.0,0.05654277060892085,0.9301934836011205,0.06722558748042792,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_pos,140.0,0.05654277060892085,0.9301934836011205,0.06722558748042792,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
