	Treg_Lymph_Treg7_L2
HSD11B1r_pos	2234.129425767975
HSD11B2r_neg	2234.129425767975
HSD11B2r_pos	2234.129425767975
HSD17B1_neg	6001.3264054562205
HSD17B1_pos	68424.91029647771
HSD17B2r_pos	72220.02354055947
HSD17B3r_pos	72842.66876654232
HSD17B42x_pos	93449.2037508179
HSD17B4x_pos	85340.80515293927
HSD17B7r_pos	6001.3264054562205
HSD17B8r_pos	7052.379264702684
HSD17B9r_pos	37414.65528718841
HSD3A1r_neg	3015.2540118406896
HSD3A1r_pos	3015.2540118406896
HSD3A2r_neg	3015.2540118406896
HSD3A2r_pos	3015.2540118406896
HSD3B11_pos	79310.652162212
HSD3B11r_pos	72230.6251237418
HSD3B12r_pos	72220.02354055953
HSD3B13_pos	0.0
HSD3B13r_pos	72230.62512374186
HSD3B2r_pos	37414.65528718841
HSD3B3r_pos	37434.7357346307
HSD3B7P_pos	3015.2540118406896
HSPASEly_pos	424.26986352020253
HSPGt_pos	0.0
HSPGtly_pos	424.26986352020253
HTAXOLte_neg	7.612791577667507
HTAXOLte_pos	0.0
HTDCACBP_neg	0.0
HTDCACBP_pos	21983.762882205032
HTDCRNe_pos	21983.762882205014
HXANtl_neg	0.0
HXANtl_pos	0.0
HXANtx_pos	13867.922824690546
HXPRT_pos	6801.9535596901405
HYPOE_pos	4864.949088311595
HYPTROX_pos	59635.318771970065
HYPTROXe_pos	62048.668255519966
HYXNt_neg	6771.926220060802
HYXNt_pos	6.396047046426249
Htg_neg	0.0
Htg_pos	5986.056997217134
Htm_pos	1621.1279958082446
Htr_neg	5804.050448877529
Htr_pos	5806.231193670488
Htx_neg	2850.0
Htx_pos	4807.8804164780995
ICDHxm_pos	3444.015784169814
ICDHy_pos	8176.218000549004
ICDHyp_pos	18315.65263697418
ICDHyrm_neg	2850.0
ICDHyrm_pos	19923.32769329809
IDHPOXOX2b_pos	11.547680328545066
IDHPOXOX3_pos	12.453301822635536
IDHPOXOX4_pos	11.547680328545068
IDHPOXOXb_pos	12.453301822635538
IDOAASE1ly_pos	424.2698635202025
IDOAASE2ly_pos	424.2698635202025
IDOAASE3ly_pos	424.26986352020253
IDOAASE4ly_pos	120.46451076829442
IDOURte_neg	548.774313397464
IDOURte_pos	0.0
IDOURtly_neg	548.774313397464
IDOURtly_pos	0.0
IDPtn_neg	6783.537915008277
IDPtn_pos	6783.537915008277
ILEATB0tc_pos	1789.6863148169014
ILELAT1tc_pos	297.5598242101555
ILEPHELAT2tc_pos	301.871517635833
ILETA_neg	8235.900788984607
ILETA_pos	6035.15279131721
ILETAm_neg	6035.15279131721
ILETAm_pos	23670.050821352506
ILEt4_pos	1389.2994552624398
ILEt5m_neg	6035.15279131721
ILEt5m_pos	23670.050821352506
ILEtec_neg	547.4448783675449
ILEtec_pos	581.3771053082087
IMACTD_m_pos	0.0
IMACTD_pos	0.0
IMPC_neg	16832.004291670222
IMPC_pos	18046.11231046493
IMPD_pos	6294.569821546339
INOSTO_pos	13382.171643773288
INSK_pos	5592.508073916169
INSKm_pos	0.0
INSTt2r_neg	1609.4696713980247
INSTt2r_pos	1607.332970205011
INSTt4_2_neg	1217.9018034758058
INSTt4_2_pos	1334.3107073842752
INSTt4_neg	1334.3107073842752
INSTt4_pos	1217.9018034758058
INSt4_pos	501.36803362890294
INSt5le_pos	1564.5679192276075
INSt_neg	501.36803362890294
INSt_pos	1206.9032774377024
INStl_neg	0.0
INStl_pos	0.0
INStm_neg	0.0
INStm_pos	0.0
IPDDI_neg	0.0
IPDDI_pos	109880.46596658717
IPDDIx_neg	0.0
IPDDIx_pos	112146.86449025181
IPDPtr_neg	0.0
IPDPtr_pos	0.0
IPDPtx_neg	75353.24299802425
IPDPtx_pos	27549.766707490566
ITCOAL1m_neg	2850.0
ITCOAL1m_pos	2850.0
ITCOALm_neg	2850.0
ITCOALm_pos	2850.0
ITPtn_neg	6783.537915008277
ITPtn_pos	6783.537915008277
IVCOAACBP_pos	15152.476359118553
IVCRNe_pos	15152.476359118553
IZPN_pos	20742.889142680808
It_neg	1736.2628860944067
It_pos	1476.5483515478927
KAS8_pos	13324.846901419483
KCC2t_neg	774.6413595838815
KCC2t_pos	745.6110304729739
KCCt_neg	628.8466039500015
KCCt_pos	628.8466039500015
KDNH_pos	10920.1744240087
KHK2_pos	24929.432245799602
KHK3_pos	8.778072087290711
KHK_pos	8517.42111860762
KHte_neg	1562.1935216515094
KHte_pos	1551.9481140021912
KSII_CORE2t_pos	10300.79780742926
KSII_CORE2tly_pos	10495.383625116243
KSII_CORE4t_pos	10260.017295204165
KSII_CORE4tly_pos	10376.451392767818
KSIt_pos	14640.46812169986
KSItly_pos	16145.984816584067
KYN3OX_pos	14.560183191398037
KYNAKGAT_pos	2850.0
KYNATESYN_pos	2850.0
KYN_pos	12.916526107373958
Kt3g_neg	0.0
Kt3g_pos	0.0
LACLt_pos	2850.0
LACZe_pos	8824.064492552818
LACZly_pos	0.0
LALDO2x_pos	1650.7757207422583
LALDO_neg	1827.3556161625
LALDO_pos	4298.0947939433845
LAPCOAe_pos	12.043270525920901
LAPCOAl_pos	9433.134562308265
LCADi_D_pos	4002.673790839246
LCADi_Dm_pos	0.0
LCADi_pos	4039.2432826837266
LCADim_pos	0.0
LCAT1e_pos	21405.95024917647
LCTStg_pos	8721.566170986933
LCTStl_pos	0.0
LCYSTAT_neg	0.0
LCYSTAT_pos	21919.264781627044
LCYSTATm_neg	0.0
LCYSTATm_pos	0.0
LCYSTCBOXL_pos	19341.51329229735
LDH_D_neg	6455.608761295548
LDH_D_pos	2574.6746893636255
LDH_L_neg	5563.4525620887525
LDH_L_pos	4038.670333404551
LDH_Lm_neg	0.0
LDH_Lm_pos	0.0
LEUATB0tc_pos	1789.6863148169014
LEUGLYHYc_neg	0.0
LEUGLYHYc_pos	13076.118088342471
LEUGLYPEPT1tc_pos	13076.118088342473
LEUKTRA4t_neg	2876.266941690062
LEUKTRA4t_pos	2876.266941690062
LEUKTRA4tr_neg	0.0
LEUKTRA4tr_pos	21232.796854119486
LEUKTRB4t_neg	2876.266941690062
LEUKTRB4t_pos	2876.266941690062
LEUKTRB4tr_neg	0.0
LEUKTRB4tr_pos	0.0
LEUKTRC4t_neg	2207.9147646269444
LEUKTRC4t_pos	2226.6488828493143
LEUKTRD4t_neg	2876.266941690062
LEUKTRD4t_pos	2876.266941690062
LEUKTRD4tr_neg	21232.796854119486
LEUKTRD4tr_pos	0.0
LEUKTRE4t_neg	3044.4309787035745
LEUKTRE4t_pos	3044.4309787035745
LEUKTRF4t_neg	2876.266941690062
LEUKTRF4t_pos	2876.266941690062
LEULEULAPc_neg	0.0
LEULEULAPc_pos	12483.117280890334
LEULEUPEPT1tc_pos	12483.117280890334
LEUPHELAT2tc_neg	301.871517635833
LEUPHELAT2tc_pos	301.871517635833
LEUTA_neg	8229.4360582423
LEUTA_pos	6035.15279131721
LEUTAm_neg	6035.15279131721
LEUTAm_pos	20431.639723098575
LEUt4_pos	550.0502282543628
LEUt5m_neg	6035.15279131721
LEUt5m_pos	20431.639723098575
LEUtec_neg	547.4448783675449
LEUtec_pos	547.4448783675449
LEUyLAThtc_pos	869.0011403500578
LFORKYNHYD_pos	12.916526107373958
LGNCCOAtcx_pos	6418.5802474757
LGNCCOAtx_neg	6418.5802474757
LGNCCOAtx_pos	41.98191528189561
LGNCCPT1_pos	0.0
LGNCCPT2_pos	0.0
LGNCCRNt_pos	0.0
LGNCt_neg	1639.2301291150318
LGNCt_pos	1522.8212252065623
LGTHL_pos	1827.3556161625
LIMNENte_neg	0.0
LIMNENte_pos	7.612791577667507
LINKDEG1ly_pos	424.26986352020253
LINKDEG2ly_pos	222.26685691831295
LINKDEG3ly_pos	251.6414954018634
LINKDEG4ly_pos	178.25464723843487
LINOFATPtc_pos	1600.1560467879658
LIPOti_pos	0.0
LNELDCCPT1_pos	39935.417049660195
LNELDCCPT2_pos	39935.417049660195
LNELDCCRNt_pos	39935.417049660195
LNELDCt_neg	12917.006371218065
LNELDCt_pos	30.19522695732796
LNLCCPT1_pos	19.542107835579714
LNLCCPT2_pos	19.542107835579714
LNLCCRNt_pos	19.542107835579714
LNLCt_neg	1600.1560467879658
LNLCt_pos	5325.03901015677
LNLNCACPT1_pos	50.81256851366998
LNLNCACPT2_pos	50.81256851366998
LNLNCACRNt_pos	50.81256851366998
LNLNCAt_neg	0.0
LNLNCAt_pos	5321.084897337119
LNLNCGCPT1_pos	230.7673414766411
LNLNCGCPT2_pos	230.7673414766411
LNLNCGCRNt_pos	230.7673414766411
LNLNCGt_neg	62.825865006377825
LNLNCGt_pos	5325.03901015677
LNS14DM_pos	0.0
LNSTLSr_pos	109880.46596658707
LPASE_pos	14420.486241297662
LPCHOLt_neg	0.0
LPCHOLt_pos	15601.228022826359
LPCOXp_pos	73.09669298751585
LPS2_pos	8158.693794672287
LPS2e_pos	10492.984641079873
LPS3_pos	10107.84011668091
LPS3e_pos	5914.278507963893
LPS4e_pos	22927.606884530145
LPS_pos	7519.001699932625
LPSe_pos	9673.797919239149
LRAT1_pos	16123.467197703643
LRAT2_pos	16123.467197703643
LRAT_pos	16118.494427024938
LS3_neg	0.0
LS3_pos	0.0
LSTO1r_pos	109880.46596658725
LSTO2r_pos	109880.46596658722
LTA4H_pos	3904.011778774453
LTC4CP_neg	3131.1591357953066
LTC4CP_pos	3131.1591357953066
LTC4Sr_pos	21232.796854119486
LTD4DP_neg	3131.1591357953066
LTD4DP_pos	3131.1591357953066
LTDCL_pos	0.0
LYSATB0tc_pos	1938.2147975930322
LYSMTF1n_pos	0.0
LYSMTF2n_pos	0.0
LYSMTF3n_pos	0.0
LYSOXp_pos	73.09669298751585
LYSt4_pos	788.97057485496
LYStiDF_pos	558.3924225989915
LYStip_pos	73.09669298751585
LYStm_neg	3521.127995808243
LYStm_pos	2850.0
LYStn_neg	13500.136076199717
LYStn_pos	0.0
L_LACDcm_pos	6383.409969563255
L_LACt2r_neg	1334.622141915335
L_LACt2r_pos	1334.622141915335
L_LACt4r_neg	1514.3452379385485
L_LACt4r_pos	1516.4819391315618
M1316Mg_pos	23320.763253538607
M13N2Tg_pos	23320.763253538607
M13N4Tg_pos	1236.1518338264684
M14NTg_pos	23320.763253538607
M16N4Tg_pos	1236.1518338264684
M16N6Tg_pos	1236.1518338264684
M16NTg_pos	23320.763253538596
M4ATAer_pos	0.0
M4BET2er_pos	0.0
M4BTAer_pos	59.58753467744213
M4CET3er_pos	59.587534677442136
M4MPDOL_Lter_pos	23320.763253538607
M4MPDOL_Uter_pos	23320.763253538607
M7MASNBterg_pos	23320.763253538604
M8MASNterg_pos	23321.59691120475
MACACI_pos	65462.04905831454
MACOXO_pos	17149.691043962313
MAGt_neg	13160.402186177109
MAGt_pos	8802.42358766188
MALSO3tm_neg	2850.0
MALSO3tm_pos	2850.0
MALSO4tm_neg	2850.0
MALSO4tm_pos	2850.0
MALTSULtm_neg	2850.0
MALTSULtm_pos	2850.0
MALT_pos	4372.540524048673
MALTe_pos	3789.6225632836336
MALTly_pos	0.0
MALTt1r_neg	0.0
MALTt1r_pos	4372.540524048674
MAL_Lte_neg	15345.739557708454
MAL_Lte_pos	7205.914779350247
MAL_Ltx_neg	0.0
MAL_Ltx_pos	16.425927319236795
MALtm_neg	2850.0
MALtm_pos	2850.0
MAN1PT2_pos	4854.3706176883115
MAN1_6B1er_pos	0.0
MAN1_7Ber_pos	0.0
MAN2_6B1er_pos	0.0
MAN2_7Cer_pos	0.0
MAN6PI_neg	10920.1744240087
MAN6PI_pos	6593.559143987974
MANt1r_neg	1204.461792926577
MANt1r_pos	1088.0528890181076
MANt4_neg	1088.0528890181076
MANt4_pos	1204.461792926577
MANter_pos	23320.763253538604
MANtg_pos	23321.59691120475
MANtly_pos	23768.649137943892
MAOLNOR_pos	0.0
MAOX_pos	54894.90204364046
MCCCrm_neg	27006.974280285478
MCCCrm_pos	20543.886188761557
MCD_pos	6621.280357631639
MCDm_pos	7010.34630974907
MCDp_pos	0.0
MCITS_pos	24837.45521165793
MCLACCYSR_pos	20159.31623396521
MCLOR_neg	20159.31623396522
MCLOR_pos	0.0
MCOATA_neg	0.0
MCOATA_pos	0.0
MCOATAm_neg	0.0
MCOATAm_pos	0.0
MCPST_pos	8.113472660222778
MDH_neg	9299.182555129551
MDH_pos	8437.849221708802
MDHm_neg	8088.195051133407
MDHm_pos	9347.48018625921
MDHx_neg	16.42592731923679
MDHx_pos	0.0
MDRPD_pos	16970.862588133583
ME1m_pos	7689.097543920984
ME2_pos	7205.794759851157
ME2m_pos	9589.097543920989
MECOALm_neg	2850.0
MECOALm_pos	2850.0
MECOAS1m_neg	2850.0
MECOAS1m_pos	2850.0
MELATN23DOX_pos	0.0
MELATNOX_pos	8493.765902851048
MEOHt2_neg	35932.168541598
MEOHt2_pos	7.0595685889493645
MEOHtly_neg	0.0
MEOHtly_pos	13310.587091277459
MEOHtr_neg	0.0
MEOHtr_pos	0.0
MEPIVESSte_pos	55596.52090396717
MERCPLACCYSt_pos	20159.31623396521
MESCOALm_pos	0.0
METATB0tc_pos	1789.6863148169014
METAT_pos	18802.941850825096
METLEUex_pos	431.5294695577402
METS_pos	12548.64684330642
METt4_pos	543.8546072710939
METtec_neg	543.8546072710939
METtec_pos	581.3771053082087
METyLATthc_pos	869.0011403500578
MEVK1c_pos	33158.73659826022
MEVK1x_pos	27549.766707490573
MG1er_pos	23320.763253538596
MG2er_pos	23320.763253538596
MG3er_pos	23320.763253538596
MGACONm_neg	0.0
MGACONm_pos	0.0
MGCHrm_neg	27006.974280285493
MGCHrm_pos	20543.886188761557
MGSA2_pos	7072.2923854619075
MGSA_pos	7072.669115870972
MHISOR_pos	17149.691043962313
MI13456PK_pos	0.0
MI13456Ptn_neg	0.0
MI13456Ptn_pos	0.0
MI1345PKn_pos	0.0
MI1345PP_pos	19129.314490988836
MI1346PKn_pos	0.0
MI1346Ptn_neg	0.0
MI1346Ptn_pos	0.0
MI134P4P_pos	20736.44334818231
MI134PK_pos	0.0
MI134PP_pos	19129.314490988836
MI13PP_pos	20736.44334818231
MI1456PKn_pos	0.0
MI145P6Kn_pos	0.0
MI145PK_pos	19129.314490988836
MI145PKn_pos	0.0
MI145PP_pos	11836.030812052144
MI14P4P_pos	10817.307131791751
MI14PP_pos	9996.68431476578
MI14Ptn_neg	20194.06572075565
MI14Ptn_pos	0.0
MI1PP_pos	5122.2195156882035
MI1PS_pos	7106.836162154814
MI1P_Dtn_neg	21218.27517226159
MI1P_Dtn_pos	0.0
MI3456PK_pos	0.0
MI34PP_pos	19129.314490988836
MI3PP_pos	19129.314490988836
MI4PP_pos	9996.68431476578
MICITDr_neg	0.0
MICITDr_pos	0.0
MINOHPtn_neg	0.0
MINOHPtn_pos	0.0
MLTG1_pos	0.0
MLTG1e_pos	49.00647352205218
MLTG1ly_pos	0.0
MM5ag_pos	23321.59691120475
MM5bg_pos	23320.763253538593
MM5cg_pos	23320.763253538596
MM6B1ag_pos	23320.763253538596
MM6B1bg_pos	23320.763253538596
MM6B2g_pos	23320.763253538596
MM6ag_pos	23369.9139963459
MM6bg_pos	23321.596911204742
MM7Ag_pos	23369.9139963459
MM7B1g_pos	23320.763253538596
MM7B2g_pos	23320.7632535386
MM7Cag_pos	23321.596911204746
MM7Cbg_pos	23321.596911204746
MM8Ag_pos	23321.596911204746
MM8Ber_pos	23320.7632535386
MM8Cg_pos	23321.596911204746
MMCD_pos	0.0
MMCDm_pos	7008.519814647009
MMCDp_pos	0.0
MMEm_neg	26112.39130944595
MMEm_pos	3800.0
MMMm_neg	18205.006549698777
MMMm_pos	25567.882892398262
MMSAD1m_pos	8848.280276286965
MMSAD3m_pos	19892.70057118084
MMTSADm_pos	3800.0
MOGAT_pos	8158.6937946722865
MTAP_pos	16970.86258813358
MTHFC_neg	10663.621111946895
MTHFC_pos	13539.314575002187
MTHFCm_neg	22916.68511894997
MTHFCm_pos	10663.66603625328
MTHFD2_neg	1590.9981087598408
MTHFD2_pos	1533.0359487952335
MTHFD2m_neg	3800.0
MTHFD2m_pos	3451.401103917992
MTHFD_neg	1533.0359487952335
MTHFD_pos	1590.9981087598408
MTHFDm_neg	3451.401103917992
MTHFDm_pos	3800.0
MTHFR3_pos	796.701985048514
MTHFTe_pos	1900.0
MTHGXLt_pos	6327.539764043605
MTRI_neg	0.0
MTRI_pos	16970.862588133583
N2M2NMASNt_pos	23320.763253538607
N2M2NMASNtly_pos	23375.530739936432
N3Tg_pos	10552.246254951033
N4Tg_pos	9221.805814955494
NABTNO_pos	0.0
NABTNOm_pos	0.0
NACASPAH_pos	17209.91019211276
NACASPtm_pos	17209.91019211276
NACDe_pos	1900.0
NACHEX10ly_pos	16148.472310539011
NACHEX11ly_pos	16148.472310539015
NACHEX12ly_pos	16148.472310539013
NACHEX13ly_pos	16148.472310539015
NACHEX14ly_pos	16148.472310539013
NACHEX15ly_pos	16148.472310539017
NACHEX16ly_pos	16148.472310539013
NACHEX17ly_pos	16148.472310539013
NACHEX18ly_pos	16148.47231053901
NACHEX19ly_pos	16148.47231053904
NACHEX1ly_pos	101.21146242030439
NACHEX20ly_pos	16148.472310539008
NACHEX21ly_pos	16145.98481658406
NACHEX22ly_pos	16145.98481658406
NACHEX23ly_pos	10502.380188007042
NACHEX24ly_pos	10613.769884611236
NACHEX25ly_pos	10606.609977839718
NACHEX26ly_pos	10382.89719359927
NACHEX27ly_pos	30197.956664874837
NACHEX2ly_pos	222.26685691831295
NACHEX3ly_pos	121.406560018764
NACHEX4ly_pos	99.44916621858994
NACHEX5ly_pos	99.44916621858991
NACHEX6ly_pos	152.783572636401
NACHEX7ly_pos	152.783572636401
NACHEX8ly_pos	179.32644953765958
NACHEX9ly_pos	179.32644953765956
NACHEXA10ly_pos	16145.98481658406
NACHEXA11ly_pos	16145.984816584058
NACHEXA12ly_pos	16145.984816584063
NACHEXA13ly_pos	16145.984816584056
NACHEXA14ly_pos	16145.984816584063
NACHEXA15ly_pos	16145.984816584061
NACHEXA16ly_pos	16145.984816584069
NACHEXA17ly_pos	16145.984816584061
NACHEXA18ly_pos	16145.984816584063
NACHEXA19ly_pos	16145.984816584063
NACHEXA1ly_pos	100.26941316983483
NACHEXA20ly_pos	10495.383625116241
NACHEXA21ly_pos	10606.609977839715
NACHEXA22ly_pos	10376.451392767818
NACHEXA2ly_pos	120.46451076829442
NACHEXA3ly_pos	99.32736391936525
NACHEXA4ly_pos	99.3273639193652
NACHEXA5ly_pos	152.66177033717636
NACHEXA6ly_pos	152.66177033717634
NACHEXA7ly_pos	178.2546472384349
NACHEXA8ly_pos	178.25464723843487
NACHEXA9ly_pos	16145.98481658406
NACHORCTL3le_pos	2439.4128743187016
NACUP_pos	1900.0
NADH2_u10m_pos	11851.713121463112
NADHtpu_pos	1900.0
NADHtru_pos	7052.379264702684
NADK_pos	0.0
NADN_pos	13043.054274342
NADNe_pos	4.943611356490078
NADPHtru_pos	5806.231193670488
NADPHtxu_pos	12011.245266018359
NADPN_pos	0.0
NADPNe_pos	4.943611356490078
NADPtru_pos	5806.231193670488
NADPtxu_pos	12011.245266018354
NADS2_pos	7811.6870500151535
NADtm_neg	0.0
NADtm_pos	0.0
NADtn_neg	0.0
NADtn_pos	11315.264108697442
NADtpu_pos	1900.0
NADtru_pos	7052.379264702684
NADtx_neg	4921.397471722698
NADtx_pos	5871.397471722698
NAGA2ly_pos	9332.613286714615
NAGAlby_pos	1200.021878833166
NAGAly_pos	14884.256540361679
NAGLCAly_pos	9332.613286714615
NAHCO3_HCLt_neg	884.6580573374812
NAHCO3_HCLt_pos	790.7653034275139
NAIt_neg	1476.5483515478927
NAIt_pos	1364.8486071498214
NAt3_1_neg	935.1594881078413
NAt3_1_pos	933.0227869148276
NAt3_1g_neg	0.0
NAt3_1g_pos	0.0
NAt5_neg	1473.6054213682878
NAt5_pos	1342.7654349328636
NAt_neg	342.8106498707116
NAt_pos	487.61054310484366
NAtx_neg	5861.108930460661
NAtx_pos	1272.217860921321
NBAHH_ir_pos	7603.14396567819
NCAMDe_pos	1900.0
NCAMUP_pos	1900.0
NCCt_pos	1278.6442342023304
NCKt_neg	1951.0089557846977
NCKt_pos	1951.0089557846977
NCNt_neg	1951.0089557846977
NCNt_pos	1951.0089557846977
NDP10ex_pos	7.907231250074869
NDP3ex_pos	7.7540285916805125
NDP6_pos	5621.197386992345
NDP7er_pos	17840.43647238357
NDP7ex_pos	24851.0803683292
NDP7g_pos	8721.566170986931
NDP8_pos	7431.619173215238
NDP8ex_pos	24887.521068267914
NDPK10_neg	6783.537915008277
NDPK10_pos	6783.537915008277
NDPK10m_neg	0.0
NDPK10m_pos	0.0
NDPK10n_neg	6783.537915008277
NDPK10n_pos	6783.537915008277
NDPK1_neg	847.0032365374285
NDPK1_pos	847.0032365374285
NDPK1m_neg	2850.0
NDPK1m_pos	2850.0
NDPK1n_neg	1255.2342790332898
NDPK1n_pos	1255.2342790332898
NDPK2_neg	783.7922224074695
NDPK2_pos	783.7922224074695
NDPK2m_neg	17543.02438734227
NDPK2m_pos	0.0
NDPK2n_neg	1255.2342790332898
NDPK2n_pos	1255.2342790332898
NDPK3_neg	847.0032365374284
NDPK3_pos	847.0032365374285
NDPK3m_neg	0.0
NDPK3m_pos	19887.485256208565
NDPK3n_neg	1255.2342790332898
NDPK3n_pos	1255.2342790332898
NDPK4_neg	1797.0032365374286
NDPK4_pos	1761.0629262653797
NDPK4m_pos	15425.751699639106
NDPK4n_neg	2205.2342790332896
NDPK4n_pos	2205.2342790332896
NDPK5_neg	847.0032365374285
NDPK5_pos	847.0032365374285
NDPK5m_pos	5415.538053597806
NDPK5n_neg	1255.2342790332898
NDPK5n_pos	1255.2342790332898
NDPK6_neg	768.7477372339099
NDPK6_pos	1053.0861911687105
NDPK6m_neg	3076.9787797297713
NDPK6m_pos	8885.55947958082
NDPK6n_neg	0.0
NDPK6n_pos	17888.830403547927
NDPK7_neg	847.0032365374284
NDPK7_pos	847.0032365374285
NDPK7m_pos	36516.311684883636
NDPK7n_neg	1255.2342790332898
NDPK7n_pos	1255.2342790332898
NDPK8_neg	847.0032365374285
NDPK8_pos	811.0629262653797
NDPK8m_pos	14552.021318556857
NDPK8n_neg	1255.2342790332898
NDPK8n_pos	1255.2342790332898
NDPK9_neg	1089.0265014407591
NDPK9_pos	1089.0265014407591
NDPK9m_neg	0.0
NDPK9m_pos	0.0
NDPK9n_neg	6783.537915008277
NDPK9n_pos	6783.537915008277
NH4t3r_neg	1552.2877903534088
NH4t3r_pos	1562.5331980027272
NH4tn_neg	14547.65658910457
NH4tn_pos	0.0
NH4tp_neg	11681.980213361854
NH4tp_pos	0.0
NICRNS_pos	5592.5080739161685
NICRNTtn_neg	0.0
NICRNTtn_pos	16206.781637991162
NIFEDIPINEte_neg	0.0
NIFEDIPINEte_pos	0.0
NKCC2t_neg	745.6110304729739
NKCC2t_pos	876.4510169083981
NKCCt_neg	745.2713541217563
NKCCt_pos	876.1113405571805
NMNATm_pos	0.0
NMNATn_pos	11315.264108697442
NMNATr_neg	7811.6870500151535
NMNATr_pos	13043.054274342
NMNS_pos	14611.184875594918
NMNtn_neg	0.0
NMNtn_pos	11315.264108697442
NMPTRCOX_pos	0.0
NNATm_pos	0.0
NNATn_pos	16206.781637991162
NNATr_pos	6275.267200174773
NNMT_pos	59.77242632199025
NODe_neg	1900.0
NODe_pos	1900.0
NORANMT_pos	48260.28193679196
NOS1_pos	2646.876290913373
NOS2_pos	2646.876290913373
NOt_neg	1900.0
NOt_pos	1900.0
NP1_pos	6517.123531937921
NPTHLte_neg	0.0
NPTHLte_pos	7.519500784722643
NRPPHRSFt_pos	103575.98886956231
NRPPHRSULT_pos	103575.98886956231
NRPPHRVESSEC_pos	5128.554961116533
NRPPHRt4_2_r_neg	1563.5121696350525
NRPPHRt4_2_r_pos	1823.2267041815662
NRPPHRtu_neg	1823.2267041815662
NRPPHRtu_pos	1563.5121696350525
NRVNCCOAtx_neg	6418.5802474757
NRVNCCOAtx_pos	40.62999581570473
NRVNCCOAtxc_pos	6418.5802474757
NRVNCCPT1_pos	0.0
NRVNCCPT2_pos	0.0
NRVNCCRNt_pos	0.0
NRVNCt_neg	1639.2301291150318
NRVNCt_pos	1522.8212252065623
NS26T2g_pos	274.51640021139997
NS26Tg_pos	473.0526768730941
NT5C_pos	5592.508073916168
NTD10_pos	6520.101512272601
NTD11_pos	5584.128566017905
NTD12_pos	0.0
NTD1_pos	5628.518425174085
NTD1m_pos	4465.048870181525
NTD2_pos	5581.547244973754
NTD2e_pos	16170.298656348115
NTD2l_pos	0.0
NTD2m_pos	17543.024387342266
NTD3_pos	5593.213827235736
NTD3l_pos	0.0
NTD4_pos	4755.713996445516
NTD4e_pos	27.93434847453916
NTD4l_pos	0.0
NTD5_pos	4802.446251614554
NTD5l_pos	0.0
NTD5m_pos	4285.559349055551
NTD6_pos	5587.83498056204
NTD6l_pos	0.0
NTD7_pos	5169.388925271802
NTD7e_pos	13378.286472617287
NTD7l_pos	0.0
NTD8_pos	5589.574934618807
NTD8l_pos	0.0
NTD9_pos	6676.589921615714
NTD9e_pos	24.583118863069565
NTD9l_pos	0.0
NTMELYStner_pos	0.0
NTP3e_pos	3.24154541503446
NTPP10_pos	0.0
NTPP11_pos	0.0
NTPP9_pos	0.0
NaKt_pos	4999.617382058417
O16G1e_pos	16.64422773841688
O16G2e_pos	20.42347286498415
O2St_neg	5.428255397844889
O2St_pos	18714.66084102657
O2Stm_neg	18673.56732989923
O2Stm_pos	7.581267034742445
O2Stn_neg	0.0
O2Stn_pos	18737.89483781923
O2Stx_neg	0.0
O2Stx_pos	18666.134561445346
O2t_neg	24708.817349654226
O2t_pos	5065.952457155877
O2ter_neg	30344.444900483028
O2ter_pos	9910.388407121483
O2tm_neg	12893.159038450898
O2tm_pos	10848.155621256983
O2tn_neg	18737.89483781923
O2tn_pos	0.0
O2tp_neg	6280.41970281633
O2tp_pos	7116.515466610602
OAADC_pos	8437.910843598005
OAGD3te_neg	0.0
OAGD3te_pos	29065.29953115177
OAGD3tg_neg	29065.299531151773
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	28430.15333920625
OAGT3tg_neg	28430.153339206256
OAGT3tg_pos	0.0
OBDHc_pos	11011.696439887843
OCBTm_pos	26174.49957484463
OCCOAtm_pos	21670.128771371976
OCCOAtx_neg	42823.45445494605
OCCOAtx_pos	26568.341505113214
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	39995.55985032931
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	39995.55985032929
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	39995.55985032931
OCDCAFATPc_pos	7467.001255533174
OCDCAtr_neg	1639.2301291150318
OCDCAtr_pos	1522.8212252065625
OCDCEAtr_neg	1639.2301291150318
OCDCEAtr_pos	1522.8212252065625
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	6184.782766341233
OCT11EFATP_pos	39995.55985032934
OCTAt_neg	0.0
OCTAt_pos	13187.623411860122
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	19.542107835579714
OCTDECCACT_neg	0.0
OCTDECCACT_pos	29055.07610526388
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	29055.076105263877
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	29055.076105263877
OCTDECE1CRNe_pos	29055.076105263877
ODECOAtx_neg	40.629995815704724
ODECOAtx_pos	0.0
OIVD1m_pos	15157.214248250124
OIVD2m_pos	24014.459909589183
OIVD3m_pos	18094.843832705366
OLEICFATPtc_pos	7300.583078287258
OMEPRAZOLEte_neg	0.0
